QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TRNONCUX,TRNO_CUX,TRNONCUY,TRNO_CUY
20181,03827201,40,6,1,16,E,170,D
20181,03827201,40,7,1,10,E,190,D
20181,03827651,36,0,1,,H,,A
20181,03827651,36,1,1,54,E,100,D
20181,03827651,36,2,1,18,E,110,D
20181,03827651,36,3,1,27,E,120,D
20181,03827651,36,4,1,6,E,140,D
20181,03827651,36,5,1,251,E,150,D
20181,03827651,36,6,1,10,E,160,D
20181,03827651,36,7,1,5,E,170,D
20181,03827651,36,8,1,29,E,190,D
20181,03839931,28,0,1,,H,,A
20181,03839931,28,1,1,203,E,120,D
20181,03839931,28,2,1,53,E,140,D
20181,03839931,28,3,1,1582,E,150,D
20181,03839931,28,4,1,496,E,160,D
20181,03839931,28,5,1,352,E,170,D
20181,03839931,28,6,1,214,E,190,D
20181,03843641,68,0,1,,H,,A
20181,03843641,68,1,1,5,E,120,D
20181,03843641,68,2,1,1,E,140,D
20181,03843641,68,3,1,54,E,150,D
20181,03843641,68,4,1,15,E,160,D
20181,03843641,68,5,1,2,E,170,D
20181,03843641,68,6,1,42,E,180,D
20181,03843641,68,7,1,6,E,190,D
20181,03845251,28,0,1,,H,,A
20181,03845251,28,1,1,16,E,120,D
20181,03845251,28,2,1,3,E,140,D
20181,03845251,28,3,1,142,E,150,D
20181,03845251,28,4,1,24,E,160,D
20181,03845251,28,5,1,8,E,170,D
20181,03845251,28,6,1,82,E,180,D
20181,03845251,28,7,1,25,E,190,D
20181,03845651,21,0,1,,H,,A
20181,03845651,21,1,1,690,E,130,D
20181,03847621,16,0,1,,H,,A
20181,03847621,16,1,1,310,E,100,D
20181,03847621,16,2,1,112,E,110,D
20181,03847621,16,3,1,130,E,120,D
20181,03847621,16,4,1,600,E,130,D
20181,03847621,16,5,1,30,E,140,D
20181,03847621,16,6,1,1122,E,150,D
20181,03847621,16,7,1,198,E,160,D
20181,03847621,16,8,1,71,E,170,D
20181,03847621,16,9,1,667,E,180,D
20181,03847621,16,10,1,204,E,190,D
20181,03847621,16,11,1,208,E,200,D
20181,03847621,16,12,1,173,E,210,D
20181,03847621,16,13,1,175,E,220,D
20181,03849881,57,0,1,,H,,A
20181,03849881,57,1,1,11,E,120,D
20181,03849881,57,2,1,1,E,140,D
20181,03849881,57,3,1,73,E,150,D
20181,03849881,57,4,1,22,E,160,D
20181,03849881,57,5,1,3,E,170,D
20181,03849881,57,6,1,61,E,180,D
20181,03849881,57,7,1,9,E,190,D
20181,03851051,53,0,1,,H,,A
20181,03851051,53,1,1,184,E,100,D
20181,03851051,53,2,1,43,E,110,D
20181,03851051,53,3,1,54,E,120,D
20181,03851051,53,4,1,313,E,130,D
20181,03851051,53,5,1,11,E,140,D
20181,03851051,53,6,1,541,E,150,D
20181,03851051,53,7,1,162,E,160,D
20181,03851051,53,8,1,28,E,170,D
20181,03851051,53,9,1,446,E,180,D
20181,03851051,53,10,1,72,E,190,D
20181,03852391,34,0,1,,H,,A
20181,03852391,34,1,1,35,E,120,D
20181,03852391,34,2,1,12,E,140,D
20181,03852391,34,3,1,272,E,150,D
20181,03852391,34,4,1,85,E,160,D
20181,03852391,34,5,1,60,E,170,D
20181,03852391,34,6,1,36,E,190,D
20181,03855591,37,0,1,,H,,A
20181,03855591,37,1,1,288,E,100,D
20181,03855591,37,2,1,95,E,110,D
20181,03855591,37,3,1,152,E,120,D
20181,03855591,37,4,1,492,E,130,D
20181,03855591,37,5,1,39,E,140,D
20181,03855591,37,6,1,1157,E,150,D
20181,03855591,37,7,1,363,E,160,D
20181,03855591,37,8,1,258,E,170,D
20181,03855591,37,9,1,156,E,190,D
20181,03856131,37,0,1,,H,,A
20181,03856131,37,1,1,24,E,120,D
20181,03856131,37,2,1,5,E,140,D
20181,03856131,37,3,1,250,E,150,D
20181,03856131,37,4,1,74,E,160,D
20181,03856131,37,5,1,12,E,170,D
20181,03856131,37,6,1,203,E,180,D
20181,03856131,37,7,1,32,E,190,D
20181,03856231,41,0,1,,H,,A
20181,03856231,41,1,1,400,E,130,D
20181,03856511,65,0,1,,H,,A
20181,03856511,65,1,1,123,E,130,D
20181,03857181,37,0,1,,H,,A
20181,03857181,37,1,1,26,E,120,D
20181,03857181,37,2,1,6,E,140,D
20181,03857181,37,3,1,235,E,150,D
20181,03857181,37,4,1,40,E,160,D
20181,03857181,37,5,1,14,E,170,D
20181,03857181,37,6,1,137,E,180,D
20181,03857181,37,7,1,42,E,190,D
20181,03857981,28,0,1,,H,,A
20181,03857981,28,1,1,20,E,100,D
20181,03857981,28,2,1,5,E,110,D
20181,03857981,28,3,1,7,E,120,D
20181,03857981,28,4,1,1,E,140,D
20181,03857981,28,5,1,59,E,150,D
20181,03857981,28,6,1,6,E,160,D
20181,03857981,28,7,1,2,E,170,D
20181,03857981,28,8,1,91,E,180,D
20181,03857981,28,9,1,9,E,190,D
20181,03858151,19,0,1,,H,,A
20181,03858151,19,1,1,9,E,120,D
20181,03858151,19,2,1,1,E,140,D
20181,03858151,19,3,1,54,E,150,D
20181,03858151,19,4,1,17,E,160,D
20181,03858151,19,5,1,12,E,170,D
20181,03858151,19,6,1,7,E,190,D
20181,03858311,32,0,1,,H,,A
20181,03858311,32,1,1,1,E,120,D
20181,03858821,21,0,1,,H,,A
20181,03858821,21,1,1,306,E,100,D
20181,03858821,21,2,1,77,E,110,D
20181,03858821,21,3,1,107,E,120,D
20181,03858821,21,4,1,24,E,140,D
20181,03858821,21,5,1,805,E,150,D
20181,03858821,21,6,1,98,E,160,D
20181,03858821,21,7,1,209,E,170,D
20181,03858821,21,8,1,124,E,190,D
20181,03858821,21,9,1,194,E,200,D
20181,03858821,21,10,1,268,E,210,D
20181,03858821,21,11,1,288,E,220,D
20182,03697194,26,0,1,,H,,A
20182,03697194,26,1,1,79,E,100,D
20182,03697194,26,2,1,21,E,110,D
20182,03697194,26,3,1,29,E,120,D
20182,03697194,26,4,1,5,E,140,D
20182,03697194,26,5,1,222,E,150,D
20182,03697194,26,6,1,18,E,160,D
20182,03697194,26,7,1,24,E,170,D
20182,03697194,26,8,1,82,E,180,D
20182,03697194,26,9,1,42,E,190,D
20182,03701324,35,0,1,,H,,A
20182,03701324,35,1,1,448,E,100,D
20182,03701324,35,2,1,107,E,110,D
20182,03701324,35,3,1,145,E,120,D
20182,03701324,35,4,1,849,E,130,D
20182,03701324,35,5,1,28,E,140,D
20182,03701324,35,6,1,1247,E,150,D
20182,03701324,35,7,1,241,E,160,D
20182,03701324,35,8,1,42,E,170,D
20182,03701324,35,9,1,813,E,180,D
20182,03701324,35,10,1,168,E,190,D
20182,03701324,35,11,1,359,E,200,D
20182,03701324,35,12,1,262,E,210,D
20182,03701324,35,13,1,291,E,220,D
20182,03701854,65,0,1,,H,,A
20182,03701854,65,1,1,21,E,120,D
20182,03701854,65,2,1,4,E,140,D
20182,03701854,65,3,1,129,E,150,D
20182,03701854,65,4,1,6,E,160,D
20182,03701854,65,5,1,9,E,170,D
20182,03701854,65,6,1,197,E,180,D
20182,03701854,65,7,1,17,E,190,D
20182,03713554,35,0,1,,H,,A
20182,03713554,35,1,1,27,E,120,D
20182,03713554,35,2,1,90,E,130,D
20182,03713554,35,3,1,3,E,140,D
20182,03713554,35,4,1,161,E,150,D
20182,03713554,35,5,1,13,E,160,D
20182,03713554,35,6,1,17,E,170,D
20182,03713554,35,7,1,59,E,180,D
20182,03713554,35,8,1,30,E,190,D
20182,03715324,39,0,1,,H,,A
20182,03715324,39,1,1,263,E,120,D
20182,03715324,39,2,1,51,E,140,D
20182,03715324,39,3,1,2227,E,150,D
20182,03715324,39,4,1,430,E,160,D
20182,03715324,39,5,1,75,E,170,D
20182,03715324,39,6,1,1453,E,180,D
20182,03715324,39,7,1,301,E,190,D
20182,03715684,35,0,1,,H,,A
20182,03715684,35,1,1,16,E,120,D
20182,03715684,35,2,1,3,E,140,D
20182,03715684,35,3,1,139,E,150,D
20182,03715684,35,4,1,30,E,160,D
20182,03715684,35,5,1,4,E,170,D
20182,03715684,35,6,1,90,E,180,D
20182,03715684,35,7,1,18,E,190,D
20182,03717284,52,0,1,,H,,A
20182,03717284,52,1,1,37,E,100,D
20182,03717284,52,2,1,9,E,110,D
20182,03717284,52,3,1,12,E,120,D
20182,03717284,52,4,1,78,E,130,D
20182,03717284,52,5,1,2,E,140,D
20182,03717284,52,6,1,106,E,150,D
20182,03717284,52,7,1,20,E,160,D
20182,03717284,52,8,1,3,E,170,D
20182,03717284,52,9,1,69,E,180,D
20182,03717284,52,10,1,14,E,190,D
20182,03719544,49,0,1,,H,,A
20182,03719544,49,1,1,57,E,120,D
20182,03719544,49,2,1,11,E,140,D
20182,03719544,49,3,1,426,E,150,D
20182,03719544,49,4,1,99,E,160,D
20182,03719544,49,5,1,67,E,170,D
20182,03719544,49,6,1,738,E,180,D
20182,03719544,49,7,1,72,E,190,D
20182,03721264,98,0,1,,H,,A
20182,03721264,98,1,1,192,E,100,D
20182,03721264,98,2,1,46,E,110,D
20182,03721264,98,3,1,69,E,120,D
20182,03721264,98,4,1,371,E,130,D
20182,03721264,98,5,1,12,E,140,D
20182,03721264,98,6,1,544,E,150,D
20182,03721264,98,7,1,105,E,160,D
20182,03721264,98,8,1,18,E,170,D
20182,03721264,98,9,1,355,E,180,D
20182,03721264,98,10,1,73,E,190,D
20182,03723584,27,0,1,,H,,A
20182,03723584,27,1,1,9,E,120,D
20182,03723584,27,2,1,1,E,140,D
20182,03723584,27,3,1,40,E,150,D
20182,03723584,27,4,1,1,E,160,D
20182,03723584,27,5,1,3,E,170,D
20182,03723584,27,6,1,61,E,180,D
20182,03723584,27,7,1,5,E,190,D
20182,03723724,24,0,1,,H,,A
20182,03723724,24,1,1,200,E,130,D
20182,03723754,64,0,1,,H,,A
20182,03723754,64,1,1,110,E,100,D
20182,03723754,64,2,1,32,E,110,D
20182,03723754,64,3,1,44,E,120,D
20182,03723754,64,4,1,8,E,140,D
20182,03723754,64,5,1,341,E,150,D
20182,03723754,64,6,1,27,E,160,D
20182,03723754,64,7,1,36,E,170,D
20182,03723754,64,8,1,124,E,180,D
20182,03723754,64,9,1,63,E,190,D
20182,03736524,23,0,1,,H,,A
20182,03736524,23,1,1,7,E,120,D
20182,03736524,23,2,1,29,E,150,D
20182,03736524,23,3,1,6,E,160,D
20182,03736524,23,4,1,4,E,170,D
20182,03736524,23,5,1,50,E,180,D
20182,03736524,23,6,1,4,E,190,D
20182,03736554,7,0,1,,H,,A
20182,03736554,7,1,1,26,E,120,D
20182,03736554,7,2,1,5,E,140,D
20182,03736554,7,3,1,169,E,150,D
20182,03736554,7,4,1,8,E,160,D
20182,03736554,7,5,1,13,E,170,D
20182,03736554,7,6,1,257,E,180,D
20182,03736554,7,7,1,22,E,190,D
20182,03737284,30,0,1,,H,,A
20182,03737284,30,1,1,182,E,130,D
20182,03738734,54,0,1,,H,,A
20182,03738734,54,1,1,38,E,120,D
20182,03738734,54,2,1,4,E,140,D
20182,03738734,54,3,1,225,E,150,D
20182,03738734,54,4,1,24,E,160,D
20182,03738734,54,5,1,29,E,170,D
20182,03738734,54,6,1,48,E,190,D
20182,03739254,77,0,1,,H,,A
20182,03739254,77,1,1,13,E,120,D
20182,03739254,77,2,1,2,E,140,D
20182,03739254,77,3,1,120,E,150,D
20182,03739254,77,4,1,22,E,160,D
20182,03739254,77,5,1,3,E,170,D
20182,03739254,77,6,1,75,E,180,D
20182,03739254,77,7,1,15,E,190,D
20182,03740634,42,0,1,,H,,A
20182,03740634,42,1,1,116,E,100,D
20182,03740634,42,2,1,43,E,110,D
20182,03740634,42,3,1,241,E,130,D
20182,03740814,31,0,1,,H,,A
20182,03740814,31,1,1,54,E,120,D
20182,03740814,31,2,1,10,E,140,D
20182,03740814,31,3,1,468,E,150,D
20182,03740814,31,4,1,89,E,160,D
20182,03740814,31,5,1,15,E,170,D
20182,03740814,31,6,1,302,E,180,D
20182,03740814,31,7,1,62,E,190,D
20182,03742074,49,0,1,,H,,A
20182,03742074,49,1,1,1,E,130,D
20182,03742364,24,0,1,,H,,A
20182,03742364,24,1,1,128,E,100,D
20182,03742364,24,2,1,39,E,110,D
20182,03742364,24,3,1,56,E,120,D
20182,03742364,24,4,1,269,E,130,D
20182,03742364,24,5,1,13,E,140,D
20182,03742364,24,6,1,386,E,150,D
20182,03742364,24,7,1,43,E,170,D
20182,03742364,24,8,1,28,E,190,D
20182,03742364,24,9,1,44,E,200,D
20182,03742364,24,10,1,114,E,210,D
20182,03742364,24,11,1,80,E,220,D
20182,03744414,32,0,1,,H,,A
20182,03744414,32,1,1,10,E,120,D
20182,03744414,32,2,1,2,E,140,D
20182,03744414,32,3,1,92,E,150,D
20182,03744414,32,4,1,17,E,160,D
20182,03744414,32,5,1,3,E,170,D
20182,03744414,32,6,1,60,E,180,D
20182,03744414,32,7,1,16,E,190,D
20182,03758943,58,0,1,,H,,A
20182,03758943,58,1,1,10,E,120,D
20182,03758943,58,2,1,4,E,140,D
20182,03758943,58,3,1,78,E,150,D
20182,03758943,58,4,1,18,E,160,D
20182,03758943,58,5,1,12,E,170,D
20182,03758943,58,6,1,135,E,180,D
20182,03758943,58,7,1,13,E,190,D
20182,03759043,50,0,1,,H,,A
20182,03759043,50,1,1,93,E,100,D
20182,03759043,50,2,1,28,E,110,D
20182,03759043,50,3,1,40,E,120,D
20182,03759043,50,4,1,9,E,140,D
20182,03759043,50,5,1,279,E,150,D
20182,03759043,50,6,1,31,E,170,D
20182,03759043,50,7,1,20,E,190,D
20182,03760433,30,0,1,,H,,A
20182,03760433,30,1,1,358,E,100,D
20182,03760433,30,2,1,106,E,110,D
20182,03760433,30,3,1,145,E,120,D
20182,03760433,30,4,1,612,E,130,D
20182,03760433,30,5,1,26,E,140,D
20182,03760433,30,6,1,1087,E,150,D
20182,03760433,30,7,1,90,E,160,D
20182,03760433,30,8,1,119,E,170,D
20182,03760433,30,9,1,403,E,180,D
20182,03760433,30,10,1,214,E,190,D
20182,03760433,30,11,1,152,E,200,D
20182,03760433,30,12,1,217,E,210,D
20182,03760433,30,13,1,171,E,220,D
20182,03764503,34,0,1,,H,,A
20182,03764503,34,1,1,66,E,100,D
20182,03764503,34,2,1,19,E,110,D
20182,03764503,34,3,1,26,E,120,D
20182,03764503,34,4,1,118,E,130,D
20182,03764503,34,5,1,6,E,140,D
20182,03764503,34,6,1,187,E,150,D
20182,03764503,34,7,1,9,E,160,D
20182,03764503,34,8,1,14,E,170,D
20182,03764503,34,9,1,286,E,180,D
20182,03764503,34,10,1,29,E,190,D
20182,03777083,29,0,1,,H,,A
20182,03777083,29,1,1,76,E,120,D
20182,03777083,29,2,1,14,E,140,D
20182,03777083,29,3,1,561,E,150,D
20182,03777083,29,4,1,130,E,160,D
20182,03777083,29,5,1,88,E,170,D
20182,03777083,29,6,1,971,E,180,D
20182,03777083,29,7,1,95,E,190,D
20182,03782993,46,0,1,,H,,A
20182,03782993,46,1,1,56,E,120,D
20182,03782993,46,2,1,11,E,140,D
20182,03782993,46,3,1,372,E,150,D
20182,03782993,46,4,1,17,E,160,D
20182,03782993,46,5,1,28,E,170,D
20182,03782993,46,6,1,567,E,180,D
20182,03782993,46,7,1,49,E,190,D
20182,03784643,21,0,1,,H,,A
20182,03784643,21,1,1,35,E,100,D
20182,03784643,21,2,1,9,E,110,D
20182,03784643,21,3,1,56,E,130,D
20182,03786203,32,0,1,,H,,A
20182,03786203,32,1,1,67,E,120,D
20182,03786203,32,2,1,14,E,140,D
20182,03786203,32,3,1,438,E,150,D
20182,03786203,32,4,1,49,E,170,D
20182,03786203,32,5,1,32,E,190,D
20182,03798293,36,0,1,,H,,A
20182,03798293,36,1,1,16,E,120,D
20182,03798293,36,2,1,3,E,140,D
20182,03798293,36,3,1,129,E,150,D
20182,03798293,36,4,1,30,E,160,D
20182,03798293,36,5,1,20,E,170,D
20182,03798293,36,6,1,224,E,180,D
20182,03798293,36,7,1,25,E,190,D
20182,03799023,39,0,1,,H,,A
20182,03799023,39,1,1,33,E,120,D
20182,03799023,39,2,1,6,E,140,D
20182,03799023,39,3,1,266,E,150,D
20182,03799023,39,4,1,51,E,160,D
20182,03799023,39,5,1,9,E,170,D
20182,03799023,39,6,1,174,E,180,D
20182,03799023,39,7,1,36,E,190,D
20182,03799203,73,0,1,,H,,A
20182,03799203,73,1,1,8,E,120,D
20182,03799203,73,2,1,1,E,140,D
20182,03799203,73,3,1,72,E,150,D
20182,03799203,73,4,1,13,E,160,D
20182,03799203,73,5,1,2,E,170,D
20182,03799203,73,6,1,45,E,180,D
20182,03799203,73,7,1,9,E,190,D
20182,03801344,40,0,1,,H,,A
20182,03801344,40,1,1,77,E,120,D
20182,03801344,40,2,1,16,E,140,D
20182,03801344,40,3,1,575,E,150,D
20182,03801344,40,4,1,47,E,160,D
20182,03801344,40,5,1,63,E,170,D
20182,03801344,40,6,1,213,E,180,D
20182,03801344,40,7,1,109,E,190,D
20182,03801853,15,0,1,,H,,A
20182,03801853,15,1,1,84,E,120,D
20182,03801853,15,2,1,15,E,140,D
20182,03801853,15,3,1,696,E,150,D
20182,03801853,15,4,1,134,E,160,D
20182,03801853,15,5,1,23,E,170,D
20182,03801853,15,6,1,454,E,180,D
20182,03801853,15,7,1,94,E,190,D
20182,03802373,58,0,1,,H,,A
20182,03802373,58,1,1,18,E,100,D
20182,03802373,58,2,1,3,E,110,D
20182,03802373,58,3,1,4,E,120,D
20182,03802373,58,4,1,23,E,130,D
20182,03802373,58,5,1,34,E,150,D
20182,03802373,58,6,1,6,E,160,D
20182,03802373,58,7,1,1,E,170,D
20182,03802373,58,8,1,22,E,180,D
20182,03802373,58,9,1,4,E,190,D
20182,03802373,58,10,1,10,E,200,D
20182,03802373,58,11,1,7,E,210,D
20182,03802373,58,12,1,8,E,220,D
20182,03804233,31,0,1,,H,,A
20182,03804233,31,1,1,174,E,100,D
20182,03804233,31,2,1,51,E,110,D
20182,03804233,31,3,1,70,E,120,D
20182,03804233,31,4,1,304,E,130,D
20182,03804233,31,5,1,12,E,140,D
20182,03804233,31,6,1,529,E,150,D
20182,03804233,31,7,1,44,E,160,D
20182,03804233,31,8,1,58,E,170,D
20182,03804233,31,9,1,196,E,180,D
20182,03804233,31,10,1,100,E,190,D
20182,03804233,31,11,1,74,E,200,D
20182,03804233,31,12,1,105,E,210,D
20182,03804233,31,13,1,83,E,220,D
20182,03804653,25,0,1,,H,,A
20182,03804653,25,1,1,20,E,100,D
20182,03804653,25,2,1,11,E,110,D
20182,03804653,25,3,1,8,E,120,D
20182,03804653,25,4,1,1,E,140,D
20182,03804653,25,5,1,64,E,150,D
20182,03804653,25,6,1,14,E,160,D
20182,03804653,25,7,1,10,E,170,D
20182,03804653,25,8,1,111,E,180,D
20182,03804653,25,9,1,11,E,190,D
20182,03805653,40,0,1,,H,,A
20182,03805653,40,1,1,492,E,200,D
20182,03805653,40,2,1,360,E,210,D
20182,03805653,40,3,1,398,E,220,D
20182,03805753,68,0,1,,H,,A
20182,03805753,68,1,1,62,E,100,D
20182,03805753,68,2,1,17,E,110,D
20182,03805753,68,3,1,99,E,130,D
20182,03821072,37,0,1,,H,,A
20182,03821072,37,1,1,319,G,120,D
20182,03821072,37,2,1,74,G,140,D
20182,03821072,37,3,1,2195,G,150,D
20182,03821072,37,4,1,3,G,160,D
20182,03821072,37,5,1,245,G,170,D
20182,03821072,37,6,1,164,G,190,D
20182,03821182,54,0,1,,H,,A
20182,03821182,54,1,1,32,E,100,D
20182,03821182,54,2,1,7,E,110,D
20182,03821182,54,3,1,15,E,120,D
20182,03821182,54,4,1,62,E,130,D
20182,03821182,54,5,1,2,E,140,D
20182,03821182,54,6,1,91,E,150,D
20182,03821182,54,7,1,17,E,160,D
20182,03821182,54,8,1,3,E,170,D
20182,03821182,54,9,1,59,E,180,D
20182,03821182,54,10,1,12,E,190,D
20182,03821602,47,0,1,,H,,A
20182,03821602,47,1,1,372,E,100,D
20182,03821602,47,2,1,138,E,110,D
20182,03821602,47,3,1,154,E,120,D
20182,03821602,47,4,1,785,E,130,D
20182,03821602,47,5,1,31,E,140,D
20182,03821602,47,6,1,1187,E,150,D
20182,03821602,47,7,1,275,E,160,D
20182,03821602,47,8,1,187,E,170,D
20182,03821602,47,9,1,2056,E,180,D
20182,03821602,47,10,1,202,E,190,D
20182,03821602,47,11,1,209,E,200,D
20182,03821602,47,12,1,297,E,210,D
20182,03821602,47,13,1,232,E,220,D
20182,03821752,31,0,1,,H,,A
20182,03821752,31,1,1,13,E,120,D
20182,03821752,31,2,1,1,E,140,D
20182,03821752,31,3,1,94,E,150,D
20182,03821752,31,4,1,9,E,160,D
20182,03821752,31,5,1,11,E,170,D
20182,03821752,31,6,1,19,E,190,D
20182,03823612,39,0,1,,H,,A
20182,03823612,39,1,1,9,E,120,D
20182,03823612,39,2,1,41,E,150,D
20182,03823612,39,3,1,7,E,160,D
20182,03823612,39,4,1,1,E,170,D
20182,03823612,39,5,1,26,E,180,D
20182,03823612,39,6,1,5,E,190,D
20182,03825172,48,0,1,,H,,A
20182,03825172,48,1,1,122,E,100,D
20182,03825172,48,2,1,39,E,110,D
20182,03825172,48,3,1,56,E,120,D
20182,03825172,48,4,1,274,E,130,D
20182,03825172,48,5,1,13,E,140,D
20182,03825172,48,6,1,385,E,150,D
20182,03825172,48,7,1,43,E,170,D
20182,03825172,48,8,1,28,E,190,D
20182,03825902,74,0,1,,H,,A
20182,03825902,74,1,1,21,E,120,D
20182,03825902,74,2,1,4,E,140,D
20182,03825902,74,3,1,188,E,150,D
20182,03825902,74,4,1,35,E,160,D
20182,03825902,74,5,1,6,E,170,D
20182,03825902,74,6,1,121,E,180,D
20182,03825902,74,7,1,25,E,190,D
20182,03827652,57,0,1,,H,,A
20182,03827652,57,1,1,30,E,120,D
20182,03827652,57,2,1,3,E,140,D
20182,03827652,57,3,1,184,E,150,D
20182,03827652,57,4,1,20,E,160,D
20182,03827652,57,5,1,24,E,170,D
20182,03827652,57,6,1,39,E,190,D
20182,03840352,26,0,1,,H,,A
20182,03840352,26,1,1,11,E,120,D
20182,03840352,26,2,1,29,E,130,D
20182,03840352,26,3,1,1,E,140,D
20182,03840352,26,4,1,46,E,150,D
20182,03840352,26,5,1,2,E,160,D
20182,03840352,26,6,1,3,E,170,D
20182,03840352,26,7,1,71,E,180,D
20182,03840352,26,8,1,6,E,190,D
20182,03840352,26,9,1,10,E,200,D
20182,03840352,26,10,1,9,E,210,D
20182,03840352,26,11,1,12,E,220,D
20182,03841722,43,0,1,,H,,A
20182,03841722,43,1,1,16,E,120,D
20182,03841722,43,2,1,3,E,140,D
20182,03841722,43,3,1,143,E,150,D
20182,03841722,43,4,1,32,E,160,D
20182,03841722,43,5,1,4,E,170,D
20182,03841722,43,6,1,93,E,180,D
20182,03841722,43,7,1,19,E,190,D
20182,03843642,46,0,1,,H,,A
20182,03843642,46,1,1,43,E,100,D
20182,03843642,46,2,1,10,E,110,D
20182,03843642,46,3,1,18,E,120,D
20182,03843642,46,4,1,83,E,130,D
20182,03843642,46,5,1,2,E,140,D
20182,03843642,46,6,1,122,E,150,D
20182,03843642,46,7,1,23,E,160,D
20182,03843642,46,8,1,4,E,170,D
20182,03843642,46,9,1,79,E,180,D
20182,03843642,46,10,1,16,E,190,D
20182,03847102,38,0,1,,H,,A
20182,03847102,38,1,1,108,E,100,D
20182,03847102,38,2,1,26,E,110,D
20182,03847102,38,3,1,35,E,120,D
20182,03847102,38,4,1,207,E,130,D
20182,03847102,38,5,1,7,E,140,D
20182,03847102,38,6,1,308,E,150,D
20182,03847102,38,7,1,59,E,160,D
20182,03847102,38,8,1,10,E,170,D
20182,03847102,38,9,1,199,E,180,D
20182,03847102,38,10,1,41,E,190,D
20182,03854502,22,0,1,,H,,A
20182,03854502,22,1,1,32,E,120,D
20182,03854502,22,2,1,5,E,140,D
20182,03854502,22,3,1,174,E,150,D
20182,03854502,22,4,1,21,E,160,D
20182,03854502,22,5,1,21,E,170,D
20182,03854502,22,6,1,1005,E,180,D
20182,03854502,22,7,1,42,E,190,D
20182,03856752,22,0,1,,H,,A
20182,03856752,22,1,1,14,E,120,D
20182,03856752,22,2,1,2,E,140,D
20182,03856752,22,3,1,118,E,150,D
20182,03856752,22,4,1,26,E,160,D
20182,03856752,22,5,1,18,E,170,D
20182,03856752,22,6,1,198,E,180,D
20182,03856752,22,7,1,19,E,190,D
20182,03857502,70,0,1,,H,,A
20182,03857502,70,1,1,15,E,120,D
20182,03857502,70,2,1,94,E,130,D
20182,03857502,70,3,1,3,E,140,D
20182,03857502,70,4,1,135,E,150,D
20182,03857502,70,5,1,26,E,160,D
20182,03857502,70,6,1,4,E,170,D
20182,03857502,70,7,1,88,E,180,D
20182,03857502,70,8,1,18,E,190,D
20182,03858442,28,0,1,,H,,A
20182,03858442,28,1,1,390,E,100,D
20182,03858442,28,2,1,110,E,110,D
20182,03858982,11,0,1,,H,,A
20182,03858982,11,1,1,90,E,130,D
20182,03860242,63,0,1,,H,,A
20182,03860242,63,1,1,321,E,120,D
20182,03860242,63,2,1,74,E,140,D
20182,03860242,63,3,1,2193,E,150,D
20182,03860242,63,4,1,3,E,160,D
20182,03860242,63,5,1,245,E,170,D
20182,03860242,63,6,1,164,E,190,D
20182,03893381,11,0,1,,H,,A
20182,03893381,11,1,1,35,E,100,D
20182,03893381,11,2,1,8,E,110,D
20182,03893381,11,3,1,11,E,120,D
20182,03893381,11,4,1,53,E,130,D
20182,03893381,11,5,1,2,E,140,D
20182,03893381,11,6,1,84,E,150,D
20182,03893381,11,7,1,4,E,160,D
20182,03893381,11,8,1,6,E,170,D
20182,03893381,11,9,1,129,E,180,D
20182,03893381,11,10,1,11,E,190,D
20182,03893381,11,11,1,18,E,200,D
20182,03893381,11,12,1,17,E,210,D
20182,03893381,11,13,1,22,E,220,D
20182,03897311,31,0,1,,H,,A
20182,03897311,31,1,1,69,E,120,D
20182,03897311,31,2,1,12,E,140,D
20182,03897311,31,3,1,556,E,150,D
20182,03897311,31,4,1,107,E,160,D
20182,03897311,31,5,1,18,E,170,D
20182,03897311,31,6,1,363,E,180,D
20182,03897311,31,7,1,75,E,190,D
20182,03897371,53,0,1,,H,,A
20182,03897371,53,1,1,72,E,100,D
20182,03897371,53,2,1,27,E,110,D
20182,03897371,53,3,1,35,E,120,D
20182,03897371,53,4,1,151,E,130,D
20182,03897371,53,5,1,6,E,140,D
20182,03897371,53,6,1,231,E,150,D
20182,03897371,53,7,1,53,E,160,D
20182,03897371,53,8,1,36,E,170,D
20182,03897371,53,9,1,400,E,180,D
20182,03897371,53,10,1,39,E,190,D
20182,03897891,28,0,1,,H,,A
20182,03897891,28,1,1,9,E,120,D
20182,03897891,28,2,1,1,E,140,D
20182,03897891,28,3,1,41,E,150,D
20182,03897891,28,4,1,3,E,160,D
20182,03897891,28,5,1,4,E,170,D
20182,03897891,28,6,1,15,E,180,D
20182,03897891,28,7,1,7,E,190,D
20182,03899801,35,0,1,,H,,A
20182,03899801,35,1,1,7,E,120,D
20182,03899801,35,2,1,29,E,150,D
20182,03899801,35,3,1,6,E,160,D
20182,03899801,35,4,1,4,E,170,D
20182,03899801,35,5,1,50,E,180,D
20182,03899801,35,6,1,4,E,190,D
20182,03900051,52,0,1,,H,,A
20182,03900051,52,1,1,69,E,120,D
20182,03900051,52,2,1,13,E,140,D
20182,03900051,52,3,1,535,E,150,D
20182,03900051,52,4,1,123,E,160,D
20182,03900051,52,5,1,83,E,170,D
20182,03900051,52,6,1,920,E,180,D
20182,03900051,52,7,1,90,E,190,D
20182,03900471,11,0,1,,H,,A
20182,03900471,11,1,1,78,E,100,D
20182,03900471,11,2,1,22,E,110,D
