QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20183,03892562,2,0,1,120,D,1,D,06,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03892562,3,0,1,120,D,1,D,06,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03892562,4,0,1,100,D,1,D,06,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03892562,5,0,1,210,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03892562,6,0,1,160,D,1,D,06,D,960,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03892562,7,0,1,195,D,1,D,06,D,3800,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03893112,1,0,1,120,D,1,D,06,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03894102,1,0,2,140,D,1,D,04,D,1000,D,,A,20,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03894262,1,0,1,140,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03894882,1,0,1,195,D,2,D,,A,,A,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03894982,1,0,2,195,D,1,D,04,D,327,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03895742,1,0,1,120,D,1,D,06,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03896152,1,0,1,100,D,1,D,05,D,695,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03896712,1,0,1,100,D,1,D,06,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03897122,1,0,1,140,D,1,D,05,D,2090,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03897173,1,0,1,180,D,1,D,06,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03897322,1,0,1,195,D,1,D,06,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03898392,1,0,1,140,D,1,D,06,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03898642,1,0,1,140,D,1,D,04,D,3464,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03898642,2,0,1,195,D,1,D,04,D,2273,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03898942,1,0,1,120,D,1,D,05,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03898982,1,0,1,195,D,1,D,05,D,565,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899202,1,0,2,220,D,3,D,04,D,,H,,A,,A,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03899202,1,1,2,140,D,3,D,04,D,1544,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899202,1,2,2,100,D,3,D,04,D,76,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899262,1,0,1,120,D,1,D,04,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899322,1,0,2,140,D,1,D,04,D,1600,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899692,1,0,1,140,D,1,D,06,D,1949,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899712,1,0,1,120,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03900332,1,0,1,100,D,1,D,06,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03901072,1,0,1,120,D,1,D,05,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03901222,1,0,2,160,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03901522,1,0,1,195,D,1,D,05,D,1421,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03902042,1,0,1,195,D,1,D,05,D,1200,D,,A,1268,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03902262,1,0,1,120,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03902352,1,0,1,100,D,1,D,07,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03902363,1,0,1,140,D,1,D,07,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03903132,1,0,1,180,D,3,D,06,D,177,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03903202,1,0,1,120,D,1,D,07,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03903202,2,0,1,100,D,1,D,07,D,1201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03903202,3,0,1,160,D,1,D,07,D,549,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03903312,1,0,1,140,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03903502,1,0,1,195,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03903672,1,0,1,160,D,1,D,05,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03904472,1,0,1,120,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03905172,1,0,1,120,D,1,D,06,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03905612,1,0,1,120,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03905612,2,0,1,140,D,1,D,05,D,900,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03906062,1,0,1,160,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03906552,1,0,1,120,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03906572,1,0,1,195,D,1,D,06,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907152,1,0,1,195,D,1,D,07,D,600,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907482,1,0,2,195,D,1,D,05,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907553,1,0,1,195,D,1,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907722,1,0,1,140,D,1,D,06,D,374,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907832,1,0,1,120,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03908132,1,0,1,180,D,1,D,06,D,150,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03908172,1,0,1,160,D,1,D,07,D,492,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03908172,2,0,1,180,D,1,D,07,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03908672,1,0,1,120,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909092,1,0,2,220,D,1,D,05,D,,H,,A,,A,120,D,100,D,140,D,160,D,210,D,,A,,A,,A,,A
20183,03909092,1,1,2,120,D,1,D,05,D,628,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909092,1,2,2,100,D,1,D,05,D,1358,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909092,1,3,2,140,D,1,D,05,D,3398,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909092,1,4,2,160,D,1,D,05,D,918,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909092,1,5,2,210,D,1,D,05,D,1698,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909262,1,0,1,100,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909402,1,0,1,140,D,1,D,07,D,486,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909972,1,0,1,100,D,1,D,06,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03910052,1,0,1,195,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03910092,1,0,1,195,D,1,D,06,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03910122,1,0,1,100,D,1,D,05,D,755,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03910552,1,0,1,120,D,1,D,06,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03910762,1,0,1,195,D,1,D,07,D,1631,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03910902,1,0,1,100,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03910932,1,0,1,140,D,1,D,06,D,1300,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911142,1,0,1,120,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911262,1,0,1,120,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911292,1,0,1,120,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911292,2,0,1,195,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911452,1,0,1,195,D,1,D,06,D,855,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911942,1,0,1,160,D,1,D,05,D,364,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911942,2,0,1,195,D,1,D,06,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03912472,1,0,1,100,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03912652,1,0,1,120,D,1,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03922842,1,0,1,195,D,1,D,07,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03922892,1,0,1,180,D,1,D,07,D,110,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03923152,1,0,2,180,D,1,D,06,D,212,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03923532,1,0,1,140,D,1,D,06,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03923972,1,0,1,120,D,1,D,06,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03924332,1,0,1,140,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03924762,1,0,2,160,D,1,D,06,D,883,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03924952,1,0,1,195,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925062,1,0,1,195,D,1,D,06,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925392,1,0,1,100,D,1,D,06,D,703,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925592,1,0,1,195,D,1,D,06,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925654,1,0,1,140,D,3,D,08,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925654,2,0,1,195,D,3,D,08,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925762,1,0,2,100,D,1,D,06,D,399,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925772,1,0,1,140,D,1,D,07,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925772,2,0,1,160,D,1,D,07,D,500,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925772,3,0,1,210,D,1,D,07,D,360,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03926382,1,0,1,195,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03926392,1,0,1,140,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03926452,1,0,1,120,D,1,D,08,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03926452,2,0,1,195,D,1,D,08,D,1302,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03926532,1,0,1,160,D,1,D,07,D,531,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03926992,1,0,1,100,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03927172,1,0,1,195,D,3,D,08,D,1771,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03927182,1,0,1,120,D,1,D,08,D,299,D,,A,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03927182,2,0,1,100,D,1,D,08,D,749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03927422,1,0,2,195,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03928412,1,0,1,140,D,1,D,08,D,3416,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03928622,1,0,1,140,D,1,D,08,D,644,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03928702,1,0,1,195,D,1,D,07,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03929142,1,0,1,120,D,1,D,08,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03929582,1,0,1,120,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03929902,1,0,1,160,D,1,D,08,D,541,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930352,1,0,1,140,D,1,D,07,D,1710,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930672,1,0,1,195,D,1,D,07,D,500,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930682,1,0,1,195,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930812,1,0,1,120,D,1,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930942,1,0,1,140,D,1,D,06,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03931712,1,0,1,180,D,1,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03931722,1,0,1,120,D,1,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932232,1,0,2,195,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932672,1,0,1,195,D,1,D,07,D,1061,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932762,1,0,1,195,D,1,D,06,D,980,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03933502,1,0,1,180,D,1,D,08,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03944411,1,0,1,140,D,1,D,04,D,1199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03944861,1,0,1,195,D,3,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03944981,1,0,1,100,D,1,D,06,D,535,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03944981,2,0,1,140,D,1,D,06,D,705,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945241,1,0,1,195,D,2,D,,A,,A,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945401,1,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945401,2,0,1,100,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945401,3,0,1,160,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945431,1,0,1,170,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945481,1,0,1,160,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945531,1,0,1,120,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945541,1,0,1,140,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945671,1,0,1,140,D,1,D,05,D,1545,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945941,1,0,1,120,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945941,2,0,1,100,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945941,3,0,1,160,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946061,1,0,1,100,D,1,D,05,D,500,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946161,1,0,1,120,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946581,1,0,1,160,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946971,1,0,1,195,D,1,D,06,D,800,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947021,1,0,1,140,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947223,1,0,1,120,D,1,D,06,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947531,1,0,1,195,D,1,D,04,D,1500,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947891,1,0,1,195,D,1,D,05,D,418,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948871,1,0,1,195,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948971,1,0,1,140,D,2,D,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948981,1,0,1,100,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948981,2,0,1,140,D,1,D,05,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949113,1,0,1,120,D,1,D,05,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949261,1,0,1,100,D,1,D,06,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949331,1,0,1,195,D,2,D,,A,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949331,2,0,1,195,D,2,D,,A,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949331,3,0,1,195,D,2,D,,A,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949561,1,0,1,195,D,1,D,06,D,674,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949953,1,0,1,120,D,1,D,05,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950061,1,0,1,120,D,1,D,05,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950191,1,0,1,100,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950191,2,0,1,220,D,1,D,04,D,,H,,A,,A,160,D,180,D,140,D,,A,,A,,A,,A,,A,,A
20183,03950191,2,1,1,160,D,1,D,04,D,78,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950191,2,2,1,180,D,1,D,04,D,299,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950191,2,3,1,140,D,1,D,04,D,3123,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950551,1,0,1,210,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950721,1,0,1,140,D,1,D,06,D,298,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950803,1,0,1,120,D,1,D,06,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950931,1,0,1,195,D,1,D,06,D,2000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950951,1,0,1,100,D,1,D,05,D,2671,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950971,1,0,1,100,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950971,2,0,1,140,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03951101,1,0,1,220,D,1,D,04,D,,H,,A,,A,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03951101,1,1,1,100,D,1,D,04,D,1600,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03951531,1,0,1,100,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03951841,1,0,1,195,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03951861,1,0,1,120,D,1,D,06,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03951861,2,0,1,195,D,1,D,06,D,294,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03952521,1,0,1,120,D,1,D,06,D,300,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03953911,1,0,1,195,D,1,D,04,D,813,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03954021,1,0,1,140,D,1,D,06,D,120,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03954021,2,0,1,195,D,1,D,06,D,418,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03954251,1,0,1,140,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03954374,1,0,1,120,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03954481,1,0,1,120,D,1,D,04,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03964862,1,0,1,220,D,1,D,06,D,,H,,A,,A,100,D,160,D,,A,,A,,A,,A,,A,,A,,A
20183,03964862,1,1,1,100,D,1,D,06,D,734,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03964862,1,2,1,160,D,1,D,06,D,466,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03964911,1,0,1,100,D,1,D,05,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03964911,2,0,1,140,D,1,D,07,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03964911,3,0,1,180,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03964911,4,0,1,195,D,1,D,05,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03964931,1,0,1,195,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965011,1,0,1,195,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965081,1,0,1,195,D,1,D,07,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965101,1,0,1,100,D,1,D,05,D,743,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965101,2,0,1,195,D,1,D,06,D,849,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965411,1,0,1,100,D,1,D,06,D,3200,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03966101,1,0,1,120,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03966231,1,0,1,120,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03966511,1,0,1,120,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03966771,1,0,1,140,D,1,D,06,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967171,1,0,1,195,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967371,1,0,1,220,D,1,D,05,D,,H,,A,,A,140,D,100,D,120,D,,A,,A,,A,,A,,A,,A
20183,03967371,1,1,1,140,D,1,D,05,D,778,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967371,1,2,1,100,D,1,D,05,D,380,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967371,1,3,1,120,D,1,D,05,D,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967371,2,0,1,195,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967461,1,0,1,140,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967511,1,0,1,140,D,1,D,07,D,1840,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967551,1,0,1,195,D,1,D,06,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967641,1,0,1,140,D,1,D,05,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968511,1,0,1,120,D,1,D,05,D,400,D,,A,100,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968511,2,0,1,140,D,1,D,05,D,1400,D,,A,15,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
