QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20184,04031281,33,0,1,10,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031281,34,0,1,10,D,2000,D,,A,2000,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031291,30,0,1,08,D,300,D,,A,300,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031361,26,0,1,08,D,25,D,,A,25,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031411,16,0,1,09,D,53,D,,A,53,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031561,29,0,1,10,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031561,30,0,1,10,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031561,31,0,1,10,D,298,D,,A,,H,500,D,1,D,2,D,380,D,370,D,110,D,,A,,A,,A,,A,,A,,A
20184,04031561,31,1,1,10,D,,B,,A,126,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031561,31,2,1,10,D,,B,,A,81,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031561,31,3,1,10,D,,B,,A,91,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031591,25,0,1,09,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031601,40,0,1,08,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031601,41,0,1,09,D,60,D,,A,60,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031601,42,0,1,09,D,500,D,,A,500,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031611,29,0,1,09,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031611,30,0,1,08,D,180,D,,A,180,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031621,36,0,1,08,D,1,D,,A,1,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031671,37,0,1,08,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031711,25,0,1,10,D,500,D,,A,,H,500,D,1,D,2,D,370,D,380,D,,A,,A,,A,,A,,A,,A,,A
20184,04031711,25,1,1,10,D,,B,,A,196,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031711,25,2,1,10,D,,B,,A,304,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031711,26,0,1,10,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031711,27,0,1,10,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031801,13,0,1,08,D,125,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04031801,13,1,1,08,D,,B,,A,32,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031801,13,2,1,08,D,,B,,A,80,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031801,13,3,1,08,D,,B,,A,13,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031811,52,0,1,10,D,550,D,,A,,H,500,D,1,D,2,D,110,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20184,04031811,52,1,1,10,D,,B,,A,258,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031811,52,2,1,10,D,,B,,A,235,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031811,52,3,1,10,D,,B,,A,57,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031951,32,0,1,08,D,53,D,,A,53,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031951,33,0,1,08,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031951,34,0,1,09,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031951,35,0,1,10,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032031,29,0,1,10,D,183,D,,A,,H,500,D,1,D,2,D,100,D,380,D,,A,,A,,A,,A,,A,,A,,A
20184,04032031,29,1,1,10,D,,B,,A,25,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032031,29,2,1,10,D,,B,,A,158,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032041,27,0,1,08,D,8,D,,A,8,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032051,45,0,1,10,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032051,46,0,1,10,D,500,D,,A,500,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032091,16,0,1,09,D,400,D,,A,400,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032121,32,0,1,10,D,100,D,,A,100,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032121,33,0,1,09,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032151,60,0,1,08,D,95,D,,A,95,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032161,52,0,1,10,D,150,D,,A,150,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032161,53,0,1,10,D,,C,,A,427,F,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032161,54,0,1,10,D,300,D,,A,,H,500,D,1,D,2,D,330,D,160,D,,A,,A,,A,,A,,A,,A,,A
20184,04032161,54,1,1,10,D,,B,,A,257,E,330,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032161,54,2,1,10,D,,B,,A,43,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032161,55,0,1,10,D,30,D,,A,30,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032161,56,0,1,09,D,25,D,,A,25,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032161,57,0,1,09,D,600,D,,A,600,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032231,17,0,1,09,D,50,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04032231,17,1,1,09,D,,B,,A,36,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032231,17,2,1,09,D,,B,,A,14,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032271,36,0,1,09,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032311,18,0,1,10,D,45,D,,A,45,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032371,22,0,1,09,D,80,D,,A,80,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032411,11,0,1,10,D,,C,,A,64,F,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032431,32,0,1,09,D,125,D,,A,125,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032471,30,0,1,08,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032531,22,0,1,09,D,280,D,,A,,H,115,D,1,D,2,D,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20184,04032531,22,1,1,09,D,,B,,A,50,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032531,22,2,1,09,D,,B,,A,230,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032531,23,0,1,08,D,3500,D,,A,3500,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032541,19,0,1,10,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032551,39,0,1,08,D,260,D,,A,260,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032551,40,0,1,08,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032551,41,0,1,08,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032551,42,0,1,09,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032551,43,0,1,10,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032561,38,0,1,09,D,270,D,,A,270,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032561,39,0,1,09,D,440,D,,A,440,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032581,38,0,1,09,D,50,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04032581,38,1,1,09,D,,B,,A,32,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032581,38,2,1,09,D,,B,,A,18,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032611,48,0,1,10,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032611,49,0,1,10,D,32,D,,A,32,D,360,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032701,28,0,1,08,D,577,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04032701,28,1,1,08,D,,B,,A,500,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032701,28,2,1,08,D,,B,,A,77,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032761,19,0,1,10,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032791,17,0,1,09,D,88,D,,A,88,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032854,26,0,1,10,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032854,27,0,1,10,D,40,D,,A,40,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032871,17,0,1,08,D,33,D,,A,33,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032871,18,0,1,08,D,150,D,,A,150,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032941,22,0,1,10,D,200,D,,A,200,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033001,24,0,1,09,D,513,D,,A,513,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033001,25,0,1,10,D,288,D,,A,288,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033031,15,0,1,08,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033071,25,0,1,10,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033141,32,0,1,10,D,410,D,,A,410,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033181,51,0,1,09,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033221,41,0,1,08,D,87,D,,A,87,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033221,42,0,1,10,D,812,D,,A,812,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033221,43,0,1,08,D,35,D,,A,35,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033221,44,0,1,09,D,35,D,,A,35,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033251,16,0,1,10,D,600,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04033251,16,1,1,10,D,,B,,A,520,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033251,16,2,1,10,D,,B,,A,80,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033281,27,0,1,10,D,2500,D,,A,,H,500,D,1,D,2,D,140,D,100,D,110,D,380,D,,A,,A,,A,,A,,A
20184,04033281,27,1,1,10,D,,B,,A,206,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033281,27,2,1,10,D,,B,,A,950,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033281,27,3,1,10,D,,B,,A,1344,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033291,34,0,1,10,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033371,12,0,1,09,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033371,13,0,1,08,D,80,D,,A,80,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033411,63,0,1,10,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033411,64,0,1,10,D,40,D,,A,40,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033411,65,0,1,10,D,328,D,,A,328,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033411,66,0,1,10,D,165,D,,A,165,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033431,19,0,1,10,D,48,D,,A,48,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033431,20,0,1,10,D,900,D,,A,900,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033441,21,0,1,09,D,250,D,,A,250,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033481,41,0,1,10,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033491,27,0,1,09,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033501,35,0,1,10,D,53,D,,A,53,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033501,36,0,1,09,D,32,D,,A,32,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033561,17,0,1,10,D,1300,D,,A,1300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033681,18,0,1,09,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033691,23,0,1,10,D,80,D,,A,80,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033781,25,0,1,09,D,130,D,,A,130,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033794,32,0,1,08,D,44,D,,A,44,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033794,33,0,1,08,D,50,D,,A,50,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033794,34,0,1,09,D,30,D,,A,30,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033794,35,0,1,09,D,17,D,,A,17,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033804,61,0,1,09,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033804,62,0,1,10,D,500,D,,A,500,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033851,6,0,1,09,D,10,D,,A,10,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033874,40,0,1,08,D,120,D,,A,120,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033874,41,0,1,08,D,70,D,,A,70,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033874,42,0,1,08,D,32,D,,A,32,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033874,43,0,1,09,D,32,D,,A,32,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033874,44,0,1,10,D,32,D,,A,32,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033971,29,0,1,08,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034051,54,0,1,08,D,100,D,,A,,H,500,D,2,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04034051,54,1,1,08,D,,B,,A,54,E,370,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034051,54,2,1,08,D,,B,,A,46,E,100,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034051,55,0,1,09,D,50,D,,A,50,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034051,56,0,1,09,D,1000,D,,A,1000,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034051,57,0,1,09,D,300,D,,A,300,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034101,29,0,1,09,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034171,48,0,1,08,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034171,49,0,1,09,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034171,50,0,1,10,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034201,36,0,1,09,D,50,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04034201,36,1,1,09,D,,B,,A,31,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034201,36,2,1,09,D,,B,,A,19,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034221,43,0,1,09,D,129,D,,A,129,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034221,44,0,1,10,D,482,D,,A,482,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034221,45,0,1,10,D,185,D,,A,185,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034274,34,0,1,10,D,80,D,,A,,H,500,D,1,D,2,D,367,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04034274,34,1,1,10,D,,B,,A,23,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034274,34,2,1,10,D,,B,,A,57,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034274,35,0,1,09,D,20,D,,A,20,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034301,25,0,1,10,D,220,D,,A,220,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034351,41,0,1,09,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034351,42,0,1,08,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034381,13,0,1,09,D,6,D,,A,6,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034401,67,0,1,09,D,35,D,,A,35,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034541,22,0,1,08,D,88,D,,A,88,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034551,28,0,1,10,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034631,45,0,1,10,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034631,46,0,1,08,D,1400,D,,A,1400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034691,46,0,1,10,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034721,24,0,1,10,D,350,D,,A,,H,500,D,1,D,2,D,110,D,130,D,380,D,100,D,,A,,A,,A,,A,,A
20184,04034721,24,1,1,10,D,,B,,A,133,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034721,24,2,1,10,D,,B,,A,188,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034721,24,3,1,10,D,,B,,A,29,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034731,37,0,1,08,D,34,D,,A,34,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034731,38,0,1,09,D,34,D,,A,34,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034731,39,0,1,10,D,34,D,,A,34,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034741,33,0,1,09,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034741,34,0,1,08,D,70,D,,A,70,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034741,35,0,1,09,D,70,D,,A,70,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034741,36,0,1,10,D,70,D,,A,70,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034781,28,0,1,08,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034791,26,0,1,08,D,2000,D,,A,,H,500,D,1,D,2,D,110,D,330,D,380,D,370,D,100,D,,A,,A,,A,,A
20184,04034791,26,1,1,08,D,,B,,A,350,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034791,26,2,1,08,D,,B,,A,761,E,330,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034791,26,3,1,08,D,,B,,A,495,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034791,26,4,1,08,D,,B,,A,318,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034791,26,5,1,08,D,,B,,A,76,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034791,27,0,1,08,D,275,D,,A,,H,500,D,2,F,2,D,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20184,04034791,27,1,1,08,D,,B,,A,275,E,160,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034811,22,0,1,09,D,553,D,,A,553,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034841,34,0,1,09,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034841,35,0,1,09,D,200,D,,A,200,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034861,27,0,1,09,D,54,D,,A,54,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034911,19,0,1,09,D,109,D,,A,109,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034941,19,0,1,10,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035021,24,0,1,10,D,35,D,,A,35,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035101,20,0,1,10,D,1,D,,A,1,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035191,28,0,1,09,D,625,D,,A,625,D,360,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035191,29,0,1,08,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035261,24,0,1,09,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035261,25,0,1,09,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035321,23,0,1,08,D,19,D,,A,19,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035381,24,0,1,09,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035381,25,0,1,10,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035391,33,0,1,10,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035391,34,0,1,09,D,1200,D,,A,1200,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
