QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20191,04010212,11,0,1,360,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010282,11,0,1,350,D,1,D,2,D,12,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010402,4,0,1,360,D,1,D,,A,12,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010472,12,0,1,345,D,1,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010712,3,0,1,300,D,2,D,1,D,12,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010712,4,0,1,310,D,2,D,,A,12,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010822,14,0,1,100,D,1,D,,A,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010822,15,0,1,360,D,1,D,,A,10,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011062,25,0,1,100,D,1,D,,A,13,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011062,26,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011212,23,0,1,100,D,2,D,,A,12,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011322,2,0,1,200,D,1,D,,A,13,D,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011572,6,0,1,380,D,1,D,,A,11,D,,A,,H,350,D,345,D,,A,,A,,A,,A,,A,,A,,A
20191,04011572,6,1,1,345,D,1,D,,A,11,D,,A,308,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011572,6,2,1,350,D,1,D,2,D,11,D,,A,242,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011602,8,0,2,300,D,2,D,1,D,10,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011782,11,0,1,300,D,1,D,1,D,10,D,,A,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011782,12,0,1,300,D,1,D,1,D,11,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011782,13,0,1,300,D,1,D,1,D,12,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011782,14,0,1,320,D,1,D,,A,13,D,,A,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011842,17,0,1,100,D,1,D,,A,13,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012042,12,0,1,200,D,1,D,,A,13,D,,A,2250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012042,13,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012182,8,0,1,300,D,2,D,1,D,12,D,,A,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012312,10,0,1,100,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012352,7,0,1,360,D,1,D,,A,12,D,,A,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012552,7,0,1,300,D,1,D,5,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012632,6,0,1,100,D,1,D,,A,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012852,14,0,1,100,D,1,D,,A,11,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012882,3,0,1,300,D,1,D,1,D,13,D,,A,5668,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012902,9,0,1,300,D,1,D,1,D,12,D,1000,D,2750,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013012,14,0,1,200,D,2,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013012,15,0,1,100,D,2,D,,A,10,D,,A,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013302,3,0,1,300,D,1,D,1,D,12,D,,A,4500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013512,8,0,1,100,D,1,D,,A,12,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013512,9,0,1,100,D,1,D,,A,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013512,10,0,1,200,D,1,D,,A,13,D,,A,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013572,12,0,1,200,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013572,13,0,1,300,D,1,D,1,D,12,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013572,14,0,1,350,D,1,D,1,D,12,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013742,20,0,2,300,D,1,D,2,D,10,D,,A,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013792,13,0,1,100,D,1,D,,A,13,D,,A,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013792,14,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013792,15,0,1,100,D,1,D,,A,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013792,16,0,1,360,D,1,D,,A,10,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013812,8,0,1,300,D,1,D,2,D,12,D,,A,4200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013812,9,0,1,360,D,1,D,,A,11,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013932,5,0,1,360,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013942,5,0,1,100,D,1,D,,A,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013942,6,0,2,300,D,1,D,5,D,10,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014112,2,0,1,360,D,1,D,,A,12,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014682,2,0,2,300,D,1,D,5,D,10,D,,A,1566,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014822,19,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014822,20,0,1,350,D,1,D,2,D,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014892,6,0,1,200,D,1,D,,A,13,D,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014902,15,0,1,300,D,1,D,1,D,13,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015112,7,0,1,100,D,1,D,,A,10,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015282,19,0,1,320,D,1,D,,A,13,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015282,20,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015282,21,0,1,100,D,1,D,,A,13,D,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015313,8,0,1,300,D,1,D,1,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015362,4,0,1,300,D,1,D,5,D,10,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015422,5,0,2,100,D,1,D,,A,10,D,,A,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015422,6,0,2,350,D,1,D,2,D,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015442,15,0,1,310,D,2,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015442,16,0,2,310,D,2,D,,A,10,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015502,8,0,1,200,D,1,D,,A,13,D,,A,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015562,5,0,1,300,D,1,D,2,D,13,D,,A,1230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015722,4,0,2,100,D,1,D,,A,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015802,2,0,1,300,D,1,D,1,D,12,D,,A,5800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016072,10,0,1,300,D,1,D,1,D,10,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016072,11,0,1,350,D,1,D,1,D,10,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016112,9,0,1,300,D,2,D,1,D,13,D,,A,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016202,8,0,1,100,D,1,D,,A,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016262,10,0,1,100,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016392,7,0,1,200,D,1,D,,A,10,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016392,8,0,1,200,D,1,D,,A,11,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016582,25,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016582,26,0,1,100,D,1,D,,A,11,D,,A,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016682,5,0,1,200,D,1,D,,A,10,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016682,6,0,1,200,D,1,D,,A,11,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016682,7,0,1,200,D,1,D,,A,12,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017032,13,0,1,100,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017032,14,0,1,100,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017082,16,0,1,300,D,1,D,1,D,10,D,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017082,17,0,1,310,D,1,D,,A,10,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017092,7,0,1,360,D,1,D,,A,12,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017142,10,0,1,300,D,1,D,1,D,12,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017262,22,0,1,360,D,1,D,,A,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04027822,8,0,1,300,D,1,D,1,D,01,D,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04027892,11,0,1,200,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04027892,12,0,1,300,D,1,D,2,D,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04027892,13,0,1,320,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04027892,14,0,1,350,D,1,D,2,D,01,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028022,23,0,1,100,D,1,D,,A,12,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028022,24,0,1,300,D,1,D,1,D,12,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028122,6,0,1,300,D,1,D,1,D,11,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028122,7,0,1,350,D,1,D,1,D,12,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028192,6,0,1,300,D,1,D,1,D,13,D,,A,665,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028192,7,0,1,350,D,1,D,1,D,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028232,6,0,1,300,D,1,D,1,D,12,D,,A,7000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028232,7,0,1,350,D,1,D,1,D,12,D,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028302,7,0,2,360,D,1,D,,A,11,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028362,3,0,1,345,D,1,D,,A,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028602,1,0,1,300,D,1,D,1,D,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028752,3,0,1,350,D,1,D,1,D,01,D,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028882,14,0,1,350,D,1,D,2,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04028882,15,0,1,350,D,1,D,6,D,01,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029032,6,0,1,300,D,1,D,1,D,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029032,7,0,1,320,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029032,8,0,1,350,D,1,D,1,D,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029032,9,0,1,350,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029082,5,0,1,200,D,1,D,,A,13,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029262,3,0,1,300,D,1,D,1,D,01,D,,A,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029262,4,0,1,350,D,1,D,1,D,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029262,5,0,2,300,D,1,D,1,D,11,D,,A,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029452,10,0,1,300,D,1,D,6,D,12,D,89,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029452,11,0,2,100,D,1,D,,A,11,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029602,22,0,1,200,D,1,D,,A,01,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029782,12,0,1,100,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029782,13,0,1,200,D,1,D,,A,13,D,,A,1150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029782,14,0,1,100,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029932,6,0,1,360,D,1,D,,A,01,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029952,7,0,1,360,D,1,D,,A,11,D,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04030102,14,0,1,350,D,2,D,2,D,11,D,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04030102,15,0,1,350,D,2,D,2,D,12,D,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04030102,16,0,1,350,D,2,D,2,D,01,D,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04030632,16,0,1,200,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04031002,6,0,1,100,D,1,D,,A,11,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04031002,7,0,1,100,D,1,D,,A,12,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04031042,8,0,1,300,D,2,D,1,D,12,D,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04031122,2,0,1,300,D,1,D,1,D,01,D,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04031152,4,0,1,300,D,1,D,1,D,01,D,,A,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
