QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20184,04027651,25,0,1,1,D,3,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,F,,A,,A,,A,,A,107,F,,A,,A,600,D,,A,,A,,A,,A,,A,,A,300,F,,A
20184,04027711,30,0,1,1,D,1,D,1,D,08,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,1300,D,,A,,A,,A,,A,600,D,60,D,,A,800,D,100,D,,A,,A,,A,,A,,A,500,D,,A
20184,04027891,32,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,20,D,150,D,,A,,A,,A,290,D,,A,,A,400,D,60,D
20184,04028021,38,0,1,1,D,1,D,1,D,08,D,3,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,51,G,596,G,110,G,,A,89,G,,A,,A,,A,,A,,A,,A,,A,,A,211,G,157,G,,A,240,D,,A,75,D,,A,136,G,,A
20184,04028051,18,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D
20184,04028051,19,0,1,1,D,2,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20184,04028301,39,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,90,D,,A,,A,,A,10,D,50,D,,A,100,D,,A
20184,04028301,40,0,1,1,D,2,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,70,D,,A,,A,,A,,A,,A,,A,30,D,,A
20184,04028311,51,0,1,1,D,1,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,125,D,20,D
20184,04028311,52,0,1,1,D,2,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,125,D,20,D
20184,04028311,53,0,1,1,D,3,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,120,D,20,D
20184,04028481,27,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,10,D,139,D,12,D,,A,,A,,A,,A,,A,238,D,,A
20184,04028481,28,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,150,D,20,D,,A,,A,,A,,A,,A,230,D,100,D
20184,04028571,22,0,1,1,D,1,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,4,D,,A,,A,,A,,A,,A,11,D,,A
20184,04028591,34,0,1,2,D,1,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,100,D,,A,,A,,A,50,D,,A,200,D,,A
20184,04028621,27,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20184,04028621,28,0,1,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20184,04028621,29,0,1,1,D,3,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20184,04028701,39,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,100,D,,A,,A,1000,D,75,D,,A,,A,300,D,,A,,A,425,D,,A
20184,04028711,52,0,1,2,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,60,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,75,D,6,D
20184,04028711,53,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,18,D,6,D
20184,04028751,14,0,1,1,D,1,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20184,04028881,33,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,45,D
20184,04028901,35,0,1,1,D,1,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,520,D,120,D,,A,,A,,A,20,D,,A,200,D,50,D
20184,04029081,18,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,,A,,A,212,D,,A,,A,,A,,A,,A,,A,250,D,,A
20184,04029181,15,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04029181,16,0,1,1,D,2,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04029191,22,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,40,D,,A,500,D,,A,,A,,A,,A,40,D,,A,300,D,120,D
20184,04029191,23,0,1,1,D,2,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,60,D,,A,300,D,100,D
20184,04029281,45,0,1,1,D,2,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20184,04029561,36,0,1,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,80,D,992,D,40,D,,A,,A,100,D,30,D,20,D,260,D,20,D
20184,04029561,37,0,1,1,D,2,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,700,D,20,D,,A,,A,15,D,15,D,,A,180,D,20,D
20184,04029601,30,0,1,1,D,2,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,15,D
20184,04029601,31,0,1,1,D,3,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,360,D,,A,,A,,A,30,D,100,D,,A,300,D,100,D
20184,04029741,29,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,425,D,75,D
20184,04029741,30,0,1,1,D,2,D,1,D,08,D,6,D,1,D,1,D,1,D,1,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,512,G,5374,G,1729,G,588,G,19266,G,,A,,A,,A,,A,,A,378,G,68,G,,A,4781,W,638,G,261,G,1393,G,1089,G,955,G,4000,D,1631,G,423,G
20184,04029831,18,0,1,1,D,1,D,1,D,08,D,7,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,50,D,2629,G,543,G,50,D,,A,125,D,,A,,A,1828,G,100,D
20184,04029951,52,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,3,D,,A,,A,10,D,,A,,A,,A,,A,,A,20,D,,A
20184,04029951,53,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04029951,54,0,1,1,D,3,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20184,04029961,27,0,1,1,D,1,D,1,D,08,D,17,D,1,D,1,D,1,D,1,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,379,G,2059,G,1418,G,217,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,909,G,152,G,,A,482,G,746,G,587,G,,A,691,G,50,D
20184,04029961,28,0,1,1,D,2,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,300,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,80,D,,A,170,D,,A
20184,04029991,24,0,1,1,D,1,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,17,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04030031,40,0,1,1,D,1,D,1,D,08,D,29,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,F,4,F
20184,04030061,26,0,1,1,D,1,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A
20184,04030151,21,0,1,1,D,1,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20184,04030321,29,0,1,1,D,1,D,1,D,10,D,1,D,1,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,117,G,13,G,,A,21,G,36,G,29,G,,A,57,G,,A
20184,04030541,41,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,150,D,2400,D,,A,,A,,A,1000,D,,A,,A,,A,,A,300,D,,A,20,D,2500,D,100,D,,A,,A,150,D,200,D,,A,400,D,150,D
20184,04030541,42,0,1,1,D,2,D,1,D,09,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,60,D,1100,D,,A,,A,,A,0,D,,A,,A,,A,,A,50,D,,A,10,D,450,D,100,D,,A,,A,50,D,100,D,,A,150,D,20,D
20184,04030591,23,0,1,1,D,1,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,140,D,80,D
20184,04030631,34,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,20,D
20184,04030691,28,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,40,D,600,D,50,D,,A,,A,150,D,40,D,,A,350,D,,A
20184,04030741,25,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,1100,D,30,D,,A,,A,,A,,A,6000,D,270,D,,A
20184,04030741,26,0,1,1,D,2,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,425,D,,A
20184,04030771,34,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04030891,25,0,1,1,D,1,D,1,D,10,D,5,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,05,D,06,D,,A,,A,,A,,A,,A,,A,,A,152,G,1096,G,91,G,,A,204,G,150,D,,A,,A,,A,,A,20,D,,A,,A,278,G,31,G,,A,,A,,A,,A,,A,188,G,,A
20184,04030901,36,0,1,1,D,1,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,350,D,,A,,A,,A,600,D,,A,,A,,A,,A,50,D,,A,,A,,A,,A,10,D,,A,,A,,A,100,D,100,D,90,D
20184,04030901,37,0,1,1,D,2,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,150,D
20184,04030901,38,0,1,1,D,3,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031121,16,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,8,F,30,F,,A,,A,4,D,50,D,114,F,55,F
20184,04031121,17,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,10,D,,A,16,D,,A,,A,,A,,A,20,D,70,D,20,D
20184,04031131,14,0,1,1,D,1,D,1,D,10,D,4,D,2,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,86,G,455,G,36,G,63,G,,A,,A,,A,,A,,A,,A,50,D,,A,,A,610,G,,A,,A,,A,150,D,75,D,,A,40,D,50,D
20184,04031151,28,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,150,D,,A,,A,,A,,A,,A,,A,150,D,40,D
20184,04031151,29,0,1,1,D,2,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,30,D,,A,,A,120,D,80,D
20184,04031281,26,0,1,1,D,1,D,1,D,08,D,145,D,,A,,A,,A,,A,01,D,02,D,03,D,04,D,,A,,A,,A,,A,,A,12,D,,A,,A,,A,500,D,10000,D,500,D,100,D,,A,,A,,A,,A,,A,3000,D,250,D,,A,,A,1000,D,200,D,,A,,A,,A,500,D,,A,4800,D,1000,D
20184,04031351,33,0,1,1,D,1,D,2,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20184,04031351,34,0,1,1,D,2,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,43,D,,A,,A,,A,,A,,A,120,D,30,D,150,D
20184,04031391,27,0,1,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,20,D,,A,100,D,,A
20184,04031601,32,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,197,F,200,F,12,F,,A,140,D,,A,,A,200,F,48,F
20184,04031611,23,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,50,D,,A,20,D,,A,,A,,A,0,D
20184,04031651,26,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,20,D,,A,,A,,A,80,D,,A,,A,,A,,A,65,D,220,D
20184,04031671,28,0,1,2,D,1,D,1,D,10,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,180,D,,A,300,D,,A
20184,04031811,43,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,8,D,,A,,A,50,D,,A,,A,10,D,,A,,A,100,D,20,D
20184,04032031,24,0,1,2,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,8,D,,A,,A,,A,50,D,75,D,42,D,10,D
20184,04032151,51,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,20,D,,A,,A,,A,400,D,,A,280,D,12,D
20184,04032161,45,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,,A,,A,60,D,20,D,,A,,A,,A,,A,,A,10,D,,A
20184,04032281,23,0,1,1,D,1,D,1,D,09,D,14,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,300,D,,A
20184,04032391,41,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,112,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20184,04032391,42,0,1,1,D,2,D,1,D,10,D,8,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,04,D,05,D,,A,,A,,A,,A,,A,,A,,A,,A,105,G,1075,G,301,G,66,G,5607,G,,A,,A,,A,,A,,A,,A,,A,,A,586,G,64,G,,A,,A,80,D,,A,,A,311,G,,A
20184,04032441,22,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,282,D,,A,,A,,A,0,D,,A,,A,,A,,A,20,D,,A,,A,644,D,200,D,,A,,A,520,D,50,D,10,D,300,D,30,D
20184,04032541,15,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,100,D,,A,,A,,A,100,D,100,D,,A,100,D,,A
20184,04032561,30,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,40,D,,A,20,D,,A,,A,,A,,A,,A,63,D
20184,04032561,31,0,1,1,D,2,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,5,D,10,D,,A
20184,04032561,32,0,1,1,D,3,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,1,D
