QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20184,03987932,27,9,1,,A,36,E,210,D
20184,03987932,27,10,1,,A,25,E,220,D
20184,03988252,51,0,1,3,D,,H,,A
20184,03988252,51,1,1,,A,434,E,100,D
20184,03988252,51,2,1,,A,192,E,110,D
20184,03988252,51,3,1,,A,130,E,120,D
20184,03988252,51,4,1,,A,1104,E,130,D
20184,03988252,51,5,1,,A,22,E,140,D
20184,03988252,51,6,1,,A,1319,E,150,D
20184,03988252,51,7,1,,A,41,E,160,D
20184,03988252,51,8,1,,A,258,E,190,D
20184,03988322,46,0,1,1,D,,H,,A
20184,03988322,46,1,1,,A,86,E,100,D
20184,03988322,46,2,1,,A,34,E,110,D
20184,03988422,101,0,1,2,D,,H,,A
20184,03988422,101,1,1,,A,7,E,100,D
20184,03988422,101,2,1,,A,3,E,110,D
20184,03988782,36,0,1,1,D,,H,,A
20184,03988782,36,1,1,,A,532,E,100,D
20184,03988782,36,2,1,,A,200,E,110,D
20184,03988782,36,3,1,,A,242,E,120,D
20184,03988782,36,4,1,,A,57,E,140,D
20184,03988782,36,5,1,,A,1591,E,150,D
20184,03988782,36,6,1,,A,16,E,160,D
20184,03988782,36,7,1,,A,83,E,190,D
20184,03988782,36,8,1,,A,162,E,200,D
20184,03988782,36,9,1,,A,593,E,210,D
20184,03988782,36,10,1,,A,524,E,220,D
20184,03989162,70,0,1,4,D,,H,,A
20184,03989162,70,1,1,,A,23,E,100,D
20184,03989162,70,2,1,,A,9,E,110,D
20184,03989162,70,3,1,,A,9,E,120,D
20184,03989162,70,4,1,,A,65,E,150,D
20184,03989162,70,5,1,,A,10,E,170,D
20184,03989162,70,6,1,,A,4,E,190,D
20184,03989382,72,0,1,1,D,,H,,A
20184,03989382,72,1,1,,A,11,E,120,D
20184,03989382,72,2,1,,A,1,E,140,D
20184,03989382,72,3,1,,A,122,E,150,D
20184,03989382,72,4,1,,A,3,E,160,D
20184,03989382,72,5,1,,A,23,E,190,D
20184,03989962,24,0,1,1,D,,H,,A
20184,03989962,24,1,1,,A,33,E,100,D
20184,03989962,24,2,1,,A,11,E,110,D
20184,03989962,24,3,1,,A,11,E,120,D
20184,03989962,24,4,1,,A,1,E,140,D
20184,03989962,24,5,1,,A,76,E,150,D
20184,03989962,24,6,1,,A,13,E,170,D
20184,03989962,24,7,1,,A,5,E,190,D
20184,03990522,16,0,1,1,D,,H,,A
20184,03990522,16,1,1,,A,4,E,120,D
20184,03990522,16,2,1,,A,15,E,130,D
20184,03990522,16,3,1,,A,1,E,140,D
20184,03990522,16,4,1,,A,29,E,150,D
20184,03990522,16,5,1,,A,1,E,190,D
20184,03990562,29,0,1,1,D,,H,,A
20184,03990562,29,1,1,,A,9,E,100,D
20184,03990562,29,2,1,,A,1,E,110,D
20184,03992552,58,0,1,2,D,,H,,A
20184,03992552,58,1,1,,A,111,E,100,D
20184,03992552,58,2,1,,A,52,E,110,D
20184,03992552,58,3,1,,A,67,E,200,D
20184,03992552,58,4,1,,A,107,E,210,D
20184,03992552,58,5,1,,A,73,E,220,D
20184,03994672,12,0,1,1,D,,H,,A
20184,03994672,12,1,1,,A,199,E,120,D
20184,03994672,12,2,1,,A,33,E,140,D
20184,03994672,12,3,1,,A,2011,E,150,D
20184,03994672,12,4,1,,A,63,E,160,D
20184,03994672,12,5,1,,A,394,E,190,D
20184,03995842,21,0,1,1,D,,H,,A
20184,03995842,21,1,1,,A,160,E,100,D
20184,03995842,21,2,1,,A,71,E,110,D
20184,03995842,21,3,1,,A,48,E,120,D
20184,03995842,21,4,1,,A,410,E,130,D
20184,03995842,21,5,1,,A,8,E,140,D
20184,03995842,21,6,1,,A,489,E,150,D
20184,03995842,21,7,1,,A,15,E,160,D
20184,03995842,21,8,1,,A,99,E,190,D
20184,03996072,25,0,1,1,D,,H,,A
20184,03996072,25,1,1,,A,17,E,200,D
20184,03996072,25,2,1,,A,47,E,210,D
20184,03996072,25,3,1,,A,56,E,220,D
20184,03996122,21,0,1,1,D,,H,,A
20184,03996122,21,1,1,,A,39,E,100,D
20184,03996122,21,2,1,,A,16,E,110,D
20184,03996122,21,3,1,,A,15,E,120,D
20184,03996122,21,4,1,,A,1,E,140,D
20184,03996122,21,5,1,,A,107,E,150,D
20184,03996122,21,6,1,,A,18,E,170,D
20184,03996122,21,7,1,,A,7,E,190,D
20184,04007041,31,0,1,1,D,,H,,A
20184,04007041,31,1,1,,A,82,E,100,D
20184,04007041,31,2,1,,A,22,E,110,D
20184,04007041,31,3,1,,A,64,E,120,D
20184,04007041,31,4,1,,A,10,E,140,D
20184,04007041,31,5,1,,A,427,E,150,D
20184,04007041,31,6,1,,A,48,E,160,D
20184,04007041,31,7,1,,A,43,E,170,D
20184,04007041,31,8,1,,A,54,E,190,D
20184,04007484,10,0,1,2,D,,H,,A
20184,04007484,10,1,1,,A,15,E,120,D
20184,04007484,10,2,1,,A,3,E,140,D
20184,04007484,10,3,1,,A,102,E,150,D
20184,04007484,10,4,1,,A,1,E,160,D
20184,04007484,10,5,1,,A,5,E,190,D
20184,04007484,10,6,1,,A,14,E,200,D
20184,04007484,10,7,1,,A,37,E,210,D
20184,04007484,10,8,1,,A,33,E,220,D
20184,04007831,21,0,1,1,D,,H,,A
20184,04007831,21,1,1,,A,9,E,100,D
20184,04007831,21,2,1,,A,3,E,110,D
20184,04008313,19,0,1,1,D,,H,,A
20184,04008313,19,1,1,,A,59,E,200,D
20184,04008313,19,2,1,,A,12,E,210,D
20184,04008313,19,3,1,,A,6,E,220,D
20184,04008921,46,0,1,2,D,,H,,A
20184,04008921,46,1,1,,A,17,E,100,D
20184,04008921,46,2,1,,A,3,E,110,D
20184,04009271,17,0,1,1,D,,H,,A
20184,04009271,17,1,1,,A,79,E,100,D
20184,04009271,17,2,1,,A,18,E,110,D
20184,04009271,17,3,1,,A,62,E,120,D
20184,04009271,17,4,1,,A,5,E,140,D
20184,04009271,17,5,1,,A,432,E,150,D
20184,04009271,17,6,1,,A,7,E,160,D
20184,04009271,17,7,1,,A,26,E,170,D
20184,04009271,17,8,1,,A,71,E,190,D
20184,04010431,45,0,1,2,D,,H,,A
20184,04010431,45,1,1,,A,213,E,100,D
20184,04010431,45,2,1,,A,93,E,110,D
20184,04010431,45,3,1,,A,63,E,120,D
20184,04010431,45,4,1,,A,536,E,130,D
20184,04010431,45,5,1,,A,10,E,140,D
20184,04010431,45,6,1,,A,640,E,150,D
20184,04010431,45,7,1,,A,20,E,160,D
20184,04010431,45,8,1,,A,125,E,190,D
20184,04010543,15,0,1,2,D,,H,,A
20184,04010543,15,1,1,,A,19,E,100,D
20184,04010543,15,2,1,,A,7,E,110,D
20184,04010543,15,3,1,,A,7,E,120,D
20184,04010543,15,4,1,,A,46,E,150,D
20184,04010543,15,5,1,,A,8,E,170,D
20184,04010543,15,6,1,,A,3,E,190,D
20184,04010841,15,0,1,1,D,,H,,A
20184,04010841,15,1,1,,A,59,E,100,D
20184,04010841,15,2,1,,A,14,E,110,D
20184,04010841,15,3,1,,A,55,E,120,D
20184,04010841,15,4,1,,A,299,E,130,D
20184,04010841,15,5,1,,A,4,E,140,D
20184,04010841,15,6,1,,A,342,E,150,D
20184,04010841,15,7,1,,A,6,E,160,D
20184,04010841,15,8,1,,A,20,E,170,D
20184,04010841,15,9,1,,A,56,E,190,D
20184,04010841,15,10,1,,A,39,E,200,D
20184,04010841,15,11,1,,A,29,E,210,D
20184,04010841,15,12,1,,A,77,E,220,D
20184,04011001,11,0,1,1,D,,H,,A
20184,04011001,11,1,1,,A,900,E,130,D
20184,04012181,28,0,1,5,D,,H,,A
20184,04012181,28,1,1,,A,798,E,100,D
20184,04012181,28,2,1,,A,194,E,110,D
20184,04012181,28,3,1,,A,2514,U,130,D
20184,04012731,25,0,1,2,D,,H,,A
20184,04012731,25,1,1,,A,18,E,100,D
20184,04012731,25,2,1,,A,3,E,110,D
20184,04012731,25,3,1,,A,10,E,120,D
20184,04012731,25,4,1,,A,41,E,130,D
20184,04012731,25,5,1,,A,1,E,140,D
20184,04012731,25,6,1,,A,67,E,150,D
20184,04012731,25,7,1,,A,7,E,160,D
20184,04012731,25,8,1,,A,6,E,170,D
20184,04012731,25,9,1,,A,8,E,190,D
20184,04012731,25,10,1,,A,22,E,200,D
20184,04012731,25,11,1,,A,12,E,210,D
20184,04012731,25,12,1,,A,5,E,220,D
20184,04013241,24,0,1,1,D,,H,,A
20184,04013241,24,1,1,,A,21,E,100,D
20184,04013241,24,2,1,,A,9,E,110,D
20184,04013311,22,0,1,2,D,,H,,A
20184,04013311,22,1,1,,A,11,E,200,D
20184,04013311,22,2,1,,A,53,E,210,D
20184,04013311,22,3,1,,A,6,E,220,D
20184,04014333,19,0,1,1,D,,H,,A
20184,04014333,19,1,1,,A,751,E,100,D
20184,04014333,19,2,1,,A,249,E,110,D
20184,04015351,40,0,1,2,D,,H,,A
20184,04015351,40,1,1,,A,413,G,100,D
20184,04015351,40,2,1,,A,154,G,110,D
20184,04015351,40,3,1,,A,187,G,120,D
20184,04015351,40,4,1,,A,44,G,140,D
20184,04015351,40,5,1,,A,1226,G,150,D
20184,04015351,40,6,1,,A,12,G,160,D
20184,04015351,40,7,1,,A,64,G,190,D
20184,04015401,48,0,1,1,D,,H,,A
20184,04015401,48,1,1,,A,12,E,120,D
20184,04015401,48,2,1,,A,1,E,140,D
20184,04015401,48,3,1,,A,174,E,150,D
20184,04015401,48,4,1,,A,13,E,190,D
20184,04015541,22,0,1,2,D,,H,,A
20184,04015541,22,1,1,,A,257,E,100,D
20184,04015541,22,2,1,,A,74,E,110,D
20184,04015541,22,3,1,,A,221,E,120,D
20184,04015541,22,4,1,,A,35,E,140,D
20184,04015541,22,5,1,,A,1425,E,150,D
20184,04015541,22,6,1,,A,161,E,160,D
20184,04015541,22,7,1,,A,146,E,170,D
20184,04015541,22,8,1,,A,181,E,190,D
20184,04016471,12,0,1,1,D,,H,,A
20184,04016471,12,1,1,,A,184,E,100,D
20184,04016471,12,2,1,,A,82,E,110,D
20184,04016471,12,3,1,,A,56,E,120,D
20184,04016471,12,4,1,,A,477,E,130,D
20184,04016471,12,5,1,,A,9,E,140,D
20184,04016471,12,6,1,,A,565,E,150,D
20184,04016471,12,7,1,,A,17,E,160,D
20184,04016471,12,8,1,,A,110,E,190,D
20184,04016811,36,0,1,1,D,,H,,A
20184,04016811,36,1,1,,A,7,E,100,D
20184,04016811,36,2,1,,A,2,E,110,D
20184,04016811,36,3,1,,A,10,E,120,D
20184,04016811,36,4,1,,A,1,E,140,D
20184,04016811,36,5,1,,A,42,E,150,D
20184,04016811,36,6,1,,A,4,E,160,D
20184,04016811,36,7,1,,A,4,E,170,D
20184,04016811,36,8,1,,A,5,E,190,D
20184,04017091,14,0,1,2,D,,H,,A
20184,04017091,14,1,1,,A,19,E,100,D
20184,04017091,14,2,1,,A,15,E,120,D
20184,04017091,14,3,1,,A,4,E,140,D
20184,04017091,14,4,1,,A,244,E,150,D
20184,04017091,14,5,1,,A,18,E,190,D
20184,04027684,7,0,1,1,D,,H,,A
20184,04027684,7,1,1,,A,161,E,100,D
20184,04027684,7,2,1,,A,39,E,110,D
20184,04028101,13,0,1,1,D,,H,,A
20184,04028101,13,1,1,,A,156,E,100,D
20184,04028101,13,2,1,,A,44,E,110,D
20184,04028751,15,0,1,3,D,,H,,A
20184,04028751,15,1,1,,A,81,E,100,D
20184,04028751,15,2,1,,A,19,E,110,D
20184,04028751,15,3,1,,A,55,E,200,D
20184,04028751,15,4,1,,A,40,E,210,D
20184,04028751,15,5,1,,A,105,E,220,D
20184,04029751,41,0,1,1,D,,H,,A
20184,04029751,41,1,1,,A,453,E,100,D
20184,04029751,41,2,1,,A,201,E,110,D
20184,04029751,41,3,1,,A,136,E,120,D
20184,04029751,41,4,1,,A,22,E,140,D
20184,04029751,41,5,1,,A,1376,E,150,D
20184,04029751,41,6,1,,A,43,E,160,D
20184,04029751,41,7,1,,A,269,E,190,D
20184,04030321,30,0,1,1,D,,H,,A
20184,04030321,30,1,1,,A,277,E,100,D
20184,04030321,30,2,1,,A,123,E,110,D
20184,04030872,25,0,1,1,D,,H,,A
20184,04030872,25,1,1,,A,19,G,120,D
20184,04030872,25,2,1,,A,3,G,140,D
20184,04030872,25,3,1,,A,131,G,150,D
20184,04030872,25,4,1,,A,18,G,160,D
20184,04030872,25,5,1,,A,13,G,170,D
20184,04030872,25,6,1,,A,16,G,190,D
20184,04031671,29,0,1,3,D,,H,,A
20184,04031671,29,1,1,,A,901,E,100,D
20184,04031671,29,2,1,,A,299,E,110,D
20184,04032391,43,0,1,1,D,,H,,A
20184,04032391,43,1,1,,A,21,E,100,D
20184,04032391,43,2,1,,A,9,E,110,D
20184,04033001,21,0,1,1,D,,H,,A
20184,04033001,21,1,1,,A,48,E,100,D
20184,04033001,21,2,1,,A,19,E,110,D
20184,04033001,21,3,1,,A,24,E,120,D
20184,04033001,21,4,1,,A,1,E,140,D
20184,04033001,21,5,1,,A,127,E,150,D
20184,04033001,21,6,1,,A,22,E,170,D
20184,04033001,21,7,1,,A,9,E,190,D
20184,04033271,28,0,1,1,D,,H,,A
20184,04033271,28,1,1,,A,28,E,100,D
20184,04033271,28,2,1,,A,12,E,110,D
20184,04033691,18,0,1,1,D,,H,,A
20184,04033691,18,1,1,,A,185,E,100,D
20184,04033691,18,2,1,,A,60,E,110,D
20184,04033691,18,3,1,,A,137,E,120,D
20184,04033691,18,4,1,,A,17,E,140,D
20184,04033691,18,5,1,,A,242,E,160,D
20184,04033691,18,6,1,,A,28,E,170,D
20184,04033691,18,7,1,,A,31,E,190,D
20184,04034201,28,0,1,1,D,,H,,A
20184,04034201,28,1,1,,A,3,E,120,D
20184,04034201,28,2,1,,A,27,E,150,D
20184,04034201,28,3,1,,A,1,E,190,D
20184,04034201,28,4,1,,A,2,E,200,D
20184,04034201,28,5,1,,A,9,E,210,D
20184,04034201,28,6,1,,A,8,E,220,D
20184,04034291,41,0,1,1,D,,H,,A
20184,04034291,41,1,1,,A,232,E,100,D
20184,04034291,41,2,1,,A,87,E,110,D
20184,04034291,41,3,1,,A,110,E,120,D
20184,04034291,41,4,1,,A,307,E,130,D
20184,04034291,41,5,1,,A,25,E,140,D
20184,04034291,41,6,1,,A,696,E,150,D
20184,04034291,41,7,1,,A,7,E,160,D
20184,04034291,41,8,1,,A,36,E,190,D
20184,04035982,14,0,1,1,D,,H,,A
20184,04035982,14,1,1,,A,99,E,100,D
20184,04035982,14,2,1,,A,40,E,110,D
20184,04035982,14,3,1,,A,43,E,120,D
20184,04035982,14,4,1,,A,292,E,130,D
20184,04035982,14,5,1,,A,3,E,140,D
20184,04035982,14,6,1,,A,259,E,150,D
20184,04035982,14,7,1,,A,45,E,170,D
20184,04035982,14,8,1,,A,19,E,190,D
20184,04036031,44,0,1,3,D,,H,,A
20184,04036031,44,1,1,,A,410,E,100,D
20184,04036031,44,2,1,,A,154,E,110,D
20184,04036031,44,3,1,,A,187,E,120,D
20184,04036031,44,4,1,,A,47,E,140,D
20184,04036031,44,5,1,,A,1226,E,150,D
20184,04036031,44,6,1,,A,12,E,160,D
20184,04036031,44,7,1,,A,64,E,190,D
20184,04036201,39,0,1,10,D,,H,,A
20184,04036201,39,1,1,,A,8,E,200,D
20184,04036201,39,2,1,,A,14,E,210,D
20184,04036201,39,3,1,,A,8,E,220,D
20184,04036861,34,0,1,12,D,,H,,A
20184,04036861,34,1,1,,A,164,E,200,D
20184,04036861,34,2,1,,A,259,E,210,D
20184,04036861,34,3,1,,A,177,E,220,D
20184,04038491,44,0,1,15,D,,H,,A
20184,04038491,44,1,1,,A,394,E,100,D
20184,04038491,44,2,1,,A,160,E,110,D
20184,04038491,44,3,1,,A,163,E,120,D
20184,04038491,44,4,1,,A,1165,E,130,D
20184,04038491,44,5,1,,A,14,E,140,D
20184,04038491,44,6,1,,A,1033,E,150,D
20184,04038491,44,7,1,,A,179,E,170,D
20184,04038491,44,8,1,,A,79,E,190,D
20184,04038491,44,9,1,,A,106,E,200,D
20184,04038491,44,10,1,,A,284,E,210,D
20184,04038491,44,11,1,,A,323,E,220,D
20184,04038631,30,0,1,1,D,,H,,A
20184,04038631,30,1,1,,A,61,E,100,D
20184,04038631,30,2,1,,A,29,E,110,D
20184,04038631,30,3,1,,A,24,E,120,D
20184,04038631,30,4,1,,A,182,E,130,D
20184,04038631,30,5,1,,A,2,E,140,D
20184,04038631,30,6,1,,A,162,E,150,D
20184,04038631,30,7,1,,A,28,E,170,D
20184,04038631,30,8,1,,A,12,E,190,D
20184,04039261,64,0,1,15,D,,H,,A
20184,04039261,64,1,1,,A,208,E,100,D
20184,04039261,64,2,1,,A,92,E,110,D
20184,04040231,36,0,1,1,D,,H,,A
20184,04040231,36,1,1,,A,40,E,100,D
20184,04040231,36,2,1,,A,16,E,110,D
20184,04040231,36,3,1,,A,119,E,130,D
20184,04041141,30,0,1,6,D,,H,,A
20184,04041141,30,1,1,,A,209,E,100,D
20184,04041141,30,2,1,,A,93,E,110,D
20184,04041141,30,3,1,,A,63,E,120,D
20184,04041141,30,4,1,,A,536,E,130,D
20184,04041141,30,5,1,,A,10,E,140,D
20184,04041141,30,6,1,,A,644,E,150,D
20184,04041141,30,7,1,,A,20,E,160,D
20184,04041141,30,8,1,,A,125,E,190,D
20184,04041281,38,0,1,1,D,,H,,A
20184,04041281,38,1,1,,A,40,E,100,D
20184,04041281,38,2,1,,A,14,E,110,D
20184,04041281,38,3,1,,A,14,E,120,D
20184,04041281,38,4,1,,A,1,E,140,D
20184,04041281,38,5,1,,A,94,E,150,D
20184,04041281,38,6,1,,A,16,E,170,D
20184,04041281,38,7,1,,A,7,E,190,D
20184,04041281,38,8,1,,A,9,E,200,D
20184,04041281,38,9,1,,A,26,E,210,D
20184,04041281,38,10,1,,A,29,E,220,D
20184,04041421,48,0,1,2,D,,H,,A
20184,04041421,48,1,1,,A,346,E,100,D
20184,04041421,48,2,1,,A,154,E,110,D
20184,04042181,17,0,1,1,D,,H,,A
20184,04042181,17,1,1,,A,284,E,100,D
20184,04042181,17,2,1,,A,119,E,110,D
20184,04042181,17,3,1,,A,114,E,120,D
20184,04042181,17,4,1,,A,841,E,130,D
20184,04042181,17,5,1,,A,10,E,140,D
20184,04042181,17,6,1,,A,746,E,150,D
20184,04042181,17,7,1,,A,129,E,170,D
20184,04042181,17,8,1,,A,57,E,190,D
20184,04042471,51,0,1,2,D,,H,,A
20184,04042471,51,1,1,,A,48,E,100,D
20184,04042471,51,2,1,,A,14,E,110,D
20184,04042471,51,3,1,,A,33,E,120,D
20184,04042471,51,4,1,,A,4,E,140,D
20184,04042471,51,5,1,,A,58,E,160,D
20184,04042471,51,6,1,,A,6,E,170,D
20184,04042471,51,7,1,,A,7,E,190,D
20184,04042541,18,0,1,1,D,,H,,A
20184,04042541,18,1,1,,A,59,E,120,D
20184,04042541,18,2,1,,A,7,E,140,D
20184,04042541,18,3,1,,A,105,E,160,D
20184,04042541,18,4,1,,A,12,E,170,D
20184,04042541,18,5,1,,A,17,E,190,D
20184,04043391,29,0,1,1,D,,H,,A
20184,04043391,29,1,1,,A,9,E,100,D
20184,04043391,29,2,1,,A,2,E,110,D
20184,04043391,29,3,1,,A,2,E,120,D
20184,04043391,29,4,1,,A,18,E,130,D
20184,04043391,29,5,1,,A,16,E,150,D
20184,04043391,29,6,1,,A,2,E,170,D
20184,04043391,29,7,1,,A,1,E,190,D
20184,04043471,21,0,1,1,D,,H,,A
20184,04043471,21,1,1,,A,12,E,120,D
20184,04043471,21,2,1,,A,54,E,150,D
20184,04043471,21,3,1,,A,3,E,170,D
20184,04043471,21,4,1,,A,9,E,190,D
20184,04043471,21,5,1,,A,6,E,200,D
20184,04043471,21,6,1,,A,4,E,210,D
20184,04043471,21,7,1,,A,12,E,220,D
20184,04044551,30,0,1,3,D,,H,,A
20184,04044551,30,1,1,,A,19,G,100,D
20184,04044551,30,2,1,,A,6,G,110,D
20184,04044671,57,0,1,6,D,,H,,A
20184,04044671,57,1,1,,A,125,E,100,D
20184,04044671,57,2,1,,A,56,E,110,D
20184,04044671,57,3,1,,A,38,E,120,D
20184,04044671,57,4,1,,A,6,E,140,D
20184,04044671,57,5,1,,A,388,E,150,D
20184,04044671,57,6,1,,A,12,E,160,D
20184,04044671,57,7,1,,A,75,E,190,D
20184,04044701,14,0,1,1,D,,H,,A
20184,04044701,14,1,1,,A,182,E,100,D
20184,04044701,14,2,1,,A,68,E,110,D
20184,04045111,30,0,1,1,D,,H,,A
20184,04045111,30,1,1,,A,27,E,100,D
20184,04045111,30,2,1,,A,21,E,120,D
20184,04045111,30,3,1,,A,76,E,130,D
20184,04045111,30,4,1,,A,2,E,140,D
20184,04045111,30,5,1,,A,344,E,150,D
20184,04045111,30,6,1,,A,30,E,190,D
20184,04045871,15,0,1,1,D,,H,,A
20184,04045871,15,1,1,,A,218,E,100,D
20184,04045871,15,2,1,,A,82,E,110,D
20184,04045951,82,0,1,1,D,,H,,A
20184,04045951,82,1,1,,A,242,E,100,D
20184,04045951,82,2,1,,A,108,E,110,D
20184,04046631,15,0,1,1,D,,H,,A
20184,04046631,15,1,1,,A,113,E,100,D
20184,04046631,15,2,1,,A,42,E,110,D
20184,04046631,15,3,1,,A,51,E,120,D
20184,04046631,15,4,1,,A,154,E,130,D
20184,04046631,15,5,1,,A,12,E,140,D
20184,04046631,15,6,1,,A,338,E,150,D
20184,04046631,15,7,1,,A,3,E,160,D
20184,04046631,15,8,1,,A,17,E,190,D
20184,04046631,15,9,1,,A,34,E,200,D
20184,04046631,15,10,1,,A,125,E,210,D
20184,04046631,15,11,1,,A,111,E,220,D
20184,04047001,22,0,1,1,D,,H,,A
20184,04047001,22,1,1,,A,32,E,120,D
20184,04047001,22,2,1,,A,2,E,140,D
20184,04047001,22,3,1,,A,211,E,150,D
20184,04047001,22,4,1,,A,36,E,170,D
20184,04047001,22,5,1,,A,19,E,190,D
20184,04047291,14,0,1,1,D,,H,,A
20184,04047291,14,1,1,,A,199,G,100,D
20184,04047291,14,2,1,,A,86,G,110,D
20184,04047291,14,3,1,,A,58,G,120,D
20184,04047291,14,4,1,,A,495,G,130,D
20184,04047291,14,5,1,,A,9,G,140,D
20184,04047291,14,6,1,,A,592,G,150,D
20184,04047291,14,7,1,,A,18,G,160,D
20184,04047291,14,8,1,,A,116,G,190,D
20184,04047291,14,9,1,,A,116,G,200,D
20184,04047291,14,10,1,,A,185,G,210,D
20184,04047291,14,11,1,,A,126,G,220,D
20184,04048431,10,0,1,1,D,,H,,A
20184,04048431,10,1,1,,A,27,G,100,D
20184,04048431,10,2,1,,A,21,G,120,D
20184,04048431,10,3,1,,A,76,G,130,D
20184,04048431,10,4,1,,A,2,G,140,D
20184,04048431,10,5,1,,A,344,G,150,D
20184,04048431,10,6,1,,A,30,G,190,D
20184,04048541,38,0,1,3,D,,H,,A
20184,04048541,38,1,1,,A,70,E,100,D
20184,04048541,38,2,1,,A,27,E,110,D
20184,04048541,38,3,1,,A,203,E,130,D
20191,03893234,44,0,1,1,D,,H,,A
20191,03893234,44,1,1,,A,20,E,100,D
20191,03893234,44,2,1,,A,5,E,110,D
20191,03893574,29,0,1,2,D,,H,,A
20191,03893574,29,1,1,,A,268,E,100,D
20191,03893574,29,2,1,,A,106,E,110,D
20191,03893574,29,3,1,,A,134,E,120,D
20191,03893574,29,4,1,,A,834,E,130,D
20191,03893574,29,5,1,,A,45,E,140,D
20191,03893574,29,6,1,,A,621,E,150,D
20191,03893574,29,7,1,,A,182,E,160,D
20191,03893574,29,8,1,,A,310,E,190,D
20191,03893704,9,0,1,1,D,,H,,A
20191,03893704,9,1,1,,A,224,G,100,D
20191,03893704,9,2,1,,A,178,G,110,D
20191,03893704,9,3,1,,A,198,G,120,D
20191,03893704,9,4,1,,A,12,G,140,D
20191,03893704,9,5,1,,A,1665,G,150,D
20191,03893704,9,6,1,,A,76,G,170,D
20191,03893704,9,7,1,,A,127,G,190,D
20191,03893704,9,8,1,,A,260,G,210,D
20191,03894374,36,0,1,1,D,,H,,A
20191,03894374,36,1,1,,A,43,E,120,D
20191,03894374,36,2,1,,A,110,E,130,D
20191,03894374,36,3,1,,A,6,E,140,D
20191,03894374,36,4,1,,A,231,E,150,D
20191,03894374,36,5,1,,A,38,E,190,D
20191,03894374,36,6,1,,A,25,E,200,D
20191,03894374,36,7,1,,A,83,E,210,D
20191,03894374,36,8,1,,A,89,E,220,D
20191,03894474,17,0,1,1,D,,H,,A
20191,03894474,17,1,1,,A,12,E,120,D
20191,03894474,17,2,1,,A,328,E,150,D
20191,03894474,17,3,1,,A,52,E,160,D
20191,03894474,17,4,1,,A,2,E,170,D
20191,03894474,17,5,1,,A,6,E,190,D
20191,03894674,35,0,1,1,D,,H,,A
20191,03894674,35,1,1,,A,18,E,100,D
20191,03894674,35,2,1,,A,10,E,110,D
20191,03895824,32,0,1,1,D,,H,,A
20191,03895824,32,1,1,,A,50,E,100,D
20191,03895824,32,2,1,,A,40,E,110,D
20191,03896254,24,0,1,1,D,,H,,A
20191,03896254,24,1,1,,A,221,E,100,D
20191,03896254,24,2,1,,A,87,E,110,D
20191,03896254,24,3,1,,A,692,E,130,D
20191,03897284,7,0,1,1,D,,H,,A
20191,03897284,7,1,1,,A,43,E,100,D
20191,03897284,7,2,1,,A,10,E,110,D
20191,03897284,7,3,1,,A,30,E,120,D
20191,03897284,7,4,1,,A,11,E,140,D
20191,03897284,7,5,1,,A,276,E,150,D
20191,03897284,7,6,1,,A,6,E,160,D
20191,03897284,7,7,1,,A,24,E,190,D
20191,03898644,30,0,1,1,D,,H,,A
20191,03898644,30,1,1,,A,62,E,100,D
20191,03898644,30,2,1,,A,16,E,110,D
20191,03898644,30,3,1,,A,20,E,120,D
20191,03898644,30,4,1,,A,8,E,140,D
20191,03898644,30,5,1,,A,171,E,150,D
20191,03898644,30,6,1,,A,4,E,160,D
20191,03898644,30,7,1,,A,19,E,190,D
20191,03898944,30,0,1,1,D,,H,,A
20191,03898944,30,1,1,,A,14,E,100,D
20191,03898944,30,2,1,,A,3,E,110,D
20191,03899574,37,0,1,1,D,,H,,A
20191,03899574,37,1,1,,A,22,E,100,D
20191,03899574,37,2,1,,A,6,E,110,D
20191,03899574,37,3,1,,A,10,E,120,D
20191,03899574,37,4,1,,A,55,E,130,D
20191,03899574,37,5,1,,A,3,E,140,D
20191,03899574,37,6,1,,A,63,E,150,D
20191,03899574,37,7,1,,A,1,E,160,D
20191,03899574,37,8,1,,A,7,E,190,D
20191,03900444,34,0,1,2,D,,H,,A
20191,03900444,34,1,1,,A,250,E,100,D
20191,03900444,34,2,1,,A,144,E,110,D
20191,03900444,34,3,1,,A,142,E,120,D
20191,03900444,34,4,1,,A,39,E,140,D
20191,03900444,34,5,1,,A,1158,E,150,D
20191,03900444,34,6,1,,A,45,E,160,D
20191,03900444,34,7,1,,A,45,E,170,D
20191,03900444,34,8,1,,A,177,E,190,D
20191,03900564,27,0,1,2,D,,H,,A
20191,03900564,27,1,1,,A,68,E,100,D
20191,03900564,27,2,1,,A,39,E,110,D
20191,03900564,27,3,1,,A,37,E,120,D
20191,03900564,27,4,1,,A,10,E,140,D
20191,03900564,27,5,1,,A,319,E,150,D
20191,03900564,27,6,1,,A,12,E,160,D
20191,03900564,27,7,1,,A,12,E,170,D
20191,03900564,27,8,1,,A,48,E,190,D
20191,03900564,27,9,1,,A,65,E,200,D
20191,03900564,27,10,1,,A,59,E,210,D
20191,03900564,27,11,1,,A,31,E,220,D
20191,03900744,19,0,1,1,D,,H,,A
20191,03900744,19,1,1,,A,33,E,100,D
