ALCNO,CHIP,CHIPCOV,CHIPCOV_,CHIPPRMX,CHIP_,CHIP_RMX,CHXCHNG,CHXCHNG_,IHS,IHSCOV,IHSCOV_,IHS_,JCHIPQVX,JCHI_QVX,JMDCDQVX,JMDC_QVX,MDCDCOV,MDCDCOV_,MDCDPRMX,MDCD_RMX,MEDICAID,MEDI_AID,MEDPREM,MEDPREM_,MILITARY,MILI_ARY,MILMAN,MILMAN_,MILOTCOV,MILOTHR,MILOTHR_,MILOTSTL,MILO_COV,MILO_STL,MILSPC1,MILSPC1_,MILSPC2,MILSPC2_,MILSPC3,MILSPC3_,MILSPC4,MILSPC4_,MILVACOV,MILVASTL,MILV_COV,MILV_STL,MXCHNG,MXCHNG_,NEWID,QTRIRPMX,QTRI_PMX,RECTYPE,REC_ORIG,REC_STAT,SEQNO,STRFPRM1,STRF_RM1,TRIANYPD,TRIA_YPD,TRICRSTL,TRIC_STL,TRIIRGXB,TRII_GXB,TRILSTTM,TRIL_TTM,TRIRPMPD,TRIRPMXB,TRIR_MPD,TRIR_MXB,QYEAR
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,2,D,,A,,A,1,1,D,D,,A,03764503,72,D,HHM,5,1,9,,A,1,D,1,D,,A,1,D,04,24,D,D,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03764663,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,,D,A,,A,03764743,,A,HHM,1,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03764783,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03764823,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03764873,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03764893,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03765033,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03765043,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03765073,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03765083,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03765113,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03765263,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03765273,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03765293,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03765343,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03765373,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03765453,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03765563,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03765713,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03766063,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,,C,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03776133,,A,HHM,5,1,17,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,1,1,D,,D,A,3,D,4,D,,A,,A,1,1,D,D,,A,03776143,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03776153,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03776393,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03776503,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,1,1,D,,D,A,1,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03776513,,A,HHM,5,1,3,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,1,D,03776673,,A,HHM,5,1,12,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03776753,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03776873,,A,HHM,5,1,17,,A,,A,1,D,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03776893,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03776923,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03776973,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,1,1,D,,D,A,2,D,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03777013,,A,HHM,5,1,8,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03777083,,A,HHM,1,1,11,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03777143,,A,HHM,1,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03777263,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03777283,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03777323,,A,HHM,5,1,3,,A,,A,1,D,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03777353,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03777413,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,120,D,4,D,40,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03777473,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03777633,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03777723,,A,HHM,5,1,19,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03777833,,A,HHM,5,1,10,,A,2,D,1,D,,A,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03777853,,A,HHM,5,1,22,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03777933,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03778274,22,F,HHM,5,1,15,,A,1,D,1,D,,A,1,D,04,,D,C,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03778483,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03778643,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03778713,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03778723,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03778773,,A,HHM,4,1,16,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,2,D,03779193,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03779293,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03779493,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03779503,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,174,D,1,D,58,D,1,D,1,D,2,D,,A,,2,D,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03779553,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,78,D,3,D,26,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03779573,,A,HHM,1,1,11,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03779773,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03779873,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03779983,,A,HHM,5,1,2,,A,2,D,1,D,,A,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03779993,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03780163,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03780183,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,2,D,03780193,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03780223,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03780413,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03780433,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03780563,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03780653,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03780683,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03780693,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03780773,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03781003,,A,HHM,1,1,14,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,2,D,,A,,A,2,1,D,D,,A,03781113,78,D,HHM,5,1,8,,A,1,D,1,D,,A,1,D,02,12,D,D,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03781133,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03781503,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03781513,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03781653,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03781753,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03781763,,A,HHM,5,1,3,,A,,A,1,D,,A,,A,,,A,A,20182
0,1,3,D,,D,A,2,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03781793,,A,HHM,5,1,2,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03781803,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03781853,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,1,1,D,,D,A,1,D,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03782003,,A,HHM,5,1,10,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03782073,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,,D,A,,A,03782093,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03782203,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03782383,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03782683,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03782753,141,F,HHM,5,1,7,,A,1,D,1,D,,A,1,D,04,,D,C,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03782863,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03782923,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,30,D,3,D,10,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03783003,,A,HHM,1,1,18,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03783063,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03783243,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03783313,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03783323,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03783463,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03783583,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03783623,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03783803,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,,C,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03783823,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03783843,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03784243,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03784423,,A,HHM,5,1,17,,A,,A,,A,,A,,A,,,A,A,20182
