QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20182,03720174,16,0,1,01,D,100,D,.0400,D,67000,D,30,D,750,D,3,D,4,D,,A,,A,430,D,131,D,132,D,132,D,189,D,188,D,188,D,,A,06,D,2010,D,1,D,,A,56612,D,56481,D,56349,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03720424,14,0,1,01,D,100,D,.0500,D,100000,D,30,D,1869,D,3,D,4,D,,A,,A,1332,D,329,D,331,D,332,D,208,D,206,D,205,D,,A,12,D,1997,D,1,D,,A,49885,D,49556,D,49225,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03720464,34,0,5,01,D,100,D,.0385,D,130000,D,10,D,1700,D,3,D,4,D,,A,,A,393,D,992,D,995,D,999,D,315,D,312,D,308,D,,A,04,D,2015,D,1,D,,A,98085,D,97093,D,96097,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03720714,18,0,5,01,D,100,D,.0500,D,200000,D,30,D,1700,D,3,D,4,D,,A,,A,626,D,323,D,325,D,326,D,751,D,749,D,748,D,,A,03,D,2012,D,1,D,,A,180164,D,179841,D,179516,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03720724,30,0,5,01,D,100,D,.0446,D,109900,D,30,D,701,D,3,D,,A,,A,,A,147,D,199,D,199,D,200,D,355,D,355,D,354,D,,A,02,D,2011,D,1,D,,A,95582,D,95384,D,95184,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03720784,30,0,5,01,D,100,D,.0417,D,30784,D,30,D,150,D,,A,,A,,A,,A,0,D,50,D,51,D,51,D,100,D,99,D,99,D,,A,04,D,2014,D,1,D,,A,28642,D,28591,D,28541,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03720794,11,0,5,01,D,100,D,.0582,D,55000,D,30,D,568,D,3,D,4,D,,A,,A,245,D,128,D,129,D,129,D,195,D,194,D,194,D,,A,12,D,2003,D,1,D,,A,40199,D,40071,D,39942,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03720824,19,0,5,01,D,100,D,.0365,D,309000,D,20,D,2645,D,3,D,4,D,,A,6,D,829,D,917,D,920,D,923,D,899,D,896,D,893,D,,A,11,D,2016,D,1,D,,A,295575,D,294658,D,293738,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03720934,11,0,5,01,D,100,D,.0650,D,18676,D,8,D,250,D,,A,,A,,A,,A,0,D,189,D,190,D,191,D,61,D,60,D,59,D,,A,06,D,2014,D,1,D,,A,11303,D,11114,D,10925,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721014,36,0,5,01,D,100,D,.0365,D,185809,D,30,D,850,D,,A,,A,,A,,A,0,D,305,D,305,D,306,D,545,D,545,D,544,D,,A,04,D,2016,D,1,D,,A,179338,D,179034,D,178729,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721094,19,0,5,01,D,100,D,.0365,D,160000,D,30,D,1200,D,3,D,4,D,,A,,A,468,D,261,D,261,D,262,D,471,D,471,D,470,D,,A,06,D,2016,D,1,D,,A,154949,D,154688,D,154427,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721114,29,0,5,01,D,100,D,.0400,D,115000,D,30,D,1300,D,3,D,,A,,A,,A,751,D,183,D,184,D,184,D,366,D,365,D,365,D,,A,08,D,2015,D,1,D,,A,109782,D,109599,D,109415,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721124,28,0,5,01,D,100,D,.0385,D,235000,D,30,D,1628,D,3,D,4,D,,A,,A,526,D,384,D,386,D,387,D,718,D,716,D,715,D,,A,07,D,2015,D,1,D,,A,223675,D,223291,D,222905,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721244,16,0,5,01,D,100,D,.0514,D,250000,D,30,D,1422,D,,A,,A,5,D,,A,58,D,583,D,586,D,588,D,781,D,778,D,776,D,,A,09,D,2004,D,1,D,,A,182240,D,181656,D,181070,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721264,71,0,5,01,D,100,D,.0365,D,250000,D,30,D,2250,D,3,D,4,D,,A,,A,1106,D,404,D,405,D,406,D,740,D,739,D,738,D,,A,09,D,2016,D,1,D,,A,243318,D,242914,D,242509,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721274,28,0,5,01,D,100,D,.0475,D,146300,D,30,D,890,D,3,D,4,D,,A,,A,127,D,191,D,192,D,193,D,572,D,571,D,570,D,,A,04,D,2017,D,1,D,,A,144428,D,144237,D,144045,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721284,22,0,5,01,D,100,D,.0400,D,70705,D,15,D,662,D,3,D,4,D,,A,,A,139,D,358,D,359,D,360,D,165,D,164,D,163,D,,A,08,D,2012,D,1,D,,A,49534,D,49176,D,48817,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721304,33,0,5,01,D,100,D,.0690,F,45500,F,30,F,344,F,3,F,4,F,,A,,A,44,F,144,F,145,F,146,F,156,F,155,F,154,F,,A,10,F,1998,F,1,F,,A,27079,F,26935,F,26790,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721324,24,0,5,02,D,200,D,.0420,D,400000,D,30,D,3200,D,3,D,4,D,,A,,A,1244,D,572,D,574,D,576,D,1384,D,1382,D,1380,D,,A,06,D,2017,D,1,D,,A,395497,D,394925,D,394352,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721334,32,0,5,01,D,100,D,.0365,D,135000,D,30,D,1092,D,3,D,4,D,,A,,A,474,D,221,D,222,D,222,D,397,D,396,D,396,D,,A,05,D,2016,D,1,D,,A,130510,D,130289,D,130067,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721344,8,0,5,01,D,100,D,.0430,D,85000,D,30,D,640,D,3,D,,A,,A,,A,219,D,196,D,196,D,197,D,225,D,225,D,224,D,,A,01,D,2006,D,1,D,,A,62916,D,62720,D,62524,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721424,30,0,5,01,D,100,D,.0480,D,180000,D,30,D,1290,D,3,D,4,D,,A,,A,346,D,0,D,0,D,0,D,944,D,944,D,944,D,,A,07,D,2010,D,1,D,042018,D,180000,D,180000,D,180000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,D
20182,03721424,58,0,5,01,D,100,D,.0480,D,180000,D,30,D,1250,D,3,D,4,D,5,D,,A,306,D,322,D,323,D,,A,622,D,621,D,,A,042018,D,07,D,2010,D,1,D,,A,155470,D,155148,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03721434,52,0,5,01,D,100,D,.0605,D,50000,D,30,D,600,D,3,D,4,D,,A,,A,299,D,113,D,114,D,114,D,188,D,187,D,187,D,,A,03,D,2004,D,1,D,,A,37232,D,37118,D,37004,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721664,22,0,5,01,D,100,D,.0425,D,190000,D,30,D,1400,D,,B,,B,,B,,B,465,D,292,D,293,D,295,D,643,D,642,D,640,D,,A,07,D,2015,D,1,D,,A,181429,D,181136,D,180843,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721674,8,0,5,01,D,100,D,.0446,D,350000,D,30,D,3300,D,3,D,4,D,,A,,A,1535,D,627,D,629,D,632,D,1138,D,1136,D,1133,D,,A,05,D,2011,D,1,D,,A,306224,D,305597,D,304968,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721694,21,0,5,01,D,100,D,.0634,D,514815,D,30,D,3200,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,3200,D,3200,D,3200,D,,A,04,D,2007,D,1,D,,A,677852,T,675622,T,675839,T,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,D
20182,03721694,22,0,5,01,D,100,D,.0890,F,64582,F,30,F,515,F,,A,,A,,A,,A,0,F,74,F,74,F,75,F,441,F,441,F,440,F,,A,02,F,2010,F,1,F,,A,59494,F,59420,F,59346,F,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721704,22,0,5,01,D,100,D,.0700,F,175000,F,30,F,1560,F,3,F,4,F,,A,,A,396,F,309,F,310,F,312,F,855,F,854,F,852,F,,A,03,F,2007,F,1,F,,A,146654,F,146346,F,146036,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721714,9,0,1,01,D,100,D,.0469,D,200000,D,15,D,1852,D,3,D,,A,,A,,A,303,D,1086,D,1090,D,1094,D,463,D,459,D,455,D,,A,09,D,2010,D,1,D,,A,118512,D,117427,D,116337,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721724,28,0,5,01,D,100,D,.0400,D,130000,D,10,D,1600,D,3,D,4,D,,A,,A,284,D,913,D,916,D,919,D,403,D,400,D,397,D,,A,04,D,2017,D,1,D,,A,121040,D,120127,D,119212,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03721734,22,0,5,01,D,100,D,.0420,D,216000,D,30,D,1200,D,3,D,4,D,,A,,A,144,D,315,D,316,D,317,D,741,D,740,D,739,D,,A,12,D,2016,D,1,D,,A,211703,D,211388,D,211072,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721824,30,0,5,01,D,100,D,.0365,F,229000,F,30,F,1560,F,3,F,4,F,,A,,A,512,F,367,F,368,F,369,F,681,F,680,F,679,F,,A,11,F,2016,F,1,F,,A,223981,F,223614,F,223247,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721864,32,0,5,01,D,100,D,.0365,D,401511,D,15,D,2900,D,,A,,A,,A,,A,0,D,2277,T,2274,T,2267,T,873,D,867,D,861,D,,A,12,D,2012,D,1,D,,A,287159,D,285132,D,283100,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721884,27,0,5,01,D,100,D,.0385,F,136576,F,15,F,1342,F,3,F,4,F,,A,,A,342,F,624,F,626,F,628,F,376,F,374,F,372,F,,A,05,F,2015,F,1,F,,A,117052,F,116427,F,115801,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721944,16,0,5,01,D,100,D,.0582,D,155000,D,20,D,1297,D,3,D,4,D,,A,,A,203,D,787,D,790,D,794,D,307,D,304,D,300,D,,A,10,D,2003,D,1,D,,A,63381,D,62594,D,61804,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03721984,14,0,5,01,D,100,D,.0365,D,111000,D,30,D,823,D,3,D,4,D,,A,,A,315,D,181,D,182,D,182,D,327,D,326,D,326,D,,A,06,D,2016,D,1,D,,A,107492,D,107311,D,107130,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722054,19,0,5,01,D,100,D,.0425,D,199000,D,30,D,1226,D,3,D,4,D,,A,,A,247,D,278,D,279,D,280,D,701,D,700,D,699,D,,A,10,D,2017,D,1,D,,A,197897,D,197619,D,197340,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722084,27,0,5,01,D,100,D,.0469,D,417000,D,15,D,3500,D,3,D,,A,,A,,A,269,D,2277,T,2274,T,2267,T,893,D,884,D,875,D,,A,01,D,2010,D,1,D,,A,228580,D,226243,D,223896,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03722114,36,0,5,01,D,100,D,.0400,D,105000,D,30,D,870,D,3,D,4,D,,A,,A,369,D,,A,,A,151,D,,A,,A,350,D,,A,04,D,2018,D,1,D,042018,D,,A,,A,105000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03722114,57,0,5,01,D,100,D,.0400,D,121000,D,30,D,950,D,3,D,4,D,,A,,A,372,D,218,D,219,D,,A,360,D,359,D,,A,042018,D,07,D,2012,D,1,D,,A,107912,D,107694,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03722214,37,0,5,01,D,100,D,.0425,D,85678,D,7,D,1484,D,3,D,,A,,A,,A,303,D,993,D,997,D,1000,D,188,D,184,D,181,D,,A,03,D,2015,D,1,D,,A,53040,D,52047,D,51050,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03722304,13,0,5,01,D,100,D,.0500,F,100000,F,30,F,1869,F,3,F,4,F,,A,,A,1332,F,329,F,331,F,332,F,208,F,206,F,205,F,,A,12,F,1997,F,1,F,,A,49885,F,49556,F,49225,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722374,14,0,5,01,D,100,D,.0563,D,100000,D,30,D,754,D,3,D,4,D,,A,,A,178,D,318,D,319,D,321,D,258,D,257,D,255,D,,A,09,D,1998,D,1,D,,A,55003,D,54685,D,54366,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722454,16,0,5,01,D,100,D,.0400,D,179900,D,30,D,2106,D,3,D,4,D,5,D,,A,1247,D,263,D,264,D,265,D,596,D,595,D,594,D,,A,10,D,2017,D,1,D,,A,178857,D,178595,D,178331,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03722474,35,0,5,01,D,100,D,.0400,D,137407,D,30,D,825,D,3,D,4,D,5,D,,A,169,D,,A,198,D,199,D,,A,458,D,457,D,,A,03,D,2018,D,1,D,,A,,A,137407,D,137209,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722564,23,0,5,01,D,100,D,.0525,D,79900,D,33,D,636,D,,B,,B,,B,,B,211,D,337,D,339,D,340,D,88,D,86,D,85,D,,A,07,D,1989,D,1,D,,A,20070,D,19733,D,19394,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722594,28,0,5,01,D,100,D,.0400,D,203000,D,30,D,1280,D,3,D,4,D,,A,,A,311,D,297,D,298,D,299,D,672,D,671,D,670,D,,A,09,D,2017,D,1,D,,A,201529,D,201231,D,200933,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722624,31,0,5,01,D,100,D,.0450,D,310000,D,30,D,1900,D,3,D,4,D,5,D,,A,329,D,498,D,500,D,502,D,1073,D,1071,D,1069,D,,A,09,D,2013,D,1,D,,A,286097,D,285599,D,285099,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03722674,18,0,5,01,D,100,D,.0587,D,731360,T,30,D,5605,T,,A,,A,,A,,A,0,D,2277,T,2274,T,2267,T,2550,D,2543,D,2536,D,,A,06,D,2005,D,1,D,,A,677852,T,675622,T,675839,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722684,10,0,5,01,D,100,D,.0840,D,131262,D,30,D,2000,D,3,D,4,D,,A,,A,1000,D,720,D,725,D,731,D,280,D,275,D,269,D,,A,01,D,1992,D,1,D,,A,39937,D,39217,D,38491,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722724,13,0,5,01,D,100,D,.0365,D,243000,D,30,D,1400,D,,B,,B,,B,,B,288,D,457,D,458,D,460,D,655,D,654,D,652,D,,A,07,D,2012,D,1,D,,A,215336,D,214879,D,214421,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722724,14,0,5,02,D,400,D,.0504,D,25225,D,15,D,200,D,,A,,A,,A,,A,0,D,146,D,147,D,147,D,54,D,53,D,53,D,,A,05,D,2009,D,1,D,,A,12845,D,12699,D,12552,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722784,22,0,5,01,D,100,D,.0425,D,90000,D,20,D,1260,D,3,D,4,D,,A,,A,703,D,241,D,242,D,242,D,316,D,315,D,315,D,,A,11,D,2017,D,1,D,,A,89283,D,89042,D,88800,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722794,21,0,5,01,D,100,D,.0469,D,461936,D,30,D,3100,D,3,D,,A,,A,,A,707,D,848,D,851,D,855,D,1545,D,1542,D,1538,D,,A,04,D,2010,D,1,D,,A,395345,D,394497,D,393646,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03722834,20,0,5,01,D,100,D,.0400,D,336395,D,30,D,2000,D,3,D,,A,,A,,A,394,D,674,D,676,D,678,D,932,D,930,D,928,D,,A,11,D,2009,D,1,D,,A,279657,D,278983,D,278307,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03722844,47,0,5,01,D,100,D,.0400,D,142000,D,30,D,1068,D,3,D,4,D,,A,,A,390,D,225,D,226,D,227,D,453,D,452,D,451,D,,A,09,D,2015,D,1,D,,A,135779,D,135554,D,135328,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03722864,12,0,5,01,D,100,D,.0469,D,160000,D,30,D,1500,D,3,D,4,D,,A,,A,671,D,293,D,294,D,295,D,536,D,535,D,534,D,,A,05,D,2010,D,1,D,,A,137212,D,136919,D,136625,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,C
20182,03722944,20,0,5,01,D,100,D,.0385,F,485000,F,30,F,3000,F,3,F,4,F,,A,,A,726,F,801,F,803,F,806,F,1473,F,1471,F,1468,F,,A,05,F,2015,F,1,F,,A,677852,V,675622,V,675839,V,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,1,D
20182,03722954,22,0,5,01,D,100,D,.0550,F,291834,F,30,F,1861,F,3,F,4,F,,A,,A,204,F,724,F,728,F,731,F,933,F,929,F,926,F,,A,04,F,2003,F,1,F,,A,203519,F,202795,F,202067,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03723114,28,0,5,01,D,100,D,.0450,D,731360,T,30,D,5605,T,3,D,4,D,,A,,A,455,D,940,D,943,D,947,D,2505,D,2502,D,2498,D,,A,01,D,2017,D,1,D,,A,677852,T,675622,T,675839,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723144,64,0,5,01,D,100,D,.0417,D,117000,D,15,D,1724,D,3,D,4,D,,A,,A,849,D,553,D,555,D,557,D,322,D,320,D,318,D,,A,02,D,2014,D,1,D,022018,D,92578,D,92024,D,91469,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03723254,33,0,5,01,D,100,D,.0400,D,164000,D,30,D,1200,D,3,D,4,D,,A,,A,417,D,263,D,264,D,265,D,520,D,519,D,518,D,,A,06,D,2015,D,1,D,,A,156033,D,155770,D,155507,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723264,21,0,5,01,D,100,D,.0400,D,67596,D,15,D,500,D,,A,,A,,A,,A,0,D,313,D,314,D,315,D,187,D,186,D,185,D,,A,11,D,2014,D,1,D,,A,56176,D,55864,D,55550,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03723324,20,0,5,01,D,100,D,.0604,F,50000,F,15,F,446,F,,B,,B,,B,,B,23,F,313,F,315,F,316,F,110,F,108,F,107,F,,A,02,F,2008,F,1,F,,A,21861,F,21548,F,21233,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,2,D
20182,03723364,24,0,5,01,D,100,D,.0504,D,185436,D,30,D,1300,D,3,D,4,D,,A,,A,300,D,338,D,339,D,341,D,662,D,661,D,659,D,,A,09,D,2009,D,1,D,,A,157684,D,157346,D,157007,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03723384,28,0,5,01,D,100,D,.0417,D,120000,D,30,D,723,D,3,D,4,D,,A,,A,138,D,194,D,195,D,196,D,391,D,390,D,389,D,,A,08,D,2014,D,1,D,,A,112417,D,112223,D,112028,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723404,39,0,5,01,D,100,D,.0385,D,180000,D,15,D,1756,D,3,D,4,D,,A,,A,438,D,813,D,815,D,818,D,444,D,443,D,440,D,,A,09,D,2015,D,1,D,,A,157532,D,156720,D,155905,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723414,19,0,5,01,D,100,D,.0634,D,80000,D,15,D,1015,D,3,D,4,D,,A,,A,325,D,539,D,542,D,545,D,151,D,148,D,145,D,,A,01,D,2007,D,1,D,,A,28620,D,28081,D,27539,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03723424,14,0,5,01,D,100,D,.0450,D,141000,D,30,D,1088,D,3,D,4,D,,A,,A,374,D,189,D,190,D,191,D,525,D,524,D,523,D,,A,08,D,2017,D,1,D,,A,139878,D,139689,D,139498,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723434,14,0,5,01,D,100,D,.0365,D,155000,D,30,D,800,D,3,D,,A,5,D,,A,91,D,252,D,253,D,254,D,457,D,456,D,455,D,,A,06,D,2016,D,1,D,,A,150109,D,149857,D,149604,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723524,29,0,5,01,D,100,D,.0425,D,100000,D,30,D,3400,D,3,D,4,D,,A,,A,2908,D,157,D,157,D,158,D,335,D,335,D,334,D,,A,02,D,2015,D,1,D,,A,94718,D,94561,D,94404,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03723614,43,0,5,01,D,100,D,.0400,D,386665,D,30,D,1846,D,,A,,A,,A,,A,0,D,,A,557,D,559,D,,A,1289,D,1287,D,,A,03,D,2018,D,1,D,032018,D,,A,386665,D,386108,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03723614,77,0,5,01,D,100,D,.0385,D,417000,D,30,D,1961,D,,B,,B,,B,,B,6,D,693,D,,A,,A,1262,D,,A,,A,032018,D,02,D,2015,D,1,D,,A,393490,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03723624,28,0,5,01,D,100,D,.0500,F,255000,F,30,F,2000,F,,B,,B,,B,,B,631,F,692,F,695,F,698,F,677,F,674,F,671,F,,A,11,F,2001,F,1,F,,A,162380,F,161688,F,160992,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723634,39,0,5,01,D,100,D,.0500,D,257255,D,30,D,1919,D,3,D,4,D,5,D,,A,538,D,,A,,A,309,D,,A,,A,1072,D,,A,04,D,2018,D,1,D,042018,D,,A,,A,257255,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03723634,62,0,5,01,D,100,D,.0365,D,240000,D,30,D,1610,D,3,D,4,D,5,D,,A,512,D,447,D,448,D,,A,651,D,650,D,,A,042018,D,10,D,2012,D,1,D,,A,214043,D,213596,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03733994,25,0,5,01,D,100,D,.0425,D,190000,D,30,D,1500,D,3,D,4,D,,A,,A,565,D,336,D,337,D,338,D,599,D,598,D,597,D,,A,05,D,2012,D,1,D,,A,169221,D,168886,D,168549,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03733994,26,0,5,02,D,300,D,.0525,D,90000,D,30,D,498,D,,B,,B,,B,,B,1,D,209,D,209,D,210,D,288,D,288,D,287,D,,A,10,D,2004,D,1,D,,A,65940,D,65732,D,65522,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03734004,27,0,5,01,D,100,D,.0385,D,50000,D,15,D,366,D,,A,,A,,A,,A,0,D,228,D,229,D,229,D,138,D,137,D,137,D,,A,07,D,2015,D,1,D,,A,43083,D,42856,D,42627,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03734214,14,0,5,01,D,100,D,.0425,D,50000,D,30,D,621,D,3,D,4,D,,A,,A,375,D,103,D,103,D,104,D,143,D,143,D,142,D,,A,09,D,2008,D,1,D,,A,40341,D,40238,D,40135,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03734344,36,0,5,01,D,100,D,.0365,D,137000,D,30,D,1077,D,3,D,4,D,,A,,A,450,D,256,D,257,D,258,D,371,D,370,D,369,D,,A,10,D,2012,D,1,D,,A,121911,D,121655,D,121398,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03734394,18,0,5,01,D,100,D,.0417,D,295115,D,30,D,1960,D,3,D,4,D,,A,,A,522,D,487,D,489,D,491,D,951,D,949,D,947,D,,A,03,D,2014,D,1,D,,A,273610,D,273123,D,272634,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03734414,16,0,5,01,D,100,D,.0385,D,70000,D,30,D,730,D,3,D,4,D,,A,,A,402,D,116,D,116,D,116,D,212,D,212,D,212,D,,A,04,D,2015,D,1,D,,A,66176,D,66060,D,65944,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03734664,13,0,5,01,D,100,D,.0470,F,170000,F,30,F,1100,F,,B,,B,,B,,B,218,F,509,F,511,F,513,F,373,F,371,F,369,F,,A,11,F,1999,F,1,F,,A,95276,F,94767,F,94256,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03734674,13,0,5,01,D,100,D,.0840,D,75082,D,30,D,850,D,3,D,4,D,,A,,A,278,D,406,D,409,D,412,D,166,D,163,D,160,D,,A,04,D,1992,D,1,D,,A,23661,D,23254,D,22845,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03734794,13,0,5,01,D,100,D,.0525,D,134000,D,30,D,1300,D,3,D,4,D,,A,,A,560,D,214,D,215,D,216,D,526,D,525,D,524,D,,A,11,D,2011,D,1,D,,A,120173,D,119959,D,119744,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03734864,19,0,5,01,D,100,D,.0400,D,285000,D,30,D,1740,D,3,D,4,D,,A,,A,379,D,422,D,423,D,425,D,939,D,938,D,936,D,,A,07,D,2017,D,1,D,,A,281673,D,281251,D,280828,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03734874,19,0,5,01,D,100,D,.0477,D,137000,D,30,D,998,D,3,D,4,D,,A,,A,282,D,289,D,291,D,292,D,427,D,425,D,424,D,,A,03,D,2007,D,1,D,,A,107321,D,107032,D,106741,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
