QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBGRPON,APBPURCH,APBP_RCH
20183,03786464,1,0,1,660,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03786524,1,0,1,350,D,1,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786534,1,0,1,365,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03786624,1,0,2,350,D,1,D,05,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786664,1,0,1,655,D,1,D,07,D,584,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786704,1,0,1,645,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786704,2,0,1,645,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786704,3,0,2,645,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786754,1,0,1,640,D,1,D,07,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,2,D
20183,03786754,2,0,2,500,D,1,D,05,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786904,1,0,1,230,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03786904,2,0,1,350,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797444,1,0,1,230,D,1,D,06,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797444,2,0,1,310,D,1,D,07,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797454,1,0,2,425,D,1,D,06,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03797524,1,0,1,660,D,1,D,08,D,1093,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797604,1,0,1,310,D,1,D,07,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797624,1,0,1,230,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03797624,2,0,1,230,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03797624,3,0,1,645,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797624,4,0,1,310,D,1,D,08,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797624,5,0,1,500,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797724,1,0,1,230,D,1,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797724,2,0,1,480,D,1,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03797774,1,0,1,270,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03797774,2,0,1,425,D,1,D,08,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03797934,1,0,1,640,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03798114,1,0,1,330,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798124,1,0,1,310,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798174,1,0,1,470,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798174,2,0,1,470,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798174,3,0,1,480,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798194,1,0,1,750,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798194,2,0,1,330,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798194,3,0,1,425,D,1,D,07,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03798254,3,0,1,650,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798254,4,0,1,500,D,1,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798344,1,0,1,230,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798344,2,0,1,660,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798344,3,0,1,310,D,1,D,06,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798344,4,0,1,320,D,1,D,06,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798344,5,0,2,320,D,1,D,06,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798364,1,0,1,750,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798364,2,0,1,650,D,1,D,08,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798364,3,0,1,640,D,1,D,08,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03798374,1,0,1,240,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03798384,1,0,1,660,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798384,2,0,1,470,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798424,1,0,1,230,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798424,2,0,1,260,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798424,3,0,1,650,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798424,4,0,1,750,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798424,5,0,1,700,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798424,6,0,1,660,D,1,D,06,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798424,7,0,1,660,D,1,D,08,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798544,1,0,1,640,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03798544,2,0,2,480,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798674,1,0,1,230,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,D
20183,03798724,1,0,1,660,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03798724,2,0,1,460,D,2,D,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798814,1,0,1,640,D,1,D,07,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03798874,1,0,1,320,D,1,D,07,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03798894,1,0,2,365,D,3,D,06,D,432,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03798954,1,0,1,640,D,1,D,07,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03799034,1,0,1,540,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799044,1,0,1,230,D,3,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799044,2,0,1,230,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799194,1,0,2,500,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799204,1,0,1,640,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03799204,2,0,1,300,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799204,3,0,1,310,D,1,D,08,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799204,4,0,1,310,D,1,D,08,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799204,5,0,1,330,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799204,6,0,1,390,D,1,D,08,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799204,7,0,1,480,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799284,1,0,1,470,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03799304,1,0,2,700,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799314,1,0,1,230,D,1,D,07,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03799344,1,0,1,660,D,1,D,08,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799344,2,0,1,440,D,1,D,08,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03799344,3,0,1,520,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799394,1,0,1,540,D,1,D,08,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799494,1,0,1,310,D,1,D,07,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799644,1,0,1,655,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799644,2,0,1,660,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799654,1,0,1,750,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799654,2,0,1,660,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799694,1,0,1,700,D,3,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799734,2,0,1,645,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799734,3,0,1,330,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799754,1,0,1,230,D,1,D,08,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799874,1,0,1,640,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03799964,1,0,1,240,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799964,2,0,2,350,D,1,D,06,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03799974,1,0,1,260,D,1,D,08,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03799984,1,0,1,500,D,1,D,08,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800004,1,0,1,620,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800004,2,0,2,660,D,1,D,06,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800044,1,0,2,660,D,1,D,06,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800044,2,0,2,500,D,1,D,06,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800084,2,0,1,350,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800084,3,0,1,365,D,1,D,07,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03800114,1,0,1,270,D,1,D,07,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800114,2,0,1,660,D,1,D,08,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800114,3,0,1,660,D,1,D,06,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800114,4,0,1,540,D,2,D,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800114,5,0,2,660,D,1,D,06,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800114,6,0,2,660,D,1,D,06,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800284,1,0,1,645,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800354,1,0,1,470,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800354,2,0,1,500,D,1,D,06,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800384,1,0,1,365,D,1,D,08,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03800414,1,0,1,330,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800424,1,0,1,260,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800424,2,0,1,660,D,1,D,06,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800644,1,0,1,310,D,1,D,07,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03800644,2,0,1,320,D,1,D,07,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800644,3,0,1,365,D,1,D,06,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03800674,1,0,1,660,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800704,1,0,1,490,D,3,D,08,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800714,1,0,1,350,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800804,1,0,1,320,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800814,1,0,1,440,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03800824,1,0,1,270,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800824,2,0,1,310,D,1,D,08,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800844,1,0,1,500,D,1,D,07,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800844,2,0,1,500,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800844,3,0,1,540,D,1,D,07,D,11000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800864,1,0,1,570,D,1,D,08,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800874,1,0,2,620,D,1,D,06,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800874,2,0,2,310,D,1,D,06,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800874,3,0,2,310,D,1,D,06,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800884,1,0,1,645,D,1,D,08,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800884,2,0,1,365,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03800934,1,0,1,660,D,1,D,07,D,411,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800984,3,0,1,660,D,1,D,08,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03800994,1,0,1,540,D,1,D,06,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800994,2,0,1,540,D,1,D,07,D,525,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03800994,3,0,1,540,D,1,D,08,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801064,1,0,1,230,D,1,D,06,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801064,2,0,1,660,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801094,2,0,1,640,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03801114,1,0,2,660,D,1,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801114,2,0,2,570,D,3,D,06,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801184,1,0,1,660,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801204,1,0,1,660,D,2,D,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801204,2,0,1,470,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801254,2,0,1,230,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801284,1,0,2,320,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801294,1,0,1,365,D,1,D,07,D,1090,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03801444,1,0,1,230,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801464,1,0,1,470,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801504,2,0,1,660,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801504,3,0,2,670,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03801524,1,0,1,270,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801624,1,0,2,540,D,1,D,06,D,315,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801854,1,0,1,470,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801854,2,0,1,500,D,3,D,06,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801854,3,0,1,500,D,1,D,06,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801854,4,0,2,240,D,1,D,06,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03801934,3,0,1,470,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03802014,1,0,1,350,D,1,D,08,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802084,1,0,1,230,D,1,D,08,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802114,1,0,1,650,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802114,2,0,1,650,D,1,D,08,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802114,3,0,1,700,D,1,D,06,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802154,1,0,1,230,D,1,D,06,D,193,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802204,1,0,2,490,D,1,D,06,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802254,1,0,1,310,D,1,D,07,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802354,1,0,1,310,D,3,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802354,2,0,2,310,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802394,1,0,1,390,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802394,2,0,1,570,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802414,1,0,1,440,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03802414,2,0,1,480,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802464,2,0,1,270,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802464,3,0,1,230,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03802464,4,0,1,640,D,1,D,08,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03802464,5,0,1,300,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802464,6,0,1,330,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802464,7,0,1,470,D,1,D,06,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802564,1,0,1,230,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20183,03802564,2,0,1,365,D,1,D,08,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03802564,3,0,1,470,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802574,1,0,1,425,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03802584,1,0,1,660,D,1,D,08,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802734,1,0,1,645,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802734,2,0,1,330,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802734,3,0,1,320,D,1,D,08,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802814,1,0,2,230,D,1,D,06,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802884,1,0,1,240,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802884,2,0,1,645,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,D
20183,03802884,3,0,1,645,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,D
20183,03802884,4,0,2,645,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802914,1,0,1,640,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20183,03802924,1,0,1,270,D,1,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20183,03802924,2,0,1,640,D,1,D,07,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
