QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20183,03853843,20,0,1,420,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853843,21,0,1,410,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03853843,22,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853843,23,0,2,900,D,1,D,06,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853843,23,1,2,110,D,1,D,06,D,119,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853843,23,2,2,120,D,1,D,06,D,281,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853873,16,0,1,110,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853873,17,0,1,120,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853873,18,0,1,200,D,1,D,06,D,4535,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853873,19,0,1,410,D,1,D,07,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20183,03853873,20,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853873,21,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853873,22,0,1,635,D,1,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20183,03853873,23,0,1,635,D,1,D,13,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20183,03853873,24,0,1,635,D,1,D,06,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20183,03853883,18,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853883,19,0,1,620,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853903,17,0,1,200,D,1,D,08,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853903,18,0,1,200,D,1,D,08,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853963,12,0,1,410,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20183,03853963,13,0,1,410,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20183,03853963,14,0,1,410,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20183,03854003,29,0,1,330,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854003,30,0,1,420,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854003,31,0,1,635,D,1,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20183,03854003,32,0,1,620,D,1,D,06,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854003,33,0,1,620,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854003,34,0,2,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854003,35,0,2,620,D,1,D,06,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854053,13,0,1,420,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854053,14,0,1,620,D,1,D,13,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854083,16,0,1,110,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854083,17,0,1,120,D,1,D,07,D,335,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854083,18,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854083,19,0,1,620,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854103,9,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854103,10,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854103,11,0,1,420,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854103,12,0,1,510,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854103,13,0,1,510,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854103,14,0,1,510,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854103,15,0,2,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854143,12,0,1,420,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854143,13,0,1,620,D,1,D,08,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854163,18,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854163,19,0,1,900,D,1,D,08,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854163,19,1,1,510,D,1,D,08,D,85,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854163,19,2,1,420,D,1,D,08,D,65,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854163,20,0,1,120,D,1,D,06,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854183,12,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854183,13,0,1,420,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854183,14,0,1,530,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854183,15,0,1,620,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854183,16,0,2,420,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854233,29,0,1,200,D,1,D,06,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854233,30,0,1,620,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854233,31,0,1,620,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854233,32,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854233,33,0,1,620,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854233,34,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854233,35,0,1,635,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20183,03854233,36,0,1,635,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20183,03854273,16,0,1,900,D,1,D,08,D,,H,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854273,16,1,1,620,D,1,D,08,D,412,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854273,16,2,1,420,D,1,D,08,D,588,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854293,29,0,1,200,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854343,23,0,1,200,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854343,24,0,1,200,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854343,25,0,1,900,D,1,D,08,D,,H,410,D,420,D,510,D,620,D,330,D,,A,,A,,A,,A,,A,,A
20183,03854343,25,1,1,410,D,1,D,08,D,284,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854343,25,2,1,420,D,1,D,08,D,157,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854343,25,3,1,510,D,1,D,08,D,204,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854343,25,4,1,620,D,1,D,08,D,109,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854343,25,5,1,330,D,1,D,08,D,446,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854363,15,0,1,200,D,1,D,08,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854363,16,0,1,420,D,1,D,06,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854363,17,0,1,420,D,1,D,08,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854363,18,0,1,620,D,1,D,08,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854403,7,0,1,130,D,1,D,08,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854403,7,1,1,120,D,1,D,08,D,300,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854403,7,2,1,110,D,1,D,08,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854403,8,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854403,9,0,2,420,D,1,D,06,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854413,20,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854433,16,0,1,330,D,1,D,07,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854433,17,0,1,420,D,1,D,08,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854443,29,0,1,900,D,1,D,06,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,29,1,1,110,D,1,D,06,D,47,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,29,2,1,200,D,1,D,06,D,99,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,29,3,1,410,D,1,D,06,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,30,0,1,900,D,1,D,07,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,30,1,1,110,D,1,D,07,D,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,30,2,1,410,D,1,D,07,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,30,3,1,420,D,1,D,07,D,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,30,4,1,620,D,1,D,07,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,30,5,1,655,D,1,D,07,D,45,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03854443,31,0,1,900,D,1,D,06,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,31,1,1,200,D,1,D,06,D,115,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,31,2,1,410,D,1,D,06,D,63,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,31,3,1,620,D,1,D,06,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,32,0,1,900,D,1,D,07,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,32,1,1,200,D,1,D,07,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,32,2,1,410,D,1,D,07,D,55,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,32,3,1,420,D,1,D,07,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,32,4,1,620,D,1,D,07,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,33,0,1,900,D,1,D,06,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,33,1,1,200,D,1,D,06,D,110,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,33,2,1,410,D,1,D,06,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,33,3,1,420,D,1,D,06,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,34,0,1,900,D,1,D,06,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,34,1,1,110,D,1,D,06,D,72,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,34,2,1,410,D,1,D,06,D,85,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,34,3,1,420,D,1,D,06,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,35,0,1,900,D,1,D,08,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,35,1,1,200,D,1,D,08,D,115,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,35,2,1,410,D,1,D,08,D,65,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,35,3,1,620,D,1,D,08,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,36,0,1,900,D,1,D,07,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,36,1,1,200,D,1,D,07,D,115,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,36,2,1,410,D,1,D,07,D,63,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,36,3,1,620,D,1,D,07,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,37,0,1,900,D,1,D,06,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,37,1,1,200,D,1,D,06,D,117,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,37,2,1,410,D,1,D,06,D,63,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854443,37,3,1,620,D,1,D,06,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03854503,22,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854503,23,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854503,24,0,2,200,D,1,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854523,15,0,1,200,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854523,16,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854523,17,0,1,420,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854523,18,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854523,19,0,2,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854613,5,0,2,620,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854633,18,0,1,120,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854633,19,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854693,15,0,1,200,D,1,D,08,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854693,16,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854693,17,0,2,200,D,1,D,06,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854753,11,0,1,620,D,1,D,06,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854753,12,0,1,620,D,1,D,07,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854753,13,0,1,620,D,1,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854933,19,0,1,410,D,1,D,07,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20183,03854933,20,0,1,510,D,1,D,07,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854963,16,0,1,635,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20183,03855063,11,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855073,21,0,1,200,D,1,D,06,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855073,22,0,1,420,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855073,23,0,1,620,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855093,13,0,1,200,D,1,D,07,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855093,14,0,1,510,D,1,D,06,D,1831,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855093,15,0,1,510,D,1,D,07,D,1831,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855093,16,0,1,510,D,1,D,08,D,1831,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855093,17,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855103,14,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855123,10,0,1,420,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855123,11,0,1,510,D,1,D,08,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855133,13,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855163,9,0,1,620,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855163,10,0,2,420,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855163,11,0,2,620,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855193,16,0,2,330,D,1,D,06,D,1254,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855193,17,0,2,655,D,1,D,06,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20183,03855193,18,0,2,530,D,1,D,06,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855243,4,0,1,620,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,40,0,1,200,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,41,0,1,200,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,42,0,1,620,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,43,0,1,620,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,44,0,1,620,D,1,D,07,D,461,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,45,0,1,620,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,46,0,1,620,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,47,0,1,620,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855303,48,0,2,510,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855383,8,0,1,420,D,1,D,06,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855383,9,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855383,10,0,1,420,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855383,11,0,1,620,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855413,23,0,1,620,D,1,D,13,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855413,24,0,2,200,D,2,D,06,D,4535,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855413,25,0,2,620,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,17,0,1,900,D,1,D,08,D,,H,420,D,410,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,17,1,1,420,D,1,D,08,D,63,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,17,2,1,410,D,1,D,08,D,129,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,17,3,1,110,D,1,D,08,D,108,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,18,0,1,420,D,1,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,19,0,1,620,D,1,D,08,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,20,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,21,0,1,620,D,1,D,06,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,22,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855443,23,0,2,430,D,1,D,06,D,,H,330,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03855443,23,1,2,330,D,1,D,06,D,446,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03855443,23,2,2,410,D,1,D,06,D,179,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03855513,8,0,1,110,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855533,14,0,1,420,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855533,15,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855583,9,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855593,29,0,1,200,D,1,D,08,D,4535,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855593,30,0,1,420,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855593,31,0,1,530,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855593,32,0,1,620,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855613,12,0,1,200,D,1,D,06,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855653,15,0,1,330,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855653,16,0,1,620,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855893,19,0,1,120,D,1,D,08,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,24,0,1,110,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,25,0,1,200,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,26,0,1,200,D,1,D,07,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,27,0,1,410,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20183,03856063,28,0,1,420,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,29,0,1,420,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,30,0,1,620,D,1,D,06,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,31,0,1,620,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,32,0,1,620,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856063,33,0,1,510,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856093,10,0,1,510,D,1,D,08,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856093,11,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856103,10,0,1,200,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856153,14,0,1,420,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
