QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20183,03779544,7,0,1,470,D,2,D,05,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779544,8,0,1,470,D,2,D,06,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779544,9,0,1,470,D,1,D,07,D,297,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779664,10,0,2,470,D,1,D,05,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780934,6,0,1,450,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781054,2,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781334,10,0,1,450,D,1,D,06,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781424,9,0,1,460,D,1,D,07,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781474,2,0,2,450,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782174,1,0,1,450,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782174,2,0,1,450,D,2,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782174,3,0,1,450,D,2,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782524,4,0,2,450,D,1,D,05,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782554,3,0,2,450,D,1,D,05,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782964,8,0,1,460,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783254,3,0,1,480,D,1,D,05,D,231,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783254,4,0,1,480,D,1,D,06,D,231,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783254,5,0,1,480,D,1,D,07,D,231,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783254,6,0,2,480,D,1,D,05,D,231,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783264,1,0,1,450,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783754,17,0,1,470,D,1,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784044,5,0,1,470,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,17,0,1,480,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,18,0,2,450,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784174,9,0,1,460,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784374,1,0,1,470,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784814,4,0,1,480,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784844,2,0,2,450,D,1,D,05,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784934,1,0,1,470,D,1,D,05,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784934,2,0,1,470,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785524,13,0,1,470,D,1,D,07,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785814,1,0,1,460,D,1,D,07,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785954,5,0,1,450,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03786374,5,0,1,490,D,1,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03786374,6,0,1,490,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03786374,7,0,1,490,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03786474,3,0,1,460,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797454,7,0,2,470,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797624,6,0,1,470,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797654,1,0,1,450,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797654,2,0,1,470,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797654,3,0,1,480,D,1,D,06,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798424,16,0,1,470,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799344,6,0,1,470,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799914,5,0,1,470,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800274,4,0,1,480,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800994,7,0,1,470,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800994,8,0,1,470,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800994,9,0,2,470,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03802914,2,0,1,470,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03803194,7,0,1,460,D,1,D,08,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03803624,2,0,1,490,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03804444,5,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03805194,1,0,1,470,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03805354,11,0,1,460,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03805844,8,0,1,450,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03806864,2,0,1,470,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03807154,2,0,2,450,D,1,D,06,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03807254,8,0,2,450,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03807504,6,0,1,470,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03818773,2,0,1,470,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03819493,18,0,1,450,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03820193,7,0,1,470,D,1,D,06,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03821813,13,0,1,470,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03821873,8,0,1,450,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03821873,9,0,1,450,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03821873,10,0,1,450,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03822443,6,0,1,490,D,1,D,04,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03822443,7,0,2,490,D,1,D,04,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03823213,5,0,1,460,D,1,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03823693,10,0,1,450,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03823923,19,0,1,470,D,1,D,05,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03824113,4,0,1,450,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03824193,11,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03824423,18,0,1,450,D,1,D,04,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03824443,6,0,2,450,D,1,D,04,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03824913,4,0,1,460,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03825243,3,0,2,450,D,2,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03825813,4,0,1,470,D,1,D,06,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03825903,15,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03826413,3,0,1,460,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03827273,21,0,1,480,D,1,D,06,D,436,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03827643,1,0,1,450,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03827823,7,0,1,460,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03828413,6,0,1,480,D,1,D,06,D,278,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03828823,6,0,1,470,D,1,D,05,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03829093,4,0,1,450,D,1,D,06,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03840073,2,0,1,450,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03840223,3,0,1,460,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03840573,11,0,1,470,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03841093,5,0,1,480,D,1,D,07,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03841133,5,0,1,450,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03841173,3,0,2,450,D,1,D,05,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03841723,2,0,2,450,D,1,D,05,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03841723,3,0,2,470,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03841903,9,0,1,450,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03842123,5,0,1,470,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03842123,6,0,2,450,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03843613,5,0,1,450,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03843903,6,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03844413,12,0,1,450,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03844413,13,0,1,460,D,1,D,07,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03844413,14,0,2,490,D,1,D,05,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03844753,2,0,1,450,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03845253,7,0,1,470,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03845483,4,0,1,460,D,1,D,06,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03845713,9,0,1,450,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03846243,6,0,1,470,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03846243,7,0,2,460,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03846433,2,0,1,450,D,1,D,07,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03846513,6,0,2,450,D,1,D,05,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03847103,7,0,1,450,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03847453,12,0,1,450,D,1,D,06,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03847723,4,0,1,460,D,1,D,05,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03848383,7,0,1,470,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03849213,7,0,2,450,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03849433,6,0,1,470,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03849433,7,0,1,470,D,1,D,07,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03850053,2,0,1,450,D,1,D,07,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03851023,5,0,1,470,D,1,D,07,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03851253,2,0,1,480,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853283,4,0,1,470,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853373,2,0,1,450,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853453,1,0,2,450,D,1,D,06,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853593,2,0,1,450,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03853843,5,0,2,470,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03854003,9,0,1,450,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03855193,4,0,1,470,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856393,14,0,1,450,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03856553,2,0,1,450,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03857393,7,0,2,450,D,1,D,06,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03857823,19,0,1,450,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03857913,6,0,1,470,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03857983,4,0,1,450,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03857983,5,0,2,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03858443,11,0,1,450,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03859023,1,0,1,450,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03859133,6,0,1,470,D,1,D,06,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03859983,1,0,1,490,D,1,D,08,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03860603,2,0,1,470,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03860643,3,0,1,470,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03891282,3,0,1,460,D,1,D,05,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03891392,4,0,1,450,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03892122,5,0,1,450,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03892562,29,0,1,460,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03893362,7,0,1,450,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03893392,11,0,1,480,D,1,D,05,D,247,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03893942,7,0,1,460,D,1,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03893942,8,0,1,470,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03894052,5,0,1,450,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03894262,5,0,1,450,D,1,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03894912,3,0,1,460,D,1,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03895322,6,0,1,460,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03895952,5,0,2,470,D,1,D,04,D,966,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03896192,4,0,1,470,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03896232,1,0,1,470,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03898753,7,0,2,450,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899342,3,0,1,460,D,1,D,06,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899482,3,0,1,450,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899522,6,0,1,450,D,1,D,06,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03899912,7,0,1,470,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03901252,14,0,1,450,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03901922,3,0,1,450,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03902702,5,0,1,470,D,1,D,07,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03904472,10,0,1,470,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03904542,6,0,2,480,D,1,D,05,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03906002,3,0,2,460,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03906123,2,0,1,450,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03906462,6,0,1,450,D,1,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03906462,7,0,2,450,D,1,D,05,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907292,4,0,1,450,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907292,5,0,1,450,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907292,6,0,1,450,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907722,10,0,1,450,D,1,D,05,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03907722,11,0,2,450,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03909622,11,0,1,470,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911012,5,0,1,490,D,1,D,05,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911012,6,0,1,490,D,1,D,06,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911012,7,0,1,490,D,1,D,07,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03911802,4,0,1,450,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03912112,5,0,1,470,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03912422,7,0,1,450,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03922842,3,0,1,450,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03922892,7,0,1,460,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03922892,8,0,2,450,D,1,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03923402,3,0,2,450,D,1,D,06,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03923602,3,0,1,450,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03924262,3,0,2,470,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925102,7,0,1,460,D,1,D,08,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03925102,8,0,1,450,D,1,D,07,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03926462,3,0,2,450,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03929722,1,0,1,470,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930203,16,0,1,450,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930203,17,0,1,450,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03930942,10,0,2,460,D,1,D,06,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03931322,3,0,1,450,D,1,D,07,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03931492,2,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03931742,6,0,1,450,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03931782,11,0,1,460,D,1,D,08,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932312,6,0,2,470,D,1,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932372,5,0,1,450,D,1,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932372,6,0,1,460,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932482,1,0,1,450,D,1,D,06,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932482,2,0,1,450,D,1,D,07,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932482,3,0,1,450,D,1,D,08,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03932752,9,0,1,460,D,1,D,08,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03933412,4,0,1,450,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03933502,14,0,1,450,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03933502,15,0,1,450,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03933502,16,0,1,450,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03933542,2,0,1,470,D,1,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03944601,3,0,1,450,D,1,D,04,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945031,5,0,1,450,D,1,D,05,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945291,9,0,1,450,D,1,D,05,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945401,8,0,1,450,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945581,5,0,1,470,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945951,12,0,1,450,D,1,D,04,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03945951,13,0,1,460,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946391,3,0,1,490,D,1,D,04,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946391,4,0,1,490,D,1,D,05,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946391,5,0,1,490,D,1,D,06,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946401,5,0,1,450,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946751,7,0,1,470,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946921,3,0,1,450,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947223,19,0,1,470,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947501,15,0,1,450,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947891,15,0,1,470,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948251,4,0,1,450,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948461,1,0,1,470,D,1,D,05,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948511,6,0,1,450,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948541,6,0,1,470,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949291,3,0,1,450,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949701,9,0,1,470,D,1,D,05,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950201,3,0,1,450,D,1,D,06,D,527,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950351,4,0,1,470,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950371,10,0,1,480,D,1,D,04,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03950371,11,0,1,480,D,1,D,05,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03951771,8,0,1,470,D,1,D,06,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03951921,1,0,1,470,D,1,D,04,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03952221,4,0,1,450,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03952251,3,0,1,470,D,1,D,06,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03952291,6,0,1,450,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03952561,9,0,1,450,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03953581,14,0,1,470,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03953731,9,0,1,470,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
