NEWID,TAX_UNIT,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND17,DEPU_D17,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC,AGE_TP,AGE_SP,DEPUND13,DEPU_D13,DEPUND18,DEPU_D18
03824124,3,2017,2016,0,.15300,.15300,1,.15000,.15000,18,D,.05800,.05800,20321,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1024,841,1032,1022,842,841,3109,3109,20321,20321,20321,20321,0,0,0,0,0,0,0,0,20321,20321,0,0,1032,1022,1032,1022,2460,2480,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824134,1,2017,2016,0,.15300,.15300,2,.15000,.15000,44,D,.00000,.00000,70000,D,0,D,0,D,0,D,0,D,0,D,0,D,1800,D,0,D,0,D,0,D,2164,D,4353,0,4368,4348,0,0,10710,10710,56000,56000,0,0,0,0,0,0,0,0,0,0,56000,56000,0,0,4368,4348,4368,4348,0,0,0,0,0,0,0,0,0,0,0,59,0,0,D,0,D
03824194,1,2017,2016,2,.15300,.15300,1,.10000,.10000,19,D,.03600,.03600,29560,D,0,D,0,D,0,D,0,D,0,D,0,D,1800,D,679,D,0,D,0,D,3448,D,809,672,812,807,644,681,4523,4523,29574,29574,29574,29574,0,0,0,0,0,0,0,0,29574,29574,0,0,812,807,812,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824214,1,2017,2016,0,.15300,.15300,1,.25000,.25000,10,D,.00000,.00000,80000,D,0,D,0,D,0,D,0,D,0,D,10740,D,0,D,30,D,0,D,0,D,360,D,13150,0,13184,13139,0,0,12240,12240,80000,80000,0,0,0,0,0,0,0,0,0,0,80000,80000,0,0,13184,13139,13184,13139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824244,1,2017,2016,2,.15300,.15300,2,.15000,.15000,05,D,.06000,.06000,51000,D,36798,D,0,D,0,D,0,D,0,D,0,D,800,D,1457,D,0,D,2,D,2980,D,5916,1677,5931,5911,1746,1654,13433,13433,87858,87858,87858,87858,2000,2000,0,0,0,0,0,0,87858,87858,0,0,7931,7911,7931,7911,8258,8472,5237,5237,0,0,0,0,0,0,0,30,0,2,D,2,D
03824264,1,2017,2016,1,.15300,.15300,1,-.0765,-.0765,29,D,.00000,.00000,1000,D,0,D,0,D,0,D,0,D,0,D,10560,D,0,D,45,D,0,D,0,D,0,D,-77,0,-77,-77,0,0,153,153,1000,1000,0,0,0,0,0,0,0,0,77,77,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,D,0,D
03824264,3,2017,2016,0,.15300,.15300,1,-.0765,-.0765,29,D,.00000,.00000,1500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-115,0,-115,-115,0,0,230,230,1500,1500,0,0,0,0,0,0,0,0,115,115,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824284,1,2017,2016,0,.15300,.15300,2,.23840,.23840,06,D,.04630,.04630,34000,D,80000,D,23421,D,0,D,0,D,0,D,0,D,4000,D,216,D,0,D,0,D,9444,D,19476,5434,19524,19459,5434,5434,17442,17442,139121,139121,139121,139121,0,0,0,0,0,0,0,0,129677,129677,0,0,19524,19459,19524,19459,0,0,0,0,0,0,0,0,0,0,0,64,0,0,D,0,D
03824324,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,20928,D,0,D,5508,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824354,1,2017,2016,1,.15300,.15300,2,.25000,.25000,05,D,.08000,.08000,70368,D,36638,D,0,D,0,D,0,D,0,D,27600,D,0,D,0,D,0,D,1,D,0,D,11039,3451,11107,11017,3549,3418,16372,16372,107006,107006,107006,107006,1000,1000,0,0,0,0,0,0,107006,107006,0,0,12107,12017,12107,12017,8258,8472,0,0,0,0,0,0,0,0,0,34,0,1,D,1,D
03824394,1,2017,2016,3,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,48000,D,22000,D,0,D,0,D,0,D,0,D,0,D,500,D,0,D,0,D,3,D,1344,D,3850,0,3865,3845,0,0,10710,10710,84800,84800,0,0,3000,3000,0,0,0,0,0,0,84800,84800,0,0,6865,6845,6865,6845,0,0,0,0,0,0,0,0,0,0,0,0,58,3,D,3,D
03824394,2,2017,2016,0,.15300,.15300,1,.17650,.17650,0,T,.00000,.00000,12000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-66,0,-56,-70,0,0,1836,1836,12000,12000,0,0,0,0,0,0,0,0,221,230,12000,12000,0,0,165,160,165,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824394,3,2017,2016,0,.15300,.15300,1,.17650,.17650,0,T,.00000,.00000,11969,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-72,0,-61,-75,0,0,1831,1831,11969,11969,0,0,0,0,0,0,0,0,223,232,11969,11969,0,0,162,157,162,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824414,1,2017,2016,2,.00000,.00000,1,.00000,.00000,0,T,.00000,.00000,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,1400,D,650,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,8589,8589,0,0,0,0,0,0,0,0,0,0,8589,8589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824434,1,2017,2016,2,.15300,.15300,2,.31060,.31060,44,D,.00000,.00000,13251,D,18098,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,2,D,1632,D,-5785,0,-5715,-5809,0,0,4796,4796,31349,31349,0,0,255,245,1745,1755,0,0,3970,4054,31349,31349,0,0,255,245,255,245,0,0,0,0,0,0,0,0,0,0,0,0,28,2,D,2,D
03824444,1,2017,2016,2,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,50000,D,12000,D,0,D,0,D,0,D,0,D,0,D,1500,D,300,D,1200,D,2,D,3500,D,2233,0,2248,2228,0,0,9486,9486,64900,64900,0,0,2000,2000,0,0,240,240,0,0,64900,64900,0,0,4488,4468,4488,4468,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,2,D
03824534,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,33,D,.00000,.00000,0,D,0,D,0,D,8440,D,14628,D,0,D,7164,D,0,D,10,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,8440,8440,8440,8440,0,0,0,0,0,0,0,0,8440,8440,0,0,0,0,0,0,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824544,1,2017,2016,0,.02900,.02900,2,.23910,.24060,14,D,.04350,.03750,0,D,180000,D,0,D,0,D,0,D,0,D,0,D,12000,D,15665,D,0,D,0,D,10824,D,23067,6769,23315,22985,5974,7034,19914,20993,179652,179652,179652,179652,0,0,0,0,0,0,0,0,168828,168828,0,0,23315,22985,23315,22985,0,0,0,0,600,600,0,0,0,0,0,0,54,0,D,0,D
03824554,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,11,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2200,D,25,D,0,D,0,D,400,D,0,0,0,0,0,0,0,0,4413,4413,4413,4413,0,0,0,0,0,0,0,0,4413,4413,0,0,0,0,0,0,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824584,1,2017,2016,0,.09110,.09110,2,.27140,.27140,39,D,.03070,.03070,110000,D,147000,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,0,D,0,D,4240,D,49661,7890,49737,49636,7890,7890,35850,36929,249341,249341,257000,257000,0,0,0,0,0,0,0,0,245101,245101,0,0,49737,49636,49737,49636,0,0,0,0,0,0,0,0,0,0,0,0,50,0,D,0,D
03824594,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,18,D,.00000,.00000,0,D,0,D,0,D,0,D,12528,D,0,D,5220,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,2480,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824624,1,2017,2016,3,.15300,.15300,2,.15000,.15000,48,D,.00000,.00000,48840,D,42447,D,0,D,0,D,0,D,0,D,12600,D,0,D,60,D,0,D,2,D,0,D,5823,0,5838,5818,0,0,13967,13967,91287,91287,0,0,2000,2000,0,0,0,0,0,0,91287,91287,0,0,7838,7818,7838,7818,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,2,D
03824624,2,2017,2016,3,.00000,.00000,1,-.4000,-.4000,48,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,2,D
03824644,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,11,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2900,D,0,D,0,D,0,D,10384,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824674,1,2017,2016,0,.00000,.00000,1,.02350,.02350,06,D,.03870,.03870,0,D,0,D,0,D,1400,D,0,D,0,D,0,D,930,D,60,D,0,D,0,D,0,D,176,81,179,174,83,81,0,0,12144,12144,12144,12144,0,0,0,0,0,0,0,0,12144,12144,0,0,179,174,179,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824684,1,2017,2016,2,.15300,.15300,1,.25980,.25980,19,D,.04160,.04160,33551,D,0,D,0,D,0,D,0,D,0,D,0,D,30,D,5,D,0,D,1,D,2328,D,-750,821,-708,-764,796,830,5133,5133,33551,33551,33551,33551,1000,1000,0,0,0,0,918,969,33551,33551,0,0,1210,1205,1210,1205,0,0,0,0,0,0,0,0,32,34,0,41,0,0,D,1,D
03824694,1,2017,2016,0,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,14148,D,16000,D,0,D,41295,D,5172,D,0,D,0,D,320,D,170,D,0,D,0,D,3728,D,7141,0,7156,7136,0,0,4613,4613,75839,75839,0,0,0,0,0,0,0,0,0,0,75839,75839,0,0,7156,7136,7156,7136,0,0,0,0,0,0,0,0,0,0,0,65,0,0,D,0,D
03824734,1,2017,2016,1,.15300,.15300,1,.00000,.00000,05,D,.01920,.00000,16987,D,0,D,0,D,0,D,0,D,0,D,2424,D,0,D,0,D,0,D,1,D,0,D,-4393,-77,-4373,-4400,0,-103,2599,2599,16987,16987,16987,16987,0,0,1000,1000,0,0,3373,3400,16987,16987,0,0,0,0,0,0,8258,8472,0,0,0,0,0,0,0,103,0,29,0,1,D,1,D
03824754,1,2017,2016,0,.15300,.15300,2,.22680,.22680,05,D,.09300,.09300,74392,D,63921,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,0,D,0,D,16504,D,17325,5383,17348,17318,5488,5348,21162,21162,138313,138313,138313,138313,0,0,0,0,0,0,0,0,121809,121809,0,0,17348,17318,17348,17318,8258,8472,21504,21504,0,0,0,0,0,0,0,0,27,0,D,0,D
03824754,2,2017,2016,0,.15300,.15300,2,.15000,.15000,05,D,.06000,.06000,45147,D,32423,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,7588,1761,7603,7583,1817,1743,11868,11868,77570,77570,77570,77570,0,0,0,0,0,0,0,0,77570,77570,0,0,7603,7583,7603,7583,8258,8472,0,0,0,0,0,0,0,0,0,48,0,0,D,0,D
03824754,3,2017,2016,0,.15300,.15300,1,.25000,.25000,05,D,.08000,.08000,52898,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6375,1852,6408,6363,1898,1837,8093,8093,52898,52898,52898,52898,0,0,0,0,0,0,0,0,52898,52898,0,0,6408,6363,6408,6363,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824794,1,2017,2016,2,.15300,.15300,2,.15000,.15000,24,D,.05420,.05550,51000,D,0,D,0,D,0,D,0,D,0,D,12588,D,0,D,170,D,0,D,2,D,0,D,388,287,403,383,384,255,7803,7803,51000,51000,51000,51000,2000,2000,0,0,0,0,0,0,51000,51000,0,0,2403,2383,2403,2383,12600,12700,892,902,803,928,0,0,0,0,0,0,0,2,D,2,D
03824804,1,2017,2016,0,.15300,.15300,2,.15000,.15000,10,D,.00000,.00000,90000,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,0,D,6708,D,9453,0,9468,9448,0,0,13770,13770,90000,90000,0,0,0,0,0,0,0,0,0,0,90000,90000,0,0,9468,9448,9468,9448,0,0,0,0,0,0,0,0,0,0,0,32,0,0,D,0,D
03824844,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,39,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,48340,D,0,D,0,D,0,D,800,D,0,0,0,0,0,0,0,0,2987,2987,0,0,0,0,0,0,0,0,0,0,2987,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824854,1,2017,2016,0,.15300,.15300,1,.17650,.17650,45,D,.00000,.00000,11000,D,0,D,0,D,0,D,0,D,0,D,7200,D,0,D,0,D,0,D,0,D,0,D,-243,0,-232,-247,0,0,1683,1683,11000,11000,11000,11000,0,0,0,0,0,0,297,307,11000,11000,0,0,65,60,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824854,2,2017,2016,2,.15300,.15300,1,.00000,.00000,45,D,.00000,.00000,16000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,-4393,0,-4373,-4400,0,0,2448,2448,16000,16000,16000,16000,0,0,1000,1000,0,0,3373,3400,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03824854,3,2017,2016,2,.00000,.00000,1,-.3400,-.3400,45,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03824904,1,2017,2016,0,.15300,.15300,2,.25000,.25000,10,D,.00000,.00000,110000,D,29628,D,0,D,0,D,0,D,0,D,0,D,1800,D,0,D,0,D,0,D,0,D,21207,0,21275,21185,0,0,21363,21363,139628,139628,0,0,0,0,0,0,0,0,0,0,139628,139628,0,0,21275,21185,21275,21185,0,0,0,0,0,0,0,0,0,0,0,53,0,0,D,0,D
03824904,2,2017,2016,0,.15300,.15300,1,.25000,.25000,10,D,.00000,.00000,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,8150,0,8184,8139,0,0,9180,9180,60000,60000,0,0,0,0,0,0,0,0,0,0,60000,60000,0,0,8184,8139,8184,8139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824914,1,2017,2016,2,.15300,.15300,2,.14630,.14630,31,D,.02450,.02450,19200,D,60000,D,0,D,0,D,0,D,0,D,0,D,8800,D,1057,D,0,D,2,D,9580,D,3427,1182,3430,3425,1182,1182,12118,12118,79205,79205,79200,79200,2000,2000,0,0,0,0,0,0,69625,69625,0,0,5430,5425,5430,5425,0,0,0,0,0,0,0,0,0,0,0,38,0,2,D,2,D
03824914,2,2017,2016,0,.15300,.15300,1,.25000,.25000,31,D,.03500,.03500,38400,D,0,D,0,D,0,D,12228,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5348,627,5382,5337,627,627,5875,5875,48794,48794,38400,38400,0,0,0,0,0,0,0,0,48794,48794,0,0,5382,5337,5382,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03824924,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,01,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,4200,D,0,D,0,D,0,D,0,D,300,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,4700,300,300,0,0,0,0,0,0,0,0,0,0,D,0,D
03824944,1,2017,2016,0,.15300,.15300,2,.25000,.25000,41,D,.07000,.07000,51000,D,56000,D,0,D,0,D,0,D,0,D,0,D,490,D,205,D,0,D,0,D,5076,D,13050,5328,13118,13028,5335,5326,16371,16371,107000,107000,86300,86200,0,0,0,0,0,0,0,0,107000,107000,0,0,13118,13028,13118,13028,0,0,0,0,0,0,0,0,0,0,0,40,0,0,D,0,D
03824964,1,2017,2016,2,.15300,.15300,2,.15000,.15000,05,D,.00000,.00000,26546,D,26953,D,0,D,0,D,0,D,0,D,17700,D,0,D,0,D,0,D,2,D,1800,D,762,0,777,757,0,0,8185,8185,53499,53499,53499,53499,2000,2000,0,0,0,0,0,0,53499,53499,0,0,2777,2757,2777,2757,8258,8472,1800,1800,0,0,0,0,0,0,0,0,0,2,D,2,D
03825024,1,2017,2016,0,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,23000,D,21000,D,0,D,0,D,0,D,0,D,0,D,1020,D,2465,D,0,D,0,D,400,D,2553,0,2568,2548,0,0,6732,6732,44000,44000,0,0,0,0,0,0,0,0,0,0,44000,44000,0,0,2568,2548,2568,2548,0,0,0,0,0,0,0,0,0,0,0,46,0,0,D,0,D
03825034,1,2017,2016,5,.15300,.15300,2,-.6000,-.6000,33,D,-.1350,-.1350,6825,D,0,D,0,D,0,D,0,D,0,D,1644,D,0,D,0,D,0,D,5,D,2400,D,-3645,-1421,-3645,-3645,-1421,-1421,1044,1044,6825,6825,6825,6825,0,0,574,574,0,0,3071,3071,6825,6825,0,0,0,0,0,0,15950,16050,0,0,0,0,0,0,921,921,0,0,0,5,D,5,D
03825054,1,2017,2016,0,.15300,.15300,1,.15000,.15000,36,D,.02970,.02970,35500,D,0,D,0,D,0,D,0,D,0,D,12408,D,0,D,66,D,0,D,0,D,0,D,3301,671,3309,3299,675,669,5432,5432,35500,35500,35500,35500,0,0,0,0,0,0,0,0,35500,35500,0,0,3309,3299,3309,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825074,1,2017,2016,0,.15300,.15300,2,.25000,.25000,0,T,.00000,.00000,21000,D,99000,D,0,D,0,D,0,D,0,D,0,D,8000,D,775,D,0,D,0,D,8336,D,11415,0,11464,11399,0,0,18360,18360,104897,104897,0,0,0,0,0,0,0,0,0,0,96561,96561,0,0,11464,11399,11464,11399,0,0,0,0,0,0,0,0,0,0,0,0,55,0,D,0,D
03825084,1,2017,2016,1,.00000,.00000,1,-.3400,-.3400,11,D,.00000,.00000,0,D,0,D,0,D,6000,D,18540,D,0,D,0,D,0,D,43,D,0,D,0,D,4200,D,0,0,0,0,0,0,0,0,16135,16135,10000,10000,0,0,0,0,0,0,0,0,16135,16135,0,0,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,65,0,0,D,1,D
03825094,1,2017,2016,2,.15300,.15300,2,.00000,.00000,36,D,.00000,.00000,0,D,16000,D,0,D,0,D,25896,D,0,D,8700,D,0,D,155,D,0,D,1,D,900,D,-4393,0,-4373,-4400,0,0,2448,2448,16000,16000,16000,16000,0,0,1000,1000,0,0,3373,3400,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,63,0,1,D,1,D
03825114,1,2017,2016,0,.15300,.15300,2,.10000,.10000,45,D,.06300,.06300,26400,D,2100,D,0,D,0,D,0,D,0,D,9600,D,0,D,310,D,0,D,0,D,0,D,773,308,780,770,314,306,4361,4361,28500,28500,28500,28500,0,0,0,0,0,0,0,0,28500,28500,0,0,780,770,780,770,0,0,0,0,0,0,0,0,0,0,0,25,0,0,D,0,D
03825144,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,01,D,.00000,.00000,0,D,0,D,0,D,940,D,0,D,0,D,0,D,0,D,94,D,0,D,0,D,1886,D,0,0,0,0,0,0,0,0,940,940,940,940,0,0,0,0,0,0,0,0,940,940,0,0,0,0,0,0,4700,4700,1980,1980,0,0,0,0,0,0,0,0,0,0,D,0,D
03825184,1,2017,2016,0,.15300,.15300,2,.23930,.23930,36,D,.04290,.04290,84225,D,94407,D,0,D,0,D,0,D,0,D,0,D,6600,D,2250,D,0,D,0,D,22888,D,24667,6102,24711,24652,6120,6096,27331,27331,178632,178632,178632,178632,0,0,0,0,0,0,0,0,155744,155744,0,0,24711,24652,24711,24652,0,0,0,0,0,0,0,0,0,0,0,58,0,0,D,0,D
03825194,1,2017,2016,1,.15300,.15300,1,.07650,.00000,0,T,.00000,.00000,15000,D,0,D,0,D,0,D,0,D,0,D,0,D,90,D,0,D,0,D,0,D,0,D,0,0,0,-1,0,0,2295,2295,15000,15000,0,0,0,0,0,0,0,0,0,1,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825204,1,2017,2016,0,.15300,.15300,2,.15000,.15000,47,D,.05750,.05750,45346,D,45000,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,3600,D,9768,4329,9783,9763,4329,4329,13823,13823,92105,92105,92105,92105,0,0,0,0,0,0,0,0,92105,92105,0,0,9783,9763,9783,9763,6000,6000,0,0,0,0,0,0,0,0,0,63,0,0,D,0,D
03825214,1,2017,2016,0,.15300,.15300,1,.25000,.25000,33,D,.06450,.06450,85000,D,0,D,0,D,0,D,0,D,0,D,19560,D,0,D,400,D,0,D,0,D,0,D,13150,4306,13184,13139,4312,4303,13005,13005,80000,80000,80000,80000,0,0,0,0,0,0,0,0,80000,80000,0,0,13184,13139,13184,13139,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825224,1,2017,2016,2,.02900,.02900,2,.27860,.27870,44,D,.00000,.00000,0,D,244970,D,0,D,0,D,0,D,0,D,0,D,5500,D,260,D,0,D,2,D,10444,D,45860,0,45942,45832,0,0,21798,22877,244970,244970,0,0,0,0,0,0,0,0,0,0,234526,234526,0,0,45942,45832,45942,45832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,2,D
03825244,1,2017,2016,0,.15300,.15300,1,.15000,.15000,44,D,.00000,.00000,41526,D,0,D,0,D,0,D,0,D,0,D,14364,D,0,D,370,D,0,D,0,D,800,D,4205,0,4213,4203,0,0,6353,6353,41526,41526,0,0,0,0,0,0,0,0,0,0,41526,41526,0,0,4213,4203,4213,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825274,1,2017,2016,0,.15300,.15300,2,.15000,.15000,33,D,.05900,.05900,21343,D,29480,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,0,D,0,D,3576,1610,3591,3571,1620,1607,7776,7776,50823,50823,50823,50823,0,0,0,0,0,0,0,0,50823,50823,0,0,3591,3571,3591,3571,15950,16050,0,0,0,0,0,0,0,0,0,0,47,0,D,0,D
03825274,2,2017,2016,0,.15300,.15300,1,.17650,.17650,33,D,.04040,.04040,14343,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,347,207,358,344,209,207,2194,2194,14343,14343,14343,14343,0,0,0,0,0,0,41,51,14343,14343,0,0,399,394,399,394,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825274,3,2017,2016,0,.15300,.15300,1,.17650,.17650,33,D,.06300,.06300,10496,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-332,-2,-321,-335,1,-4,1606,1606,10496,10496,10496,10496,0,0,0,0,0,0,336,345,10496,10496,0,0,15,10,15,10,7950,8000,0,0,0,0,0,0,52,55,0,0,0,0,D,0,D
03825274,4,2017,2016,1,.00000,.00000,1,-.0765,-.0765,33,D,-.0230,-.0230,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-100,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11150,11200,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825314,1,2017,2016,1,.15300,.15300,2,.23000,.23000,05,D,.08000,.08000,24000,D,80000,D,0,D,0,D,0,D,0,D,0,D,1600,D,812,D,0,D,1,D,9192,D,9816,2955,9844,9807,3041,2927,15912,15912,104000,104000,104000,104000,1000,1000,0,0,0,0,0,0,94808,94808,0,0,10844,10807,10844,10807,8258,8472,11604,11604,0,0,0,0,0,0,0,40,0,1,D,1,D
03825314,2,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.04000,.04000,26286,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1919,301,1927,1917,315,296,4022,4022,26286,26286,26286,26286,0,0,0,0,0,0,0,0,26286,26286,0,0,1927,1917,1927,1917,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825324,1,2017,2016,0,.15300,.15300,1,.07650,.07650,10,D,.00000,.00000,10000,D,0,D,0,D,0,D,0,D,0,D,1296,D,0,D,0,D,0,D,0,D,0,D,-381,0,-374,-383,0,0,1530,1530,10000,10000,0,0,0,0,0,0,0,0,374,383,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03825344,1,2017,2016,2,.15300,.15300,2,.31060,.31060,33,D,.12220,.12220,8000,D,40000,D,0,D,0,D,0,D,0,D,0,D,5200,D,1148,D,0,D,1,D,2592,D,232,659,303,209,426,737,7344,7344,46455,46455,46455,46455,1000,1000,0,0,0,0,463,547,46455,46455,0,0,1766,1756,1766,1756,15950,16050,0,0,0,0,0,0,139,164,0,61,0,0,D,2,D
03825344,2,2017,2016,2,.00000,.00000,1,-.4000,-.4000,33,D,-.1200,-.1200,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,0,-200,0,0,-200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11150,11200,0,0,0,0,0,0,0,0,0,0,0,0,D,2,D
