NEWID,TAX_UNIT,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND17,DEPU_D17,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC,AGE_TP,AGE_SP,DEPUND13,DEPU_D13,DEPUND18,DEPU_D18
03716354,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,3199,D,0,D,0,D,0,D,800,D,20,D,0,D,0,D,2976,D,0,0,0,0,0,0,0,0,3199,3199,0,0,0,0,0,0,0,0,0,0,3199,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716394,1,2017,2016,0,.15300,.15300,2,.23500,.23500,11,D,.06000,.06000,60000,D,65000,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,0,D,5628,D,17348,6362,17370,17305,6362,6362,19125,19125,125000,125000,125000,125000,0,0,0,0,0,0,0,0,119372,119372,0,0,17370,17305,17370,17305,3000,3000,7228,7228,0,0,0,0,0,0,0,48,0,0,D,0,D
03716404,1,2017,2016,3,.15300,.15300,2,.15000,.15000,34,D,.05500,.05750,70000,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,325,D,0,D,2,D,4460,D,2638,2813,2645,2625,2876,2687,10710,10710,70000,70000,70000,70000,2000,2000,0,0,0,0,0,0,70000,70000,0,0,4645,4625,4645,4625,16500,17500,5660,5660,0,0,0,0,0,0,0,0,40,2,D,2,D
03716404,2,2017,2016,0,.15300,.15300,1,.15000,.15000,34,D,.05500,.05750,42867,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4410,1952,4414,4404,1990,1876,6559,6559,42867,42867,42867,42867,0,0,0,0,0,0,0,0,42867,42867,0,0,4414,4404,4414,4404,8250,8750,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716404,3,2017,2016,3,.00000,.00000,1,-.4000,-.4000,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,14000,0,0,0,0,0,0,0,0,0,0,0,2,D,2,D
03716414,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,3810,D,0,D,0,D,370,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716464,1,2017,2016,1,.15300,.15300,2,.25000,.25000,0,T,.00000,.00000,30000,D,80000,D,0,D,0,D,0,D,0,D,0,D,1100,D,0,D,0,D,0,D,2400,D,12825,0,12855,12765,0,0,16830,16830,110000,110000,0,0,0,0,0,0,0,0,0,0,110000,110000,0,0,12855,12765,12855,12765,0,0,0,0,0,0,0,0,0,0,0,53,0,0,D,1,D
03716474,1,2017,2016,5,.15300,.15300,2,.31060,.31060,05,D,.00000,.00000,52000,D,0,D,0,D,0,D,0,D,0,D,0,D,910,D,0,D,0,D,3,D,1300,D,-2245,0,-2212,-2311,0,0,7956,7956,52000,52000,52000,52000,1105,1095,1895,1905,0,0,317,406,52000,52000,0,0,1105,1095,1105,1095,8258,8472,2210,2210,0,0,0,0,0,0,0,0,0,3,D,3,D
03716474,2,2017,2016,5,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3,D,0,D,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258,8472,0,0,0,0,0,0,0,0,0,0,0,3,D,3,D
03716484,1,2017,2016,3,.15300,.15300,1,.15000,.15000,03,D,.02880,.02880,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,475,D,0,D,3,D,6088,D,-82,686,-78,-90,690,680,5508,5508,49400,49400,49400,49400,2923,2910,78,90,0,0,0,0,49400,49400,0,0,2923,2910,2923,2910,10198,10366,8454,8463,0,0,0,0,0,0,0,0,0,3,D,3,D
03716514,1,2017,2016,0,.00000,.00000,1,.00000,.00000,0,T,.00000,.00000,0,D,0,D,0,D,12000,D,18000,D,0,D,0,D,10000,D,2101,D,0,D,0,D,6672,D,0,0,0,0,0,0,0,0,19000,19000,0,0,0,0,0,0,0,0,0,0,12328,12328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716524,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,19,D,-.0027,-.0027,0,D,0,D,0,D,0,D,0,D,0,D,5400,D,0,D,0,D,0,D,0,D,20,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716554,1,2017,2016,2,.00000,.00000,1,.15000,.15000,14,D,.00000,.00000,0,D,0,D,100,D,35375,D,0,D,0,D,0,D,3520,D,286,D,0,D,0,D,2880,D,1450,0,1455,1442,0,0,0,0,35564,35564,189,189,0,0,0,0,0,0,0,0,35564,35564,0,0,1455,1442,1455,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716584,1,2017,2016,1,.15300,.15300,1,.15000,.15000,05,D,.06000,.06000,65000,D,0,D,0,D,0,D,0,D,0,D,14700,D,0,D,0,D,0,D,1,D,96,D,5173,905,5178,5165,929,855,9945,9945,63000,63000,63000,63000,1000,1000,0,0,0,0,0,0,63000,63000,0,0,6178,6165,6178,6165,8258,8472,96,96,0,0,0,0,0,0,0,44,0,0,D,1,D
03716684,1,2017,2016,0,.15300,.15300,2,.25000,.25000,44,D,.00000,.00000,90000,D,30000,D,0,D,0,D,0,D,0,D,0,D,2000,D,62,D,0,D,0,D,600,D,16338,0,16368,16278,0,0,18360,18360,120000,120000,0,0,0,0,0,0,0,0,0,0,120000,120000,0,0,16368,16278,16368,16278,0,0,0,0,0,0,0,0,0,0,0,59,0,0,D,0,D
03716834,1,2017,2016,0,.00000,.00000,1,.10000,.10000,10,D,.00000,.00000,0,D,0,D,12000,D,0,D,0,D,0,D,0,D,3400,D,227,D,0,D,0,D,0,D,163,0,165,160,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,12000,12000,0,0,165,160,165,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716874,1,2017,2016,0,.15300,.15300,2,.15000,.15000,38,D,.09000,.09000,70000,D,17000,D,0,D,0,D,0,D,0,D,15780,D,0,D,510,D,0,D,0,D,36,D,9014,5992,9021,9001,5997,5981,13311,13311,87020,87020,87020,87020,0,0,0,0,0,0,0,0,87020,87020,0,0,9021,9001,9021,9001,4310,4349,546,546,0,0,0,0,0,0,0,0,23,0,D,0,D
03716934,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,16692,D,0,D,0,D,960,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716964,1,2017,2016,1,.00000,.00000,1,.15000,.15000,07,D,.03690,.00000,0,D,0,D,0,D,26406,D,13018,D,0,D,0,D,2000,D,70,D,0,D,0,D,4372,D,1295,36,1296,1291,0,109,0,0,30364,30364,26406,26406,0,0,0,0,0,0,0,0,30364,30364,0,0,1296,1291,1296,1291,0,0,0,0,200,0,0,0,0,0,0,0,0,0,D,0,D
03716964,3,2017,2016,0,.15300,.15300,1,.15000,.15000,07,D,.07330,.07330,26076,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1892,268,1895,1885,268,268,3990,3990,26076,26076,26076,26076,0,0,0,0,0,0,0,0,26076,26076,0,0,1895,1885,1895,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03716984,1,2017,2016,2,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,T,0,T
03716984,2,2017,2016,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,T,0,T
03716994,1,2017,2016,0,.00000,.00000,1,.26030,.26030,50,D,.07020,.07020,0,D,0,D,0,D,96348,D,9365,D,0,D,0,D,1000,D,20,D,0,D,0,D,120,D,19225,5524,19237,19200,5545,5482,0,0,104308,104308,96348,96348,0,0,0,0,0,0,0,0,104188,104188,0,0,19237,19200,19237,19200,484,605,120,120,0,0,0,0,0,0,0,0,0,0,D,0,D
03717004,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,14268,D,0,D,0,D,500,D,239,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717034,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,20,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717044,1,2017,2016,3,.00000,.00000,1,.00000,-.0765,05,D,.00000,-.0646,0,D,0,D,0,D,5600,D,0,D,0,D,0,D,4400,D,560,D,0,D,0,D,1290,D,0,0,0,0,0,0,0,0,5600,5600,5600,5600,0,0,0,0,0,0,0,0,5600,5600,0,0,0,0,0,0,8258,8472,6250,6250,0,0,0,0,0,0,0,0,0,0,D,0,D
03717064,1,2017,2016,2,.15300,.15300,2,.24860,.24860,48,D,.00000,.00000,116652,D,102666,D,0,D,0,D,0,D,0,D,0,D,6800,D,289,D,0,D,2,D,14884,D,28322,0,28346,28275,0,0,33556,33556,187141,187141,0,0,0,0,0,0,0,0,0,0,172257,172257,0,0,28346,28275,28346,28275,0,0,0,0,0,0,0,0,0,0,0,0,42,2,D,2,D
03717094,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,36,D,.00000,.00000,0,D,0,D,0,D,0,D,27504,D,0,D,0,D,4000,D,80,D,0,D,0,D,4632,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717144,1,2017,2016,0,.15300,.15300,1,.15000,.15000,0,T,.00000,.00000,46023,D,0,D,0,D,0,D,0,D,0,D,0,D,2700,D,245,D,0,D,0,D,160,D,4989,0,4992,4982,0,0,7042,7042,46723,46723,0,0,0,0,0,0,0,0,0,0,46723,46723,0,0,4992,4982,4992,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717144,2,2017,2016,0,.15300,.15300,1,.15000,.15000,0,T,.00000,.00000,44291,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4624,0,4627,4617,0,0,6777,6777,44291,44291,0,0,0,0,0,0,0,0,0,0,44291,44291,0,0,4627,4617,4627,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717144,3,2017,2016,0,.15300,.15300,1,.25000,.25000,0,T,.00000,.00000,45247,D,0,D,0,D,0,D,10308,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6671,0,6686,6641,0,0,6923,6923,54009,54009,0,0,0,0,0,0,0,0,0,0,54009,54009,0,0,6686,6641,6686,6641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717164,1,2017,2016,3,.15300,.15300,2,.21060,.21060,43,D,.00000,.00000,0,D,25000,D,0,D,0,D,0,D,0,D,0,D,1100,D,14,D,0,D,3,D,2652,D,-9033,0,-9004,-9093,0,0,3825,3825,25000,25000,0,0,0,0,3000,3000,0,0,6004,6093,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,3,D
03717164,2,2017,2016,0,.15300,.15300,1,.15000,.15000,43,D,.00000,.00000,24000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1580,0,1584,1574,0,0,3672,3672,24000,24000,0,0,0,0,0,0,0,0,0,0,24000,24000,0,0,1584,1574,1584,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717204,1,2017,2016,2,.00000,.00000,1,-.4000,-.4000,23,D,.02330,.02050,0,D,0,D,0,D,0,D,0,D,0,D,0,D,500,D,0,D,0,D,2,D,0,D,0,-844,0,0,-821,-890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,2,D,2,D
03717234,1,2017,2016,0,.15300,.15300,1,.15000,.15000,17,D,.05200,.04600,36250,D,0,D,0,D,0,D,0,D,0,D,5400,D,0,D,0,D,0,D,0,D,0,D,3580,1220,3583,3573,1191,1278,5546,5546,37328,37328,37328,37328,0,0,0,0,0,0,0,0,37328,37328,0,0,3583,3573,3583,3573,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717234,2,2017,2016,0,.15300,.15300,1,.15000,.15000,17,D,.05200,.04600,39853,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3958,1341,3962,3952,1307,1409,6098,6098,39853,39853,39853,39853,0,0,0,0,0,0,0,0,39853,39853,0,0,3962,3952,3962,3952,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717254,1,2017,2016,3,.00000,.00000,1,-.0765,-.0765,05,D,-.0650,-.0646,0,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258,8472,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717274,1,2017,2016,2,.00000,.00000,1,.00000,.00000,37,D,.00000,.00000,0,D,0,D,8729,D,0,D,0,D,0,D,18000,D,1300,D,873,D,0,D,0,D,15231,D,0,-120,0,0,-120,-120,0,0,8729,8729,8729,8729,0,0,0,0,0,0,0,0,8729,8729,0,0,0,0,0,0,9300,9350,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717284,1,2017,2016,0,.08710,.08710,2,.35000,.35000,21,D,.05750,.05750,160000,D,105000,D,0,D,0,D,0,D,0,D,0,D,5900,D,432,D,0,D,0,D,1320,D,54953,13300,55057,54747,13300,13300,35534,36613,268250,268250,267050,267050,0,0,0,0,0,0,0,0,266930,266930,708,594,54348,54152,54348,54152,4000,4000,7652,7652,0,0,0,0,0,0,0,55,0,0,D,0,D
03717344,1,2017,2016,1,.15300,.15300,1,.30980,.30980,33,D,.10690,.10690,35000,D,0,D,0,D,0,D,0,D,0,D,7200,D,0,D,0,D,0,D,1,D,0,D,270,476,291,227,484,460,5355,5355,35000,35000,35000,35000,1000,1000,0,0,0,0,687,738,35000,35000,0,0,1978,1965,1978,1965,11150,11200,0,0,0,0,0,0,206,221,0,0,0,1,D,1,D
03717354,1,2017,2016,0,.15300,.15300,1,.25000,.25000,07,D,.05020,.05020,50000,D,0,D,0,D,0,D,0,D,0,D,6600,D,0,D,0,D,0,D,0,D,0,D,5669,2061,5684,5639,2061,2061,7650,7650,50000,50000,50000,50000,0,0,0,0,0,0,0,0,50000,50000,0,0,5684,5639,5684,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717374,1,2017,2016,0,.15300,.15300,1,.15000,.15000,0,T,.00000,.00000,36500,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,170,D,0,D,0,D,2452,D,3358,0,3361,3351,0,0,5585,5585,35850,35850,0,0,0,0,0,0,0,0,0,0,35850,35850,0,0,3361,3351,3361,3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717384,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,36,D,.00000,.00000,0,D,0,D,0,D,3012,D,12442,D,0,D,3900,D,0,D,10,D,0,D,0,D,600,D,0,0,0,0,0,0,0,0,3012,3012,3012,3012,0,0,0,0,0,0,0,0,3012,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717434,1,2017,2016,0,.15300,.15300,2,.15000,.15000,47,D,.05750,.05750,0,D,60000,D,0,D,0,D,0,D,0,D,14400,D,0,D,549,D,0,D,0,D,1200,D,4961,2741,4968,4948,2741,2741,9180,9180,60000,60000,60000,60000,0,0,0,0,0,0,0,0,60000,60000,0,0,4968,4948,4968,4948,6000,6000,0,0,0,0,0,0,0,0,0,47,0,0,D,0,D
03717464,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,2952,D,0,D,0,D,0,D,0,D,63,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717474,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,12924,D,0,D,3084,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717504,1,2017,2016,0,.15300,.15300,1,.15000,.15000,22,D,.05100,.05100,39000,D,0,D,0,D,0,D,0,D,0,D,9840,D,0,D,0,D,0,D,0,D,0,D,3830,1510,3834,3824,1510,1510,5967,5967,39000,39000,39000,39000,0,0,0,0,0,0,0,0,39000,39000,0,0,3834,3824,3834,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717544,1,2017,2016,0,.15300,.15300,2,.25000,.25000,34,D,.05500,.05750,20400,D,55000,D,7500,D,24000,D,0,D,0,D,0,D,1080,D,38,D,0,D,0,D,0,D,13713,5251,13743,13653,5348,5059,11536,11536,109500,109500,109500,109500,0,0,0,0,0,0,0,0,109500,109500,0,0,13743,13653,13743,13653,16500,17500,1080,1080,0,0,0,0,0,0,0,60,0,0,D,0,D
03717614,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,23,D,.04270,.03990,0,D,0,D,0,D,0,D,0,D,0,D,5400,D,0,D,0,D,0,D,0,D,0,D,0,-969,0,0,-955,-997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,648,0,0,0,0,0,0,0,0,D,0,D
03717624,1,2017,2016,0,.15300,.15300,2,.10000,.10000,05,D,.02000,.02000,4374,D,30628,D,0,D,0,D,0,D,0,D,0,D,3600,D,0,D,0,D,0,D,0,D,1427,148,1430,1420,153,138,5355,5355,35002,35002,35002,35002,0,0,0,0,0,0,0,0,35002,35002,0,0,1430,1420,1430,1420,8258,8472,3600,3600,0,0,0,0,0,0,0,0,63,0,D,0,D
03717624,2,2017,2016,0,.15300,.15300,1,.17650,.17650,05,D,.01030,.00000,11537,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-142,-12,-137,-152,0,-36,1765,1765,11537,11537,11537,11537,0,0,0,0,0,0,256,265,11537,11537,0,0,119,114,119,114,4129,4236,0,0,0,0,0,0,0,36,0,0,0,0,D,0,D
03717624,3,2017,2016,1,.00000,.00000,1,-.0765,-.0765,05,D,-.0650,-.0646,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258,8472,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717634,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,992,D,18108,D,0,D,0,D,800,D,0,D,0,D,0,D,1560,D,0,0,0,0,0,0,0,0,992,992,0,0,0,0,0,0,0,0,0,0,992,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717644,1,2017,2016,2,.15300,.15300,2,.28270,.28270,41,D,.06910,.06910,107000,D,15000,D,0,D,0,D,0,D,0,D,0,D,3600,D,460,D,560,D,2,D,8496,D,11298,5749,11319,11255,5750,5748,18666,18666,120051,120051,85545,85547,1497,1497,0,0,112,112,0,0,111555,111555,0,0,12929,12864,12929,12864,0,0,0,0,0,0,39,39,0,0,0,40,0,2,D,2,D
03717684,1,2017,2016,0,.00000,.00000,1,.27750,.27750,23,D,.04250,.04250,0,D,0,D,0,D,28507,D,21756,D,0,D,0,D,1800,D,1768,D,0,D,0,D,840,D,3618,1042,3621,3611,1042,1042,0,0,37584,37584,28507,28507,0,0,0,0,0,0,0,0,37584,37584,0,0,3621,3611,3621,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717684,2,2017,2016,0,.15300,.15300,1,.17650,.17650,23,D,.04710,.04710,14400,D,0,D,0,D,0,D,11184,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,363,440,368,354,440,439,2203,2203,14400,14400,14400,14400,0,0,0,0,0,0,37,46,14400,14400,0,0,405,400,405,400,0,0,0,0,0,0,0,0,2,3,0,0,0,0,D,0,D
03717704,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,05,D,-.0650,-.0646,0,D,0,D,0,D,0,D,13608,D,0,D,0,D,0,D,0,D,0,D,0,D,160,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258,8472,160,160,0,0,0,0,0,0,0,0,0,0,D,0,D
03717714,1,2017,2016,1,.00000,.00000,1,.00000,.00000,43,D,.00000,.00000,0,D,0,D,0,D,0,D,14976,D,0,D,0,D,1700,D,880,D,0,D,0,D,2640,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,D,0,D
03717734,1,2017,2016,2,.15300,.15300,2,.15000,.15000,12,D,.07070,.07070,55880,D,33757,D,0,D,0,D,0,D,0,D,0,D,1200,D,144,D,0,D,2,D,6444,D,5949,4471,5955,5935,4471,4471,13714,13714,88019,88019,88019,88019,2000,2000,0,0,0,0,0,0,88019,88019,0,0,7955,7935,7955,7935,4400,4400,12231,12231,0,0,0,0,0,0,0,38,0,2,D,2,D
03717764,1,2017,2016,1,.15300,.15300,2,.19170,.19170,31,D,.05530,.05530,74982,D,38000,D,1,D,0,D,0,D,0,D,0,D,8000,D,2000,D,0,D,1,D,20804,D,8300,2832,8301,8296,2832,2832,17286,17286,112983,112983,112983,112983,851,851,0,0,0,0,0,0,92179,92179,0,0,9152,9147,9152,9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03717784,1,2017,2016,1,.15300,.15300,2,.23930,.23930,19,D,.04310,.04310,84000,D,84000,D,0,D,0,D,0,D,0,D,0,D,10900,D,0,D,0,D,1,D,2776,D,26917,5655,26941,26869,5646,5673,25704,25704,173054,173054,173054,173054,0,0,0,0,0,0,0,0,170278,170278,0,0,26941,26869,26941,26869,0,0,0,0,0,0,0,0,0,0,0,47,0,0,D,1,D
03717814,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,1332,D,15293,D,0,D,0,D,1300,D,60,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,1332,1332,0,0,0,0,0,0,0,0,0,0,1332,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717824,1,2017,2016,2,.15300,.15300,2,.15000,.15000,45,D,.06300,.06300,40000,D,35000,D,0,D,0,D,0,D,0,D,9000,D,0,D,10,D,0,D,2,D,0,D,3996,2876,4003,3983,2879,2871,11475,11475,75000,75000,75000,75000,2000,2000,0,0,0,0,0,0,75000,75000,0,0,6003,5983,6003,5983,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,2,D
03717844,1,2017,2016,1,.15300,.15300,1,.15000,.15000,05,D,.02000,.02000,40541,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,D,200,D,0,D,1,D,0,D,1804,23,1809,1796,30,10,6203,6203,40541,40541,40541,40541,1000,1000,0,0,0,0,0,0,40541,40541,0,0,2809,2796,2809,2796,8258,8472,200,200,0,0,0,0,0,0,0,0,0,0,D,1,D
03717854,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,01,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,410,D,0,D,0,D,0,D,16,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,4700,426,426,0,0,0,0,0,0,0,0,0,0,D,0,D
03717904,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,14,D,-.0107,-.0077,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3200,D,1451,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,1200,1200,1200,1200,0,0,0,0,0,0,0,0,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717954,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,36,D,.00000,.00000,0,D,0,D,0,D,729,D,26263,D,0,D,0,D,2000,D,42,D,0,D,0,D,640,D,0,0,0,0,0,0,0,0,729,729,729,729,0,0,0,0,0,0,0,0,729,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03717964,1,2017,2016,5,.15300,.15300,1,.14140,.14140,47,D,.05750,.05750,50000,D,0,D,0,D,0,D,0,D,0,D,0,D,5500,D,865,D,0,D,3,D,3892,D,-1604,1707,-1602,-1607,1707,1707,7650,7650,50000,50000,50000,50000,1398,1393,1602,1607,0,0,0,0,46108,46108,0,0,1398,1393,1398,1393,3000,3000,10257,10257,0,0,0,0,0,0,0,0,0,1,D,3,D
