NEWID,TAX_UNIT,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND17,DEPU_D17,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC,AGE_TP,AGE_SP,DEPUND13,DEPU_D13,DEPUND18,DEPU_D18
03848313,1,2017,2016,0,.15300,.15300,1,.17650,.17650,29,D,.00000,.00000,12000,D,0,D,0,D,0,D,0,D,0,D,17940,D,0,D,0,D,0,D,0,D,200,D,-64,0,-56,-70,0,0,1836,1836,12000,12000,0,0,0,0,0,0,0,0,221,230,12000,12000,0,0,165,160,165,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848313,2,2017,2016,0,.15300,.15300,1,.25000,.25000,29,D,.00000,.00000,50000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5658,0,5684,5639,0,0,7650,7650,50000,50000,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,5684,5639,5684,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848313,3,2017,2016,1,.00000,.00000,1,-.0765,-.0765,29,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848363,1,2017,2016,1,.15300,.15300,2,.23610,.23610,26,D,.05540,.05540,40506,D,83000,D,0,D,0,D,0,D,0,D,0,D,7750,D,6462,D,0,D,0,D,1216,D,14730,4638,14767,14703,4640,4637,18896,18896,125116,125116,125116,125116,0,0,0,0,0,0,0,0,123900,123900,0,0,14767,14703,14767,14703,0,0,24876,24876,0,0,0,0,0,0,0,49,0,0,D,0,D
03848363,2,2017,2016,0,.15300,.15300,1,.15000,.15000,26,D,.05100,.05100,23130,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1447,569,1453,1443,572,567,3539,3539,23130,23130,23130,23130,0,0,0,0,0,0,0,0,23130,23130,0,0,1453,1443,1453,1443,6300,6350,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848373,1,2017,2016,0,.15300,.15300,1,.15000,.15000,02,D,.00000,.00000,25107,D,0,D,0,D,0,D,0,D,0,D,9900,D,0,D,0,D,0,D,0,D,0,D,1894,0,1900,1890,0,0,3841,3841,26107,26107,0,0,0,0,0,0,0,0,0,0,26107,26107,0,0,1900,1890,1900,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848383,1,2017,2016,0,.15300,.15300,1,-.0765,-.0765,39,D,.00000,.00000,6000,D,0,D,0,D,0,D,16260,D,0,D,0,D,3800,D,1315,D,0,D,0,D,0,D,-459,0,-459,-459,0,0,918,918,6000,6000,6000,6000,0,0,0,0,0,0,459,459,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848433,1,2017,2016,0,.15300,.15300,1,.15000,.15000,22,D,.05100,.05100,27858,D,0,D,0,D,0,D,0,D,0,D,10200,D,0,D,173,D,0,D,0,D,0,D,2157,941,2162,2152,941,941,4262,4262,27858,27858,27858,27858,0,0,0,0,0,0,0,0,27858,27858,0,0,2162,2152,2162,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848433,2,2017,2016,0,.15300,.15300,1,.15000,.15000,22,D,.05100,.05100,44764,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4693,1957,4698,4688,1957,1957,6849,6849,44764,44764,44764,44764,0,0,0,0,0,0,0,0,44764,44764,0,0,4698,4688,4698,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848443,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,21,D,-.0207,-.0199,0,D,0,D,0,D,0,D,11040,D,0,D,0,D,1800,D,0,D,0,D,0,D,1360,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848483,1,2017,2016,0,.15300,.15300,1,.23840,.23840,06,D,.04630,.04630,54000,D,0,D,0,D,0,D,0,D,0,D,19200,D,0,D,4735,D,0,D,0,D,180,D,6490,2085,6509,6476,2085,2085,8262,8262,54000,54000,54000,54000,0,0,0,0,0,0,0,0,53820,53820,0,0,6509,6476,6509,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848483,2,2017,2016,0,.15300,.15300,1,.25000,.25000,06,D,.04630,.04630,50000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5658,1834,5684,5639,1836,1833,7650,7650,50000,50000,50000,50000,0,0,0,0,0,0,0,0,50000,50000,0,0,5684,5639,5684,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848493,1,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.04000,.04000,24334,D,0,D,0,D,0,D,0,D,0,D,8100,D,0,D,0,D,0,D,0,D,0,D,1628,166,1634,1624,177,158,3723,3723,24334,24334,24334,24334,0,0,0,0,0,0,0,0,24334,24334,0,0,1634,1624,1634,1624,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848523,1,2017,2016,1,.03800,.03800,1,.35000,.35000,50,D,.08120,.08120,244970,D,0,D,0,D,0,D,0,D,0,D,0,D,20000,D,2947,D,0,D,0,D,6400,D,56260,15381,56384,56172,15381,15381,22203,23282,245202,245202,245202,245202,0,0,0,0,0,0,0,0,238802,238802,12126,11990,44258,44181,44258,44181,0,0,6400,6400,0,0,0,0,0,0,0,62,0,0,D,0,D
03848533,1,2017,2016,1,.15300,.15300,2,.23110,.23110,12,D,.07630,.07630,89437,D,41575,D,0,D,0,D,0,D,0,D,0,D,4400,D,180,D,0,D,1,D,1740,D,17688,7867,17726,17661,7867,7867,20045,20045,131012,131012,131012,131012,0,0,0,0,0,0,0,0,129272,129272,0,0,17726,17661,17726,17661,4400,4400,14129,14129,0,0,0,0,0,0,0,50,0,0,D,1,D
03848563,1,2017,2016,0,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,30000,D,30000,D,0,D,0,D,0,D,0,D,0,D,550,D,0,D,0,D,0,D,0,D,5166,0,5178,5158,0,0,9180,9180,61400,61400,0,0,0,0,0,0,0,0,0,0,61400,61400,0,0,5178,5158,5178,5158,0,0,0,0,0,0,0,0,0,0,0,33,0,0,D,0,D
03848583,1,2017,2016,1,.15300,.07810,2,.26460,.26460,21,D,.05500,.05500,122000,D,80000,D,0,D,0,D,0,D,0,D,0,D,4400,D,82,D,0,D,1,D,13344,D,31095,8631,31154,31053,8631,8631,30472,30906,196352,196352,195152,195152,0,0,0,0,0,0,0,0,183008,183008,0,0,31154,31053,31154,31053,4000,4000,17826,17826,0,0,0,0,0,0,0,46,0,1,D,1,D
03848603,1,2017,2016,1,.15300,.15300,2,.14600,.14550,36,D,.02660,.03010,17000,D,0,D,0,D,30000,D,6207,D,0,D,0,D,8900,D,1621,D,0,D,0,D,2060,D,3272,782,3274,3270,787,779,2601,2601,53526,53526,48250,48250,0,0,0,0,0,0,0,0,51466,51466,0,0,3274,3270,3274,3270,0,0,0,0,0,0,0,0,0,0,0,63,0,0,D,0,D
03848613,1,2017,2016,0,.15300,.15300,2,.25000,.25000,48,D,.00000,.00000,85000,D,40000,D,0,D,0,D,0,D,0,D,0,D,6500,D,4981,D,0,D,0,D,0,D,17253,0,17305,17215,0,0,19125,19125,125000,125000,0,0,0,0,0,0,0,0,0,0,125000,125000,0,0,17305,17215,17305,17215,0,0,0,0,0,0,0,0,0,0,0,65,0,0,D,0,D
03848613,2,2017,2016,0,.15300,.15300,1,.15000,.15000,48,D,.00000,.00000,32958,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2922,0,2927,2917,0,0,5043,5043,32958,32958,0,0,0,0,0,0,0,0,0,0,32958,32958,0,0,2927,2917,2927,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848613,3,2017,2016,0,.15300,.15300,1,.25000,.25000,48,D,.00000,.00000,54706,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6834,0,6860,6815,0,0,8370,8370,54706,54706,0,0,0,0,0,0,0,0,0,0,54706,54706,0,0,6860,6815,6860,6815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848643,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,50,D,.07030,.07030,0,D,0,D,0,D,0,D,21312,D,0,D,0,D,1600,D,17,D,0,D,0,D,0,D,0,-237,0,0,-237,-237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10270,10373,0,0,237,237,0,0,0,0,0,0,0,0,D,0,D
03848673,1,2017,2016,0,.15300,.15300,1,.07650,.07650,44,D,.00000,.00000,10000,D,0,D,0,D,0,D,0,D,0,D,9000,D,0,D,175,D,0,D,0,D,0,D,-379,0,-374,-383,0,0,1530,1530,10000,10000,0,0,0,0,0,0,0,0,374,383,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848723,1,2017,2016,0,.15300,.15300,2,.25000,.25000,0,T,.00000,.00000,57000,D,55808,D,0,D,0,D,0,D,0,D,0,D,5000,D,336,D,0,D,0,D,9304,D,11849,0,11887,11822,0,0,17260,17260,104118,104118,0,0,0,0,0,0,0,0,0,0,94814,94814,0,0,11887,11822,11887,11822,0,0,0,0,0,0,0,0,0,0,0,46,0,0,D,0,D
03848733,1,2017,2016,0,.15300,.15300,1,-.0765,-.0765,45,D,.00000,.00000,3000,D,0,D,0,D,0,D,0,D,0,D,3960,D,0,D,0,D,0,D,0,D,1080,D,-230,0,-230,-230,0,0,459,459,3000,3000,3000,3000,0,0,0,0,0,0,230,230,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848743,1,2017,2016,4,.15300,.15300,2,.28930,.28930,36,D,.04290,.04290,58454,D,80178,D,0,D,0,D,0,D,0,D,0,D,3200,D,541,D,0,D,4,D,5988,D,14201,4067,14234,14177,4087,4053,21211,21211,139067,139067,139067,139067,2547,2547,0,0,0,0,0,0,133079,133079,0,0,16780,16724,16780,16724,0,0,0,0,0,0,0,0,0,0,0,43,0,3,D,4,D
03848753,1,2017,2016,0,.15300,.15300,1,.07650,.07650,34,D,.00000,.05750,8664,D,0,D,0,D,0,D,0,D,0,D,6176,D,7000,D,0,D,0,D,0,D,0,D,-481,10,-476,-485,24,0,1326,1326,8664,8664,8664,8664,0,0,0,0,0,0,476,485,8664,8664,0,0,0,0,0,0,8250,8750,7000,7000,0,0,0,0,0,0,0,0,0,0,D,0,D
03848763,1,2017,2016,3,.15300,.15300,2,.31060,.31060,21,D,.00000,.00000,8000,D,30232,D,0,D,0,D,0,D,0,D,0,D,1800,D,0,D,0,D,2,D,2484,D,-4037,0,-3982,-4076,0,0,5850,5850,38232,38232,37032,37032,538,528,1462,1472,0,0,2520,2604,38232,38232,0,0,538,528,538,528,4000,4000,0,0,0,0,0,0,1260,1302,0,38,0,0,D,2,D
03848783,1,2017,2016,0,.15300,.15300,2,.00000,.00000,39,D,.00000,.00000,0,D,10000,D,0,D,1500,D,29184,D,0,D,0,D,3000,D,70,D,0,D,0,D,600,D,-508,0,-506,-510,0,0,1530,1530,11500,11500,10000,10000,0,0,0,0,0,0,506,510,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,D,0,D
03848803,1,2017,2016,1,.00000,.00000,1,-.3400,-.3400,23,D,.02690,.02410,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,1,D,0,D,0,-1406,0,0,-1374,-1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,960,0,0,0,0,0,58,0,0,D,1,D
03848813,1,2017,2016,1,.15300,.15300,1,.30000,.30000,05,D,.08000,.08000,78506,D,0,D,0,D,0,D,0,D,0,D,16688,D,0,D,0,D,0,D,1,D,0,D,8851,2024,8884,8827,2088,1978,12011,12011,78956,78956,78956,78956,802,802,0,0,0,0,0,0,78956,78956,0,0,9687,9629,9687,9629,8258,8472,0,0,0,0,0,0,0,0,0,47,0,1,D,1,D
03848823,1,2017,2016,0,.15300,.15300,1,.15000,.15000,23,D,.04250,.04250,51000,D,0,D,0,D,0,D,0,D,0,D,0,D,1600,D,192,D,0,D,0,D,0,D,5096,1847,5102,5092,1847,1847,7803,7803,47455,47455,47455,47455,0,0,0,0,0,0,0,0,47455,47455,0,0,5102,5092,5102,5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848843,1,2017,2016,2,.15300,.15300,1,.25980,.25980,03,D,.02590,.02590,30055,D,0,D,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,1,D,0,D,-2488,-65,-2455,-2511,-60,-69,4598,4598,21665,21665,21665,21665,22,17,979,984,0,0,1477,1528,21665,21665,0,0,22,17,22,17,10198,10366,398,403,0,0,0,0,0,0,0,49,0,0,D,1,D
03848843,2,2017,2016,2,.00000,.00000,1,-.3400,-.3400,03,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,0,-75,0,0,-75,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10198,10366,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03848853,1,2017,2016,0,.15300,.15300,2,.25000,.25000,44,D,.00000,.00000,110000,D,42000,D,0,D,0,D,25608,D,0,D,0,D,3400,D,0,D,0,D,0,D,7980,D,29444,0,29497,29407,0,0,23256,23256,173767,173767,0,0,0,0,0,0,0,0,0,0,173767,173767,0,0,29497,29407,29497,29407,0,0,0,0,0,0,0,0,0,0,0,70,0,0,D,0,D
03848883,1,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.02000,.02000,20000,D,0,D,0,D,0,D,0,D,0,D,25200,D,0,D,0,D,0,D,0,D,0,D,978,62,984,974,66,59,3060,3060,20000,20000,20000,20000,0,0,0,0,0,0,0,0,20000,20000,0,0,984,974,984,974,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848883,2,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.06000,.06000,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3378,720,3384,3374,741,704,5508,5508,36000,36000,36000,36000,0,0,0,0,0,0,0,0,36000,36000,0,0,3384,3374,3384,3374,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848883,3,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.06000,.06000,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3378,720,3384,3374,741,704,5508,5508,36000,36000,36000,36000,0,0,0,0,0,0,0,0,36000,36000,0,0,3384,3374,3384,3374,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848883,4,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.02000,.02000,20000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,978,122,984,974,126,119,3060,3060,20000,20000,20000,20000,0,0,0,0,0,0,0,0,20000,20000,0,0,984,974,984,974,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848893,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,18408,D,0,D,0,D,2200,D,0,D,0,D,0,D,10520,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03848913,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,05,D,-.0650,-.0646,0,D,0,D,0,D,0,D,24528,D,0,D,0,D,4000,D,1526,D,0,D,0,D,25116,D,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,4129,4236,30642,30642,0,0,0,0,0,0,0,0,0,0,D,0,D
03848953,1,2017,2016,0,.08580,.08580,2,.26140,.26140,33,D,.06650,.06650,130000,D,110000,D,0,D,0,D,0,D,0,D,0,D,4200,D,95,D,0,D,0,D,0,D,41807,13705,41864,41765,13709,13702,35294,36373,222100,222100,222100,222100,0,0,0,0,0,0,0,0,222100,222100,0,0,41864,41765,41864,41765,15950,16050,3820,3820,0,0,0,0,0,0,0,58,0,0,D,0,D
03848983,1,2017,2016,0,.15300,.15300,1,.27750,.27750,45,D,.11660,.11660,436,D,0,D,0,D,0,D,18264,D,0,D,0,D,1200,D,0,D,0,D,0,D,3900,D,2818,1290,2824,2814,1292,1288,67,67,32269,32269,32269,32269,0,0,0,0,0,0,0,0,32269,32269,0,0,2824,2814,2824,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849003,1,2017,2016,0,.15300,.15300,1,.15000,.15000,17,D,.04900,.04600,31200,D,0,D,0,D,0,D,0,D,0,D,6900,D,0,D,0,D,0,D,0,D,0,D,2658,945,2664,2654,909,972,4774,4774,31200,31200,31200,31200,0,0,0,0,0,0,0,0,31200,31200,0,0,2664,2654,2664,2654,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849013,1,2017,2016,0,.15300,.15300,1,.10000,.10000,05,D,.02000,.02000,19200,D,0,D,0,D,0,D,0,D,0,D,0,D,2800,D,0,D,0,D,0,D,0,D,882,106,885,880,110,103,2938,2938,19200,19200,19200,19200,0,0,0,0,0,0,0,0,19200,19200,0,0,885,880,885,880,4129,4236,2800,2800,0,0,0,0,0,0,0,0,0,0,D,0,D
03849023,1,2017,2016,0,.15300,.15300,1,.23290,.23290,28,D,.06840,.06840,56000,D,0,D,0,D,0,D,0,D,0,D,0,D,2400,D,0,D,0,D,0,D,8404,D,5512,2107,5530,5499,2112,2103,8568,8568,56000,56000,56000,56000,0,0,0,0,0,0,0,0,47596,47596,0,0,5530,5499,5530,5499,0,0,10804,10804,0,0,0,0,0,0,0,0,0,0,D,0,D
03849033,1,2017,2016,4,.15300,.15300,2,.21060,.21060,05,D,.00000,.00000,9064,D,17653,D,0,D,0,D,0,D,0,D,9600,D,0,D,0,D,0,D,3,D,0,D,-8694,0,-8642,-8731,0,0,4088,4088,26717,26717,26717,26717,0,0,3000,3000,0,0,5642,5731,26717,26717,0,0,0,0,0,0,8258,8472,0,0,0,0,0,0,0,0,0,42,0,1,D,4,D
03849103,1,2017,2016,0,.15300,.15300,2,.15000,.15000,47,D,.05540,.05540,30000,D,11804,D,0,D,0,D,0,D,0,D,4800,D,0,D,10,D,0,D,0,D,0,D,2226,1483,2238,2218,1483,1483,6396,6396,41804,41804,41804,41804,0,0,0,0,0,0,0,0,41804,41804,0,0,2238,2218,2238,2218,6000,6000,0,0,0,0,0,0,0,0,0,51,0,0,D,0,D
03849113,1,2017,2016,3,.15300,.15300,2,.15000,.15000,28,D,.06840,.06840,36796,D,51866,D,0,D,0,D,0,D,0,D,7200,D,0,D,100,D,0,D,3,D,300,D,4433,2835,4444,4424,2850,2824,13565,13565,88662,88662,88662,88662,3000,3000,0,0,0,0,0,0,88662,88662,0,0,7444,7424,7444,7424,12600,12700,0,0,0,0,0,0,0,0,0,38,0,2,D,3,D
03849123,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,47,D,.00000,.00000,0,D,0,D,0,D,2400,D,0,D,0,D,0,D,1300,D,3495,D,0,D,0,D,7314,D,0,0,0,0,0,0,0,0,2400,2400,2400,2400,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849143,1,2017,2016,2,.15300,.15300,2,.15000,.15000,39,D,.03070,.03070,60135,D,17287,D,0,D,0,D,0,D,0,D,0,D,1700,D,225,D,0,D,2,D,6000,D,4204,2377,4216,4196,2377,2377,11846,11846,76422,76422,77422,77422,2000,2000,0,0,0,0,0,0,76422,76422,0,0,6216,6196,6216,6196,0,0,0,0,0,0,0,0,0,0,0,39,0,2,D,2,D
03849153,1,2017,2016,0,.15300,.15300,2,.23730,.23730,22,D,.05100,.05100,52000,D,60000,D,0,D,0,D,0,D,0,D,0,D,4800,D,90,D,0,D,0,D,6756,D,12193,4821,12231,12166,4821,4821,17136,17136,107320,107320,112000,112000,0,0,0,0,0,0,0,0,100564,100564,0,0,12231,12166,12231,12166,0,0,0,0,0,0,0,0,0,0,0,51,0,0,D,0,D
03849193,1,2017,2016,0,.15300,.15300,2,.14920,.14920,29,D,.00000,.00000,45000,D,40000,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,0,D,12180,D,8421,0,8425,8418,0,0,13005,13005,85000,85000,0,0,0,0,0,0,0,0,0,0,72820,72820,0,0,8425,8418,8425,8418,0,0,0,0,0,0,0,0,0,0,0,26,0,0,D,0,D
03849193,2,2017,2016,0,.15300,.15300,1,.25000,.25000,29,D,.00000,.00000,50000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5658,0,5684,5639,0,0,7650,7650,50000,50000,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,5684,5639,5684,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849213,1,2017,2016,2,.15300,.15300,2,.31060,.31060,05,D,.00000,.00000,36500,D,0,D,0,D,0,D,0,D,0,D,0,D,6100,D,0,D,0,D,1,D,240,D,-3900,0,-3845,-3939,0,0,5585,5585,29200,29200,29200,29200,40,30,960,970,0,0,2885,2969,29200,29200,0,0,40,30,40,30,8258,8472,6340,6340,0,0,0,0,0,0,0,54,0,0,D,2,D
03849223,1,2017,2016,2,.15300,.15300,2,.31060,.31060,10,D,.00000,.00000,32000,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,2,D,360,D,-5567,0,-5512,-5606,0,0,4896,4896,32000,32000,0,0,320,310,1680,1690,0,0,3832,3916,32000,32000,0,0,320,310,320,310,0,0,0,0,0,0,0,0,0,0,0,41,0,2,D,2,D
03849253,1,2017,2016,0,.15300,.15300,2,.15000,.15000,05,D,.04000,.06000,70000,D,0,D,0,D,0,D,4008,D,0,D,0,D,1200,D,100,D,0,D,0,D,1200,D,6967,1320,6979,6959,1363,1289,10710,10710,73407,73407,70000,70000,0,0,0,0,0,0,0,0,73407,73407,0,0,6979,6959,6979,6959,8258,8472,2500,2500,0,0,0,0,0,0,0,60,0,0,D,0,D
03849253,2,2017,2016,0,.15300,.15300,1,.25000,.25000,05,D,.08000,.08000,55200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6958,2047,6984,6939,2082,2021,8446,8446,55200,55200,55200,55200,0,0,0,0,0,0,0,0,55200,55200,0,0,6984,6939,6984,6939,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849293,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,12276,D,0,D,0,D,0,D,4,D,0,D,0,D,1068,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849323,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,17,D,-.0130,-.0130,0,D,0,D,0,D,0,D,13608,D,0,D,3600,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849373,1,2017,2016,0,.15300,.15300,1,.02350,.02350,0,T,.00000,.00000,1000,D,0,D,0,D,3600,D,0,D,0,D,0,D,700,D,226,D,0,D,0,D,0,D,-29,0,-27,-32,0,0,153,153,10850,10850,0,0,0,0,0,0,0,0,77,77,10850,10850,0,0,50,45,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849403,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,05,D,-.0650,-.0646,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5100,D,18,D,0,D,0,D,17777,D,0,0,0,0,0,0,0,0,180,180,180,180,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,8258,8472,22895,22895,0,0,0,0,0,0,0,0,0,0,D,0,D
03849413,1,2017,2016,6,.00000,.00000,1,-.4500,-.4500,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,400,D,0,D,0,D,3,D,180,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,3,D
03849433,1,2017,2016,2,.00000,.00000,1,.00000,-.0765,05,D,.00000,.00000,0,D,0,D,0,D,9088,D,0,D,0,D,0,D,880,D,909,D,0,D,0,D,852,D,0,0,0,0,0,0,0,0,9088,9088,9088,9088,0,0,0,0,0,0,0,0,9088,9088,0,0,0,0,0,0,8258,8472,2641,2641,0,0,0,0,0,0,0,0,0,0,D,0,D
03849453,1,2017,2016,0,.15300,.15300,1,.25000,.25000,36,D,.03470,.03470,51080,D,0,D,0,D,0,D,0,D,0,D,12600,D,0,D,250,D,0,D,0,D,0,D,5734,1148,5760,5715,1153,1144,7815,7815,50305,50305,50305,50305,0,0,0,0,0,0,0,0,50305,50305,0,0,5760,5715,5760,5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03849473,1,2017,2016,0,.00000,.00000,1,.22500,.22500,05,D,.04000,.04000,0,D,0,D,0,D,0,D,14604,D,0,D,0,D,0,D,130,D,0,D,0,D,0,D,2276,252,2281,2271,264,244,0,0,28651,28651,25000,25000,0,0,0,0,0,0,0,0,28651,28651,0,0,2281,2271,2281,2271,4129,4236,130,130,0,0,0,0,0,0,0,0,0,0,D,0,D
03849493,1,2017,2016,0,.15300,.15300,1,.25000,.25000,0,T,.00000,.00000,61897,D,0,D,0,D,0,D,0,D,0,D,0,D,960,D,76,D,0,D,0,D,80,D,8632,0,8658,8613,0,0,9470,9470,61897,61897,0,0,0,0,0,0,0,0,0,0,61897,61897,0,0,8658,8613,8658,8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
