NEWID,TAX_UNIT,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND17,DEPU_D17,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC,AGE_TP,AGE_SP,DEPUND13,DEPU_D13,DEPUND18,DEPU_D18
03899694,1,2017,2016,1,.15300,.15300,2,.30840,.30840,44,D,.00000,.00000,44454,D,0,D,0,D,0,D,0,D,0,D,0,D,2900,D,30,D,0,D,1,D,9656,D,861,0,861,797,0,0,6801,6801,44454,44454,0,0,1000,1000,0,0,0,0,63,120,34798,34798,0,0,1924,1918,1924,1918,0,0,0,0,0,0,0,0,0,0,0,48,0,1,D,1,D
03899694,2,2017,2016,0,.15300,.15300,1,.25000,.25000,44,D,.00000,.00000,50000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5684,0,5684,5639,0,0,7650,7650,50000,50000,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,5684,5639,5684,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03899704,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,260,D,0,D,0,D,0,D,513,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03899714,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,03,D,.00000,.00000,0,D,0,D,0,D,1103,D,0,D,0,D,0,D,900,D,110,D,0,D,0,D,13056,D,0,-75,0,0,-75,-75,0,0,1103,1103,1103,1103,0,0,0,0,0,0,0,0,1103,1103,0,0,0,0,0,0,10198,10366,14129,14130,0,0,0,0,0,0,0,0,0,0,D,0,D
03899744,1,2017,2016,3,.15300,.15300,2,.15000,.15000,05,D,.00000,.00000,0,D,60000,D,0,D,0,D,0,D,0,D,0,D,8000,D,235,D,0,D,1,D,0,D,2145,0,2145,2125,0,0,9180,9180,60000,60000,60000,60000,1000,1000,0,0,0,0,0,0,60000,60000,0,0,3145,3125,3145,3125,8258,8472,8235,8235,0,0,0,0,0,0,0,0,0,0,D,1,D
03899754,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,19,D,.01730,.01730,0,D,0,D,0,D,9645,D,0,D,0,D,0,D,300,D,0,D,0,D,0,D,0,D,0,103,0,0,103,103,0,0,9645,9645,9645,9645,0,0,0,0,0,0,0,0,9645,9645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03899774,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,700,D,14826,D,0,D,10080,D,0,D,354,D,0,D,0,D,1440,D,0,0,0,0,0,0,0,0,700,700,700,700,0,0,0,0,0,0,0,0,700,700,0,0,0,0,0,0,8250,8750,1440,1440,0,0,0,0,0,0,0,0,0,0,D,0,D
03899794,1,2017,2016,0,.15300,.15300,1,.17650,.17650,22,D,.06470,.06470,12000,D,0,D,0,D,0,D,21462,D,0,D,0,D,0,D,10,D,0,D,0,D,180,D,-56,290,-56,-70,290,288,1836,1836,12000,12000,12000,12000,0,0,0,0,0,0,221,230,12000,12000,0,0,165,160,165,160,0,0,0,0,0,0,0,0,51,53,0,0,0,0,D,0,D
03899804,1,2017,2016,1,.15300,.15300,2,.23430,.23430,50,D,.06270,.06270,113325,D,18654,D,0,D,0,D,0,D,5000,D,0,D,4200,D,3644,D,0,D,0,D,4272,D,16799,6754,16799,16753,6754,6680,20193,20193,132048,132048,132048,132048,0,0,0,0,0,0,0,0,127776,127776,0,0,16799,16753,16799,16753,0,0,4272,4272,0,0,0,0,0,0,0,0,61,0,D,0,D
03899814,1,2017,2016,0,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,43466,D,34692,D,0,D,0,D,0,D,0,D,0,D,2400,D,1043,D,0,D,0,D,2040,D,6754,0,6754,6734,0,0,11958,11958,73158,73158,0,0,0,0,0,0,0,0,0,0,73158,73158,0,0,6754,6734,6754,6734,0,0,0,0,0,0,0,0,0,0,0,69,0,0,D,0,D
03899824,1,2017,2016,3,.15300,.15300,1,.15000,.15000,33,D,.06450,.06450,49447,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,D,0,D,0,D,2,D,0,D,930,764,930,917,764,1102,7565,7565,49447,49447,49447,49447,2000,2000,0,0,0,0,0,0,49447,49447,0,0,2930,2917,2930,2917,11150,11200,0,0,0,0,0,0,0,0,0,44,0,1,D,2,D
03899904,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,23,D,.01640,.01640,0,D,0,D,0,D,900,D,19974,D,0,D,0,D,1700,D,2097,D,0,D,0,D,3867,D,0,-582,0,0,-582,-582,0,0,997,997,997,997,0,0,0,0,0,0,0,0,997,997,0,0,0,0,0,0,0,0,0,0,582,582,0,0,0,0,0,0,0,0,D,0,D
03899934,1,2017,2016,1,.02900,.02900,2,.27870,.27870,44,D,.00000,.00000,0,D,244970,D,0,D,0,D,0,D,0,D,0,D,12000,D,1825,D,0,D,1,D,19028,D,42439,0,42439,42330,0,0,21798,22877,244970,244970,0,0,0,0,0,0,0,0,0,0,225942,225942,0,0,42439,42330,42439,42330,0,0,0,0,0,0,0,0,0,0,0,0,50,0,D,1,D
03899954,1,2017,2016,2,.15300,.15300,2,.15000,.15000,33,D,.06450,.06450,40000,D,60000,D,0,D,0,D,0,D,0,D,0,D,1200,D,417,D,0,D,1,D,0,D,8753,3943,8753,8733,3943,4274,15300,15300,100000,100000,100000,100000,1000,1000,0,0,0,0,0,0,100000,100000,0,0,9753,9733,9753,9733,15950,16050,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03899964,1,2017,2016,0,.15300,.15300,1,.15000,.15000,44,D,.00000,.00000,37000,D,0,D,0,D,0,D,0,D,0,D,10200,D,0,D,0,D,0,D,0,D,0,D,3909,0,3909,3899,0,0,5661,5661,39500,39500,0,0,0,0,0,0,0,0,0,0,39500,39500,0,0,3909,3899,3909,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900044,1,2017,2016,0,.15300,.15300,2,.15000,.15000,33,D,.04610,.04610,26000,D,0,D,0,D,0,D,17226,D,0,D,0,D,6000,D,1284,D,0,D,0,D,292,D,536,351,536,526,351,347,3978,3978,27307,27307,26000,26000,0,0,0,0,0,0,0,0,27307,27307,0,0,536,526,536,526,15950,16050,0,0,0,0,0,0,0,0,0,0,68,0,D,0,D
03900074,1,2017,2016,0,.15300,.15300,1,.23250,.23250,41,D,.07000,.07000,65000,D,0,D,0,D,0,D,0,D,0,D,0,D,1700,D,635,D,0,D,0,D,5248,D,8303,3239,8303,8271,3239,3238,9945,9945,65000,65000,50128,50129,0,0,0,0,0,0,0,0,59752,59752,0,0,8303,8271,8303,8271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900074,2,2017,2016,0,.15300,.15300,1,.15000,.15000,41,D,.07000,.07000,42089,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4297,1725,4297,4287,1725,1720,6440,6440,42089,42089,31739,31689,0,0,0,0,0,0,0,0,42089,42089,0,0,4297,4287,4297,4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900084,1,2017,2016,2,.15300,.15300,1,.00000,.00000,31,D,.00000,.00000,16000,D,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,840,D,0,0,0,0,0,0,2448,2448,16000,16000,16000,16000,0,0,0,0,0,0,0,0,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,D,0,D
03900124,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,400,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8250,8750,400,400,0,0,0,0,0,0,0,0,0,0,D,0,D
03900134,1,2017,2016,1,.15300,.15300,1,.15000,.15000,39,D,.03070,.03070,31000,D,0,D,0,D,0,D,0,D,0,D,0,D,580,D,8,D,0,D,0,D,1596,D,1378,952,1378,1365,952,952,4743,4743,31000,31000,31000,31000,0,0,0,0,0,0,0,0,31000,31000,0,0,1378,1365,1378,1365,0,0,0,0,0,0,0,0,0,0,0,58,0,0,D,0,D
03900164,1,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.08000,.08000,47891,D,0,D,0,D,0,D,0,D,0,D,9000,D,0,D,0,D,0,D,0,D,0,D,5167,1497,5167,5157,1497,1437,7327,7327,47891,47891,47891,47891,0,0,0,0,0,0,0,0,47891,47891,0,0,5167,5157,5167,5157,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900164,2,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.06000,.06000,35633,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3329,719,3329,3319,719,682,5452,5452,35633,35633,35633,35633,0,0,0,0,0,0,0,0,35633,35633,0,0,3329,3319,3329,3319,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900194,1,2017,2016,2,.15300,.15300,2,-.1500,-.1500,05,D,.02900,.00000,15000,D,0,D,0,D,0,D,0,D,0,D,16500,D,0,D,0,D,0,D,2,D,0,D,-7372,0,-7372,-7416,0,-212,2295,2295,15000,15000,15000,15000,0,0,1800,1800,0,0,5572,5616,15000,15000,0,0,0,0,0,0,8258,8472,0,0,0,0,0,0,0,212,0,0,0,2,D,2,D
03900214,1,2017,2016,0,.15300,.15300,2,.15000,.25000,10,D,.00000,.00000,90921,D,5287,D,0,D,0,D,0,D,0,D,0,D,6900,D,105,D,0,D,0,D,0,D,10420,0,10420,10379,0,0,14720,14720,96208,96208,0,0,0,0,0,0,0,0,0,0,96208,96208,0,0,10420,10379,10420,10379,0,0,0,0,0,0,0,0,0,0,0,0,61,0,D,0,D
03900224,1,2017,2016,2,.15300,.15300,1,-.4900,-.4900,05,D,-.2903,-.2879,3200,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,1,D,1560,D,-1118,-921,-1118,-1118,-921,-929,490,490,-2412,-2412,-2412,-2412,0,0,30,30,0,0,1088,1088,0,0,0,0,0,0,0,0,8258,8472,5560,5560,0,0,0,0,921,929,0,41,0,1,D,1,D
03900254,1,2017,2016,3,.15300,.15300,1,-.1500,-.1500,05,D,.03170,.00000,18000,D,0,D,0,D,0,D,0,D,0,D,14400,D,0,D,0,D,0,D,3,D,0,D,-8519,0,-8519,-8568,0,-136,2754,2754,18000,18000,18000,18000,0,0,2250,2250,0,0,6269,6318,18000,18000,0,0,0,0,0,0,8258,8472,0,0,0,0,0,0,0,136,0,26,0,3,D,3,D
03900254,2,2017,2016,0,.00000,.00000,1,-.0765,-.0765,05,D,-.0650,-.0646,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900314,1,2017,2016,2,.15300,.15300,2,.14890,.14890,10,D,.00000,.00000,83220,D,0,D,0,D,0,D,0,D,0,D,0,D,3700,D,0,D,0,D,2,D,9532,D,4992,0,4992,4985,0,0,12733,12733,83220,83220,0,0,2000,2000,0,0,0,0,0,0,73688,73688,0,0,6992,6985,6992,6985,0,0,0,0,0,0,0,0,0,0,0,40,0,2,D,2,D
03900334,1,2017,2016,2,.15300,.15300,2,.13960,.13960,50,D,.06930,.06930,62000,D,15000,D,0,D,0,D,0,D,0,D,0,D,2500,D,3565,D,0,D,2,D,5436,D,4017,3000,4017,4026,3000,2912,11781,11781,77000,77000,77000,77000,2000,2000,0,0,0,0,0,0,71564,71564,0,0,6017,6026,6017,6026,8006,8238,5436,5436,0,0,0,0,0,0,0,0,36,2,D,2,D
03900344,1,2017,2016,0,.15300,.15300,1,.10000,.10000,26,D,.05400,.05400,23847,D,0,D,0,D,0,D,0,D,0,D,5400,D,0,D,170,D,0,D,0,D,0,D,873,363,873,868,363,329,3649,3649,19078,19078,19078,19078,0,0,0,0,0,0,0,0,19078,19078,0,0,873,868,873,868,6300,6350,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900394,1,2017,2016,2,.15300,.15300,1,.28390,.28390,33,D,.06450,.06450,92000,D,0,D,0,D,0,D,0,D,0,D,0,D,12000,D,73,D,0,D,2,D,2724,D,8411,3998,8411,8281,3998,4339,14076,14076,92000,92000,92000,92000,1150,1150,0,0,0,0,0,0,89276,89276,0,0,9561,9431,9561,9431,11150,11200,14797,14797,0,0,0,0,0,0,0,45,0,1,D,2,D
03900394,2,2017,2016,0,.15300,.15300,1,.25000,.28000,33,D,.06650,.06650,102042,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,18711,5764,18711,18649,5764,5752,15612,15612,102042,102042,102042,102042,0,0,0,0,0,0,0,0,102042,102042,0,0,18711,18649,18711,18649,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900414,1,2017,2016,0,.15300,.15300,1,.23550,.23550,18,D,.05800,.05800,78832,D,0,D,0,D,0,D,0,D,0,D,0,D,1700,D,632,D,0,D,0,D,5304,D,11574,3935,11574,11541,3935,3935,12061,12061,78832,78832,78832,78832,0,0,0,0,0,0,0,0,73528,73528,0,0,11574,11541,11574,11541,2460,2480,7636,7636,0,0,0,0,0,0,0,0,0,0,D,0,D
03900424,1,2017,2016,3,.15300,.15300,1,-.6000,-.6000,28,D,-.0450,-.0450,6000,D,0,D,0,D,0,D,0,D,0,D,6600,D,0,D,155,D,0,D,3,D,0,D,-3150,-270,-3150,-3150,-270,-270,918,918,6000,6000,6000,6000,0,0,450,450,0,0,2700,2700,6000,6000,0,0,0,0,0,0,9300,9350,0,0,0,0,0,0,270,270,0,0,0,3,D,3,D
03900444,1,2017,2016,2,.15300,.15300,2,.15000,.15000,45,D,.06300,.06300,7000,D,56196,D,0,D,0,D,0,D,0,D,0,D,1300,D,600,D,0,D,2,D,5376,D,2232,2136,2232,2212,2136,2127,9669,9669,63196,63196,63196,63196,2000,2000,0,0,0,0,0,0,63196,63196,0,0,4232,4212,4232,4212,0,0,0,0,0,0,0,0,0,0,0,37,0,1,D,2,D
03900474,1,2017,2016,0,.15300,.15300,1,.15000,.15000,33,D,.06000,.06000,22000,D,0,D,0,D,0,D,0,D,0,D,30300,D,0,D,0,D,0,D,0,D,0,D,1284,567,1284,1274,567,560,3366,3366,22000,22000,22000,22000,0,0,0,0,0,0,0,0,22000,22000,0,0,1284,1274,1284,1274,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900484,1,2017,2016,0,.15300,.15300,2,.13970,.13970,28,D,.06840,.06840,49500,D,31200,D,0,D,0,D,0,D,0,D,0,D,2600,D,2348,D,0,D,0,D,11112,D,6915,2330,6915,6913,2330,2314,12347,12347,78775,78775,78775,78775,0,0,0,0,0,0,0,0,67663,67663,0,0,6915,6913,6915,6913,0,0,16060,16060,0,0,0,0,0,0,0,0,56,0,D,0,D
03900504,1,2017,2016,0,.15300,.15300,2,.15000,.15000,05,D,.04000,.04000,37000,D,0,D,0,D,0,D,11190,D,0,D,0,D,1590,D,50,D,0,D,0,D,9876,D,5644,597,5644,5624,597,567,5661,5661,64512,64512,55000,55000,0,0,0,0,0,0,0,0,64512,64512,0,0,5644,5624,5644,5624,8258,8472,11516,11516,0,0,0,0,0,0,0,61,0,0,D,0,D
03900534,1,2017,2016,0,.15300,.15300,2,.15000,.15000,47,D,.05750,.05750,24093,D,25777,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,0,D,4164,D,3448,1901,3448,3428,1901,1901,7630,7630,49870,49870,49870,49870,0,0,0,0,0,0,0,0,49870,49870,0,0,3448,3428,3448,3428,6000,6000,0,0,0,0,0,0,0,0,0,0,58,0,D,0,D
03900544,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,02,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900564,1,2017,2016,0,.15300,.15300,1,.15000,.15000,10,D,.00000,.00000,25000,D,0,D,0,D,0,D,0,D,0,D,14160,D,0,D,28,D,0,D,0,D,0,D,1734,0,1734,1724,0,0,3825,3825,25000,25000,0,0,0,0,0,0,0,0,0,0,25000,25000,0,0,1734,1724,1734,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900564,2,2017,2016,1,.15300,.15300,1,.07650,.07650,10,D,.00000,.00000,10000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-374,0,-374,-383,0,0,1530,1530,10000,10000,0,0,0,0,0,0,0,0,374,383,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900584,1,2017,2016,3,.15300,.15300,2,.27680,.27680,05,D,.09300,.09300,100000,D,60000,D,0,D,0,D,0,D,0,D,0,D,4200,D,700,D,0,D,3,D,15352,D,15424,5297,15424,15401,5297,5130,24480,24480,146105,146105,146105,146105,1195,1195,0,0,0,0,0,0,130753,130753,0,0,16619,16596,16619,16596,8258,8472,20252,20252,0,0,0,0,0,0,0,44,0,0,D,3,D
03900584,2,2017,2016,0,.15300,.15300,1,.00000,.00000,05,D,.01030,.00000,7000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-506,0,-506,-510,0,-83,1071,1071,7000,7000,7000,7000,0,0,0,0,0,0,506,510,7000,7000,0,0,0,0,0,0,4129,4236,0,0,0,0,0,0,0,83,0,0,0,0,D,0,D
03900594,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,18918,D,0,D,0,D,1000,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8250,8750,1000,1000,0,0,0,0,0,0,0,0,0,0,D,0,D
03900624,1,2017,2016,0,.15300,.15300,1,.15000,.15000,25,D,.05000,.05000,31000,D,0,D,0,D,0,D,0,D,0,D,0,D,730,D,0,D,0,D,0,D,888,D,2634,985,2634,2624,985,985,4743,4743,31000,31000,31000,31000,0,0,0,0,0,0,0,0,31000,31000,0,0,2634,2624,2634,2624,2300,2300,1618,1618,0,0,0,0,0,0,0,0,0,0,D,0,D
03900724,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,50,D,-.0084,-.0084,0,D,0,D,0,D,0,D,0,D,0,D,7200,D,0,D,0,D,0,D,0,D,480,D,0,-1168,0,0,-1168,-1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13260,13393,480,480,1168,1168,0,0,0,0,0,0,0,0,D,0,D
03900744,1,2017,2016,2,.00000,.00000,1,-.4000,-.4000,17,D,-.0680,-.0680,0,D,0,D,0,D,0,D,0,D,0,D,7200,D,0,D,0,D,0,D,2,D,0,D,0,0,0,0,0,0,0,0,3010,3010,3010,3010,0,0,0,0,0,0,0,0,3010,3010,0,0,0,0,0,0,5500,5500,0,0,0,0,0,0,0,0,0,41,0,1,D,2,D
03900754,1,2017,2016,1,.15300,.15300,1,.25000,.25000,38,D,.09000,.09000,65000,D,0,D,0,D,500,D,33600,D,0,D,0,D,3500,D,345,D,0,D,0,D,0,D,12213,3652,12213,12155,3652,3639,9945,9945,89060,89060,60500,60500,0,0,0,0,0,0,0,0,89060,89060,0,0,12213,12155,12213,12155,3469,3501,3845,3845,0,0,0,0,0,0,0,0,0,0,D,0,D
03900804,1,2017,2016,0,.15300,.15300,1,.24130,.24130,36,D,.03460,.03460,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,3100,D,0,D,0,D,0,D,5656,D,7198,1489,7198,7167,1489,1480,9180,9180,60000,60000,60000,60000,0,0,0,0,0,0,0,0,54344,54344,0,0,7198,7167,7198,7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900824,1,2017,2016,1,.15300,.15300,1,.07650,.07650,03,D,.00000,.00000,10587,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,30,D,0,D,0,D,0,D,-329,-50,-329,-338,-50,-50,1620,1620,10587,10587,10587,10587,0,0,0,0,0,0,329,338,10587,10587,0,0,0,0,0,0,10198,10366,270,274,0,0,0,0,0,0,0,63,0,0,D,0,D
03900844,1,2017,2016,0,.15300,.15300,1,.27850,.27860,10,D,.00000,.00000,110000,D,0,D,0,D,0,D,0,D,0,D,0,D,1400,D,0,D,0,D,0,D,4716,D,20749,0,20749,20690,0,0,16830,16830,110100,110100,0,0,0,0,0,0,0,0,0,0,105384,105384,0,0,20749,20690,20749,20690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900874,1,2017,2016,0,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,11700,D,34944,D,0,D,0,D,0,D,0,D,0,D,660,D,0,D,0,D,0,D,100,D,2702,0,2702,2682,0,0,7137,7137,44895,44895,0,0,0,0,0,0,0,0,0,0,44895,44895,0,0,2702,2682,2702,2682,0,0,0,0,0,0,0,0,0,0,0,0,54,0,D,0,D
03900884,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,45,D,.00000,.00000,0,D,0,D,0,D,2600,D,0,D,0,D,0,D,5300,D,10716,D,0,D,0,D,7567,D,0,0,0,0,0,0,0,0,7600,7600,7600,7600,0,0,0,0,0,0,0,0,7600,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900904,1,2017,2016,0,.15300,.15300,1,.25000,.25000,0,T,.00000,.00000,57000,D,0,D,0,D,0,D,0,D,0,D,6000,D,2000,D,0,D,0,D,0,D,0,D,7434,0,7434,7389,0,0,8721,8721,57000,57000,0,0,0,0,0,0,0,0,0,0,57000,57000,0,0,7434,7389,7434,7389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03900964,1,2017,2016,0,.15300,.15300,1,.15000,.15000,34,D,.05500,.05750,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,800,D,0,D,0,D,0,D,2088,D,3384,1596,3384,3374,1596,1498,5508,5508,36000,36000,36000,36000,0,0,0,0,0,0,0,0,36000,36000,0,0,3384,3374,3384,3374,8250,8750,2888,2888,0,0,0,0,0,0,0,0,0,0,D,0,D
03900974,1,2017,2016,2,.15300,.15300,2,.31060,.31060,05,D,.00000,.00000,42000,D,1200,D,0,D,0,D,0,D,0,D,14400,D,0,D,570,D,0,D,2,D,0,D,-2034,0,-2034,-2128,0,0,6610,6610,43200,43200,43200,43200,1440,1430,560,570,0,0,1474,1558,43200,43200,0,0,1440,1430,1440,1430,8258,8472,570,570,0,0,0,0,0,0,0,0,0,0,D,2,D
03900984,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,24,D,.00190,.00170,0,D,0,D,0,D,0,D,14400,D,0,D,4116,D,0,D,0,D,0,D,0,D,20,D,0,-460,0,0,-460,-458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,6350,305,309,460,458,0,0,0,0,0,0,0,0,D,0,D
03900994,1,2017,2016,0,.15300,.15300,1,.17650,.17650,01,D,.04120,.04120,13068,D,0,D,0,D,0,D,0,D,0,D,5040,D,0,D,0,D,0,D,0,D,0,D,133,407,133,118,407,407,1999,1999,13068,13068,13068,13068,0,0,0,0,0,0,139,148,13068,13068,0,0,272,267,272,267,2500,2500,1000,1000,0,0,0,0,0,0,0,0,0,0,D,0,D
03900994,3,2017,2016,0,.15300,.15300,1,.15000,.15000,01,D,.03870,.03870,28080,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2196,1072,2196,2186,1072,1072,4296,4296,28080,28080,28080,28080,0,0,0,0,0,0,0,0,28080,28080,0,0,2196,2186,2196,2186,2075,2075,2148,2148,0,0,0,0,0,0,0,0,0,0,D,0,D
03901004,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,38,D,.06390,.06390,0,D,0,D,0,D,7200,D,15294,D,0,D,11220,D,0,D,0,D,0,D,0,D,2160,D,0,91,0,0,91,87,0,0,7200,7200,7200,7200,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,0,2155,2175,2160,2160,0,0,0,0,0,0,0,0,0,0,D,0,D
03901014,1,2017,2016,0,.15300,.15300,1,.15000,.15000,03,D,.03360,.03360,35000,D,0,D,0,D,0,D,0,D,0,D,12720,D,0,D,20,D,0,D,0,D,1440,D,3234,782,3234,3224,782,775,5355,5355,35000,35000,35000,35000,0,0,0,0,0,0,0,0,35000,35000,0,0,3234,3224,3234,3224,5099,5183,2242,2235,0,0,0,0,0,0,0,0,0,0,D,0,D
03901014,2,2017,2016,0,.15300,.15300,1,.15000,.15000,03,D,.02880,.02880,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2484,627,2484,2474,627,623,4590,4590,30000,30000,30000,30000,0,0,0,0,0,0,0,0,30000,30000,0,0,2484,2474,2484,2474,5099,5183,627,623,0,0,0,0,0,0,0,0,0,0,D,0,D
03901014,3,2017,2016,1,.00000,.00000,1,-.3400,-.3400,03,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,0,-50,0,0,-50,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10198,10366,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03901064,1,2017,2016,1,.15300,.15300,2,.22680,.22680,05,D,.09300,.09300,114864,D,30000,D,0,D,0,D,0,D,0,D,0,D,8000,D,0,D,0,D,1,D,19476,D,16553,5198,16553,16525,5198,5049,22164,22164,144864,144864,144864,144864,0,0,0,0,0,0,0,0,125388,125388,0,0,16553,16525,16553,16525,8258,8472,27476,27476,0,0,0,0,0,0,0,49,0,0,D,1,D
